eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,202710,1627884,1628389,1629130,1629134,1629067,1629060,1628418,203078,203894
40,1,202710,1627884,1628389,1629130,1629134,1628972,1629060,1628418,203078,203894
56,1,202710,1627884,1628389,1629130,1629134,1628972,1629060,1629021,203078,203894
59,1,202710,1627884,1628389,201609,1629134,1628972,1629060,1629021,203078,203894
66,1,202710,1627884,1628389,201609,1629134,1628972,202722,1629021,203078,203894
67,1,202710,1627884,2738,201609,1629134,1628972,202722,1629021,203078,203894
78,1,202710,1627884,2738,201609,1629134,1628972,202722,1629021,203078,1629726
91,1,202710,1627884,2738,201609,1629134,1628972,202722,1629021,1629060,1629726
92,1,202710,203482,2738,201609,1629134,1628972,202722,1629021,1629060,1629726
93,1,203524,203482,2738,201609,1629134,1628972,202722,1629021,1629060,1629726
110,2,1629130,201609,2738,203482,203524,1629060,1628972,1629021,202722,1629726
138,2,1629130,201609,2738,203482,203524,1629060,203894,1629021,202722,1629726
149,2,1629130,201609,2738,203482,203524,1629060,203894,203078,202722,1629726
154,2,1629130,201609,2738,1628389,203524,1629060,203894,203078,202722,1629726
163,2,1629130,201609,2738,1628389,203524,1629060,203894,203078,202722,1628972
164,2,1629130,201609,2738,1628389,203524,1629060,203894,203078,1629067,1628972
165,2,202710,201609,2738,1628389,203524,1629060,203894,203078,1629067,1628972
170,2,202710,201609,1629130,1628389,203524,1629060,203894,203078,1629067,1628972
181,2,202710,201609,1629130,1628389,203524,1629060,203894,203078,1628418,1628972
191,2,202710,1627884,1629130,1628389,203524,1629060,203894,203078,1628418,1628972
192,2,202710,1627884,1629134,1628389,203524,1629060,203894,203078,1628418,1628972
208,2,202710,1627884,1629134,1628389,203524,1629060,203894,203078,1628418,202722
214,2,202710,1627884,1629134,1628389,203524,1629060,203894,203078,1629021,202722
218,2,202710,1627884,1629134,1629130,203524,1629060,203894,203078,1629021,202722
222,2,202710,1627884,1629134,2738,203524,1629060,203894,203078,1629021,202722
227,2,202710,1627884,1629134,2738,203524,1629067,203894,203078,1629021,202722
233,2,202710,1627884,1629130,2738,203524,1629067,203894,203078,1629021,202722
241,3,202710,1627884,1628389,1629130,1629134,1629067,1629060,1628418,203078,203894
258,3,202710,1627884,1628389,1629130,201609,1629067,1629060,1628418,203078,203894
284,3,202710,1627884,1628389,1629130,201609,1629067,1629060,1629021,203078,203894
292,3,202710,1627884,1628389,1629130,201609,202722,1629060,1629021,203078,203894
293,3,203524,1627884,1628389,1629130,201609,202722,1629060,1629021,203078,203894
300,3,203524,1627884,1628389,1629130,201609,202722,1628972,1629021,203078,203894
309,3,203524,1627884,2738,1629130,201609,202722,1628972,1629021,203078,203894
313,3,203524,1627884,2738,1629130,201609,202722,1628972,1629021,1629726,203894
316,3,203524,203482,2738,1629130,201609,202722,1628972,1629021,1629726,203894
344,4,1629130,201609,2738,203482,203524,203894,1628972,1629021,202722,1629726
349,4,1629130,1629134,2738,203482,203524,203894,1628972,1629021,202722,1629726
352,4,1629130,1629134,2738,203482,203524,203894,1628972,1629060,202722,1629726
356,4,1629130,1629134,2738,1628389,203524,203894,1628972,1629060,202722,1629726
376,4,1629130,1629134,2738,1628389,203524,203078,1628972,1629060,202722,1629726
385,4,1629130,1629134,1627884,1628389,203524,203078,1628972,1629060,202722,1629726
392,4,1629130,1629134,1627884,1628389,203524,203078,1628972,1629060,202722,203894
408,4,1629130,1629134,1627884,1628389,203524,203078,1628972,1629060,1628418,203894
443,4,1629130,1629134,1627884,1628389,203524,1629067,1628972,1629060,202722,203894
444,4,1629130,1629134,1627884,1628389,203524,1629067,1628972,1629060,202722,1627780
445,4,1629130,1629134,1627884,1628389,203524,1629067,1628972,1629060,1629726,1627780
448,4,1629130,1629134,1627884,1629735,203524,1629067,1628972,1629060,1629726,1627780
449,4,1629216,1629134,1627884,1629735,203524,1629067,1628972,1629060,1629726,1627780
