eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203084,202357,1626158,1627741,202709,203933,1627734,1626167,1628988,1627763
40,1,1628963,202357,1626158,1627741,202709,203933,1627734,1626167,1628988,1627763
41,1,1628963,202357,1628368,1627741,202709,203933,1627734,1626167,1628988,1627763
54,1,1628963,202357,1628368,1627741,202709,203933,1627734,1626167,203200,1627763
55,1,1628963,202357,1628368,1627741,202709,203933,204456,1626167,203200,1627763
56,1,1628963,202357,1628368,1629713,202709,203933,204456,1626167,203200,1627763
67,1,1628963,202357,1628368,1629713,202709,203926,204456,1626167,203200,1627763
68,1,1628963,202357,1628368,1629713,202709,203926,204456,1626167,203200,1629048
69,1,1628963,202357,1628368,1629713,202709,203926,204456,1628410,203200,1629048
70,1,1628963,202357,1628368,1629713,1627812,203926,204456,1628410,203200,1629048
86,1,1628963,203084,1628368,1629713,1627812,203926,204456,1628410,203200,1629048
94,2,203084,1628963,1628368,1629713,1627812,1627734,203200,204456,203926,1628410
111,2,203084,1628963,1627741,1629713,1627812,1627734,203200,204456,203926,1628410
123,2,203084,1628963,1627741,202709,1627812,1627734,203200,204456,203926,1628410
130,2,203084,1628963,1627741,202709,1627812,1627734,203200,204456,203926,1627763
134,2,202357,1628963,1627741,202709,1627812,1627734,203200,204456,203926,1627763
135,2,202357,1628963,1627741,202709,1627812,1627734,203933,204456,203926,1627763
139,2,202357,1628963,1627741,202709,1627812,1627734,203933,204456,1628988,1627763
149,2,202357,1628963,1627741,202709,1626158,1627734,203933,204456,1628988,1627763
150,2,202357,1628368,1627741,202709,1626158,1627734,203933,204456,1628988,1627763
158,2,202357,1628368,1627741,202709,1626158,1626167,203933,204456,1628988,1627763
166,2,202357,1628368,1627741,202709,1626158,1626167,203933,203200,1628988,1627763
191,3,203084,202357,1626158,1627741,202709,203933,1627734,1626167,1628988,1627763
199,3,203084,202357,1626158,1627741,202709,203200,1627734,1626167,1628988,1627763
229,3,203084,202357,1626158,1628963,202709,203933,1627734,1626167,1628988,1627763
241,3,203084,202357,1626158,1628963,1628368,203933,1627734,1626167,1628988,1627763
242,3,203084,1629713,1626158,1628963,1628368,203933,1627734,1626167,1628988,1627763
260,3,1627741,1629713,1626158,1628963,1628368,203933,1627734,1626167,1628988,1627763
266,3,1627741,1629713,1626158,1628963,1628368,203933,203200,1626167,1628988,1627763
267,3,1627812,1629713,1626158,1628963,1628368,203933,203200,1626167,1628988,1627763
273,3,1627812,1629713,202357,1628963,1628368,203933,203200,1626167,1628988,1627763
285,3,1627812,1629713,202357,1628963,1628368,204456,203200,1626167,1628988,1627763
286,3,1627812,1629713,202357,1628963,1628368,204456,203200,1626167,1628410,1627763
292,3,1627812,1629713,202357,1628963,1628368,204456,203200,1626167,1628410,203926
293,3,1627812,1629713,202357,1628963,1628368,204456,203200,1627734,1628410,203926
318,4,203084,1627741,1628963,1629713,1627812,1627734,203200,204456,203926,1628410
333,4,203084,1627741,1626158,1629713,1627812,1627734,203200,204456,203926,1628410
344,4,203084,1627741,1626158,1629713,1627812,1627734,203200,204456,203926,1627763
345,4,203084,1627741,1626158,1629713,202357,1627734,203200,204456,203926,1627763
346,4,203084,1627741,1626158,1628368,202357,1627734,203200,204456,203926,1627763
352,4,203084,1627741,1626158,1628368,202357,1627734,203933,204456,203926,1627763
379,4,203084,1627741,1626158,1628368,202357,1627734,203933,1628988,203926,1627763
380,4,203084,1627741,1628963,1628368,202357,1627734,203933,1628988,203926,1627763
381,4,203084,1629713,1628963,1628368,202357,1627734,203933,1628988,203926,1627763
385,4,203084,1629713,1628963,1627812,202357,1627734,203933,1628988,203926,1627763
386,4,202709,1629713,1628963,1627812,202357,1627734,203933,1628988,203926,1627763
387,4,202709,1629713,1628963,1627812,203473,1627734,203933,1628988,203926,1627763
400,4,202709,1629713,1628963,1627812,203473,1629048,203933,1628988,203926,1627763
403,4,202709,1629713,1628963,1627812,203473,1629048,203933,1628988,203926,1628410
408,4,202709,1629713,1628963,1627812,203473,1629048,1628388,1628988,203926,1628410
