eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203115,200794,203999,203914,1627750,202695,202694,1627826,202331,201976
57,1,203115,200794,203999,203914,1627750,202695,202694,1627826,1629013,201976
58,1,1628420,200794,203999,203914,1627750,202695,202694,1627826,1629013,201976
59,1,1628420,203924,203999,203914,1627750,202695,202694,1627826,1629013,201976
69,1,1628420,203924,203999,203914,1627750,202695,202694,1626149,1629013,201976
70,1,1628420,203924,203999,1629008,1627750,202695,202694,1626149,1629013,201976
78,1,1628420,203924,203999,1629008,1627750,202695,202694,1626149,1629013,101150
79,1,1628420,203924,203486,1629008,1627750,202695,202694,1626149,1629013,101150
84,1,1628420,203924,203486,1629008,1627750,202704,202694,1626149,1629013,101150
85,1,1628420,203924,203486,1629008,1627750,202704,203210,1626149,1629013,101150
94,1,1628420,203924,203486,1629008,203115,202704,203210,1626149,1629013,101150
113,2,203115,1628420,203924,203486,1628470,1629013,1626149,101150,202704,203210
129,2,203115,1628420,203924,203486,1628470,202331,1626149,101150,202704,203210
152,2,203115,1628420,203924,203486,1628470,202331,1626149,101150,1627826,203210
153,2,203115,1628420,203924,203486,1628470,202331,1626149,101150,1627826,201976
154,2,203115,1628420,203924,203486,1628470,202331,202694,101150,1627826,201976
155,2,203115,1628420,203924,203486,1628470,202331,202694,202695,1627826,201976
156,2,203115,1628420,203924,203486,200794,202331,202694,202695,1627826,201976
157,2,203999,1628420,203924,203486,200794,202331,202694,202695,1627826,201976
158,2,203999,1628420,203924,1627750,200794,202331,202694,202695,1627826,201976
159,2,203999,203914,203924,1627750,200794,202331,202694,202695,1627826,201976
188,2,203999,203914,203924,1627750,200794,1629013,202694,202695,1627826,201976
196,2,203999,203914,203924,1627750,200794,1629013,202694,202695,1626149,201976
200,2,203999,203914,203924,1627750,200794,1629013,202694,202695,1626149,101150
208,2,203999,203914,203924,1627750,200794,1629013,202694,202695,1627826,101150
213,2,203999,203914,203924,1627750,200794,1629013,202694,202695,203210,101150
214,2,203999,203914,1628470,1627750,200794,1629013,202694,202695,203210,101150
221,2,203999,203914,1628470,1627750,200794,1629013,202694,202695,202331,101150
222,2,203486,203914,1628470,1627750,200794,1629013,202694,202695,202331,101150
223,2,203486,203914,1628470,1627750,200794,1629013,202694,202695,202331,202704
227,3,203115,200794,203999,203914,1627750,202695,202694,1627826,202331,201976
264,3,203924,200794,203999,203914,1627750,202695,202694,1627826,202331,201976
273,3,203924,200794,203999,203914,1627750,202695,202694,1627826,1629013,201976
274,3,203924,1628420,203999,203914,1627750,202695,202694,1627826,1629013,201976
287,3,203924,1628420,203999,203914,1627750,202695,202694,1627826,1629013,101150
300,3,203924,1628420,203999,203914,1627750,202704,202694,1627826,1629013,101150
301,3,203924,1628420,203999,203914,1627750,202704,203210,1627826,1629013,101150
302,3,203924,1628420,203999,203914,1627750,202704,203210,1626149,1629013,101150
303,3,203924,1628420,203999,203486,1627750,202704,203210,1626149,1629013,101150
304,3,203924,1628420,1628470,203486,1627750,202704,203210,1626149,1629013,101150
305,3,203924,1628420,1628470,203486,203115,202704,203210,1626149,1629013,101150
337,4,203115,1628420,203924,203486,1628470,1629013,1626149,101150,202704,203210
355,4,203115,1628420,203924,203486,1628470,202331,1626149,101150,202704,203210
397,4,203895,1628420,203924,203486,1628470,1629013,1626149,101150,202704,203210
398,4,203895,1628420,1629008,203486,1628470,1629013,1626149,101150,202704,203210
399,4,203895,1628408,1629008,203486,1628470,1629013,1626149,101150,202704,203210
407,4,203895,1628408,1629008,203486,1628470,1629013,1626149,101150,202704,1629599
408,4,203895,1628408,1629008,203486,1628470,1629013,202335,101150,202704,1629599
409,4,203895,1628408,1629008,203486,1628470,1629013,202335,203585,202704,1629599
410,4,203895,1628408,1629008,1628427,1628470,1629013,202335,203585,202704,1629599
415,4,203895,1628408,1629008,1628427,1628470,1629013,202335,203585,203210,1629599
