eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1627863,200782,203991,201569,201935,203109,1629634,202685,1628415,1629630
63,1,1627863,200782,203991,201569,201935,203109,1626145,202685,1628415,1629630
64,1,1627863,200782,203991,201569,201935,203109,1626145,202685,1628415,203524
65,1,1627863,203085,203991,201569,201935,203109,1626145,202685,1628415,203524
66,1,1627863,203085,203991,203463,201935,203109,1626145,202685,1628415,203524
81,1,1627863,203085,203991,203463,201935,203109,1626145,202685,203937,203524
82,1,1627863,203085,203991,203463,201935,1629741,1626145,202685,203937,203524
83,1,1627863,203085,2199,203463,201935,1629741,1626145,202685,203937,203524
90,1,200757,203085,2199,203463,201935,1629741,1626145,202685,203937,203524
99,1,200757,203085,2199,203463,201935,1629741,1626145,203998,203937,203524
110,1,200757,203085,2199,203463,200782,1629741,1626145,203998,203937,203524
111,1,200757,203085,201569,203463,200782,1629741,1626145,203998,203937,203524
126,1,200757,203085,201569,203463,200782,1629630,1626145,203998,203937,203524
132,2,1627863,200782,201569,203085,1629598,203109,1629634,1629630,1629741,203998
154,2,1627863,200782,201569,203085,1629598,203109,1629634,1629630,1628415,203998
155,2,1627863,200782,201569,201935,1629598,203109,1629634,1629630,1628415,203998
156,2,1627863,200782,201569,201935,203463,203109,1629634,1629630,1628415,203998
157,2,203991,200782,201569,201935,203463,203109,1629634,1629630,1628415,203998
162,2,203991,200782,201569,201935,203463,203109,1629634,1629630,1628415,202685
163,2,203991,200782,201569,201935,203463,203109,1629634,1626145,1628415,202685
176,2,203991,200782,201569,201935,203463,203109,203937,1626145,1628415,202685
177,2,203991,200782,201569,201935,203463,203524,203937,1626145,1628415,202685
178,2,203991,200782,203085,201935,203463,203524,203937,1626145,1628415,202685
201,2,203991,1627863,201569,201935,203463,203524,203937,1626145,1628415,202685
207,2,203991,1627863,201569,201935,203463,203524,203937,1626145,1628415,203998
220,2,203991,1627863,201569,201935,203463,203524,203937,1629630,1628415,203998
221,2,203991,1627863,201569,201935,203463,203109,203937,1629630,1628415,203998
240,2,203991,1627863,201569,201935,203463,203109,203937,1629630,1629741,203998
241,2,203991,1627863,201569,201935,203463,203109,203937,1626145,1629741,203998
242,2,203991,1627863,201569,201935,200782,203109,203937,1626145,1629741,203998
255,3,1627863,200782,203991,201569,201935,203109,1629634,202685,1628415,1629630
295,3,1627863,200782,203991,201569,201935,203109,1629634,202685,203524,1629630
296,3,1627863,200782,203991,201569,201935,203109,1629741,202685,203524,1629630
300,3,1627863,200782,203991,201569,201935,203109,1629741,202685,203524,1626145
301,3,1627863,200782,203991,203463,201935,203109,1629741,202685,203524,1626145
302,3,1627863,203085,203991,203463,201935,203109,1629741,202685,203524,1626145
321,3,1627863,203085,203991,203463,201935,203109,1629741,203998,203524,1626145
322,3,1627863,203085,203991,203463,201935,203937,1629741,203998,203524,1626145
323,3,1627863,203085,2199,203463,201935,203937,1629741,203998,203524,1626145
343,3,1627863,203085,2199,203463,201935,203937,1629741,203998,203524,1629630
344,3,1627863,203085,2199,203463,201935,203937,1629741,203998,1628415,1629630
369,4,200782,203991,201569,203085,203463,1629634,1628415,1629630,1626145,203998
377,4,200782,200757,201569,203085,203463,1629634,1628415,1629630,1626145,203998
391,4,200782,200757,201569,203085,203463,1629634,1628415,1629630,1626145,202685
392,4,200782,200757,201569,203085,1627863,1629634,1628415,1629630,1626145,202685
404,4,200782,200757,201569,203085,1627863,1629634,1628415,203109,1626145,202685
405,4,200782,200757,201569,203085,1627863,1629634,1629741,203109,1626145,202685
406,4,200782,203991,201569,203085,1627863,1629634,1629741,203109,1626145,202685
414,4,200782,203991,201569,203085,1627863,1629634,203937,203109,1626145,202685
430,4,200782,203991,201569,203085,1627863,1628415,203937,203109,1626145,202685
431,4,200782,203991,201935,203085,1627863,1628415,203937,203109,1626145,202685
432,4,200782,203991,201935,203463,1627863,1628415,203937,203109,1626145,202685
438,4,200782,203991,201935,203463,1627863,1628415,203937,203109,1626145,203998
439,4,200782,203991,201935,203463,1627863,1628415,203937,203109,1629630,203998
460,4,200782,201569,201935,203463,1627863,1628415,203937,203109,1629630,203998
493,4,200782,201569,201935,203463,1627863,1628415,203937,1626145,1629630,203998
