eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1629067,1629678,101133,203078,202397,1628995,203944,1629011,1629628,203901
59,1,1628972,1629678,101133,203078,202397,1628995,203944,1629011,1629628,203901
60,1,1628972,1629678,1628394,203078,202397,1628995,203944,1629011,1629628,203901
66,1,1628972,1629678,1628394,203078,202397,1628995,203944,1626171,1629628,203901
79,1,1628972,1629678,1628394,203078,1629620,1628995,203944,1626171,1629628,203901
89,1,1628972,1629678,1628394,203078,1629620,1628422,203944,1626171,1629628,203901
90,1,1628972,1627780,1628394,203078,1629620,1628422,203944,1626171,1629628,203901
95,1,1628972,1627780,1628394,203078,1629620,1628422,203944,1626171,1629628,1628372
102,1,1628972,1627780,1628394,203078,1629620,1628422,203944,1626171,1629019,1628372
103,1,1628972,1627780,1628394,203078,1629620,1628422,1628995,1626171,1629019,1628372
104,1,1628972,1627780,1628394,1629726,1629620,1628422,1628995,1626171,1629019,1628372
118,2,1628972,1628394,1629620,1627780,1629726,1628995,1626171,1628422,1628372,1629019
134,2,1628972,1628394,1629620,1627780,1629726,203944,1626171,1628422,1628372,1629019
147,2,1628972,1628394,1629620,1627780,1629726,203944,1629628,1628422,1628372,1629019
148,2,1628972,1628394,1629620,1627780,1629726,203944,1629628,1628422,1629011,1629019
149,2,1628972,1628394,1629620,1627780,1629726,203944,1629628,1628422,1629011,203901
150,2,1628972,1628394,202397,1627780,1629726,203944,1629628,1628422,1629011,203901
151,2,1628972,1628394,202397,1627780,203078,203944,1629628,1628422,1629011,203901
168,2,1628972,101133,202397,1627780,203078,203944,1629628,1628422,1629011,203901
176,2,1628972,101133,202397,1627780,203078,203944,1629628,1628995,1629011,203901
183,2,1629678,101133,202397,1627780,203078,203944,1629628,1628995,1629011,203901
203,2,1629678,101133,202397,1627780,203078,203944,1629628,1628995,1626171,203901
204,2,1629678,101133,202397,1627780,203078,203944,1629628,1629019,1626171,203901
214,2,1629678,101133,202397,1627780,203078,203944,1629628,1629019,1626171,1628373
234,3,1629067,1629678,101133,203078,202397,1628995,203944,1629011,1629628,203901
262,3,1629067,1629678,101133,203078,202397,1628422,203944,1629011,1629628,203901
281,3,1628972,1629678,101133,203078,202397,1628422,203944,1629011,1629628,203901
289,3,1628972,1629678,101133,203078,202397,1628422,203944,1626171,1629628,203901
290,3,1628972,1627780,101133,203078,202397,1628422,203944,1626171,1629628,203901
310,3,1628972,1627780,101133,203078,202397,1628422,203944,1626171,1629019,203901
311,3,1628972,1627780,101133,203078,202397,1628422,203944,1626171,1629019,1628373
312,3,1628972,1627780,101133,203078,1629620,1628422,203944,1626171,1629019,1628373
317,3,1628972,1627780,1628394,203078,1629620,1628422,203944,1626171,1629019,1628373
335,3,1628972,1627780,1628394,203078,1629620,1628422,1628995,1626171,1629019,1628373
340,3,1628972,1627780,1628394,1629726,1629620,1628422,1628995,1626171,1629019,1628373
357,4,1628972,1628394,1629620,1627780,1629726,1628995,1626171,1628422,1629019,1628373
379,4,1628972,1628394,1629620,1627780,1629726,1628995,1626171,1629628,1629019,1628373
386,4,1628972,1628394,203078,1627780,1629726,1628995,1626171,1629628,1629019,1628373
392,4,1628972,1628394,203078,1627780,1629726,1628995,203944,1629628,1629019,1628373
393,4,1628972,1628394,203078,1627780,1629726,1628995,203944,1629628,1629019,203901
394,4,1628972,101133,203078,1627780,1629726,1628995,203944,1629628,1629019,203901
406,4,1628972,101133,203078,1627780,1629726,1628995,203944,1629628,1628422,203901
407,4,1628972,101133,203078,1627780,1629726,1629011,203944,1629628,1628422,203901
461,4,1628972,101133,203078,1627780,202397,1629011,203944,1629628,1628422,203901
480,4,1628972,101133,203078,1627780,202397,1626171,203944,1629628,1628422,203901
