eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1628384,1627783,201586,200768,1627832,203925,1627752,1628386,1627747,203915
46,1,1628384,1627783,1628449,200768,1627832,203925,1627752,1628386,1627747,203915
62,1,1628384,1627783,1628449,200768,1627832,203925,201163,1628386,1627747,203915
63,1,1628384,1627783,1628449,200768,1627832,203925,201163,1628386,201599,203915
64,1,1628384,1627783,1628449,200768,1627832,203925,201163,202066,201599,203915
87,1,1628384,1627783,1628449,200768,1627832,1627789,201163,202066,201599,203915
88,1,1628384,1627783,1628449,200768,1627832,1627789,201163,202066,201599,1627747
89,1,1626178,1627783,1628449,200768,1627832,1627789,201163,202066,201599,1627747
90,1,1626178,1627783,1628449,200768,1629056,1627789,201163,202066,201599,1627747
91,1,1626178,1627783,201586,200768,1629056,1627789,201163,202066,201599,1627747
92,1,1626178,1627775,201586,200768,1629056,1627789,201163,202066,201599,1627747
115,2,201586,1627832,1626178,1629056,1627775,1627747,201163,201599,202066,1627789
152,2,201586,1627832,1626178,1629056,1627775,1627747,201163,201599,202066,1627752
153,2,201586,1627832,1626178,1629056,1627775,203915,201163,201599,202066,1627752
154,2,201586,1627832,1628384,1629056,1627775,203915,201163,201599,202066,1627752
155,2,201586,1627832,1628384,1629056,1627783,203915,201163,201599,202066,1627752
157,2,201586,200768,1628384,1629056,1627783,203915,201163,201599,202066,1627752
165,2,201586,200768,1628384,1629056,1627783,203915,201163,1628386,202066,1627752
166,2,201586,200768,1628384,1629056,1627783,203915,201163,1628386,203925,1627752
190,2,201586,200768,1628384,1629056,1627783,203915,1627747,1628386,203925,1627752
191,2,1628449,200768,1628384,1629056,1627783,203915,1627747,1628386,203925,1627752
197,2,1628449,200768,1628384,1627832,1627783,203915,1627747,1628386,203925,1627752
234,3,1628384,1627783,201586,200768,1627832,203925,1627752,1628386,1627747,203915
285,3,1628384,1627783,201586,200768,1627832,203925,1627752,1628386,202066,203915
302,3,1628384,1627783,201586,200768,1627832,203925,201599,1628386,202066,203915
303,3,1628384,1627783,201586,200768,1627832,203925,201599,201163,202066,203915
312,3,1626178,1627783,201586,200768,1627832,203925,201599,201163,202066,203915
313,3,1626178,1627783,201586,200768,1627775,203925,201599,201163,202066,203915
323,3,1626178,1627783,201586,200768,1627775,1627789,201599,201163,202066,203915
324,3,1626178,1627783,201586,200768,1627775,1627789,201599,201163,202066,1627747
325,3,1626178,1627783,1629056,200768,1627775,1627789,201599,201163,202066,1627747
345,3,1626178,1627783,1629056,1629744,1627775,1627789,201599,201163,202066,1627747
356,4,1627832,1626178,1629056,1627775,1629744,1627747,201163,201599,202066,1627789
373,4,1627832,1626178,1629056,1627775,1629744,1627747,201163,201599,202066,203925
377,4,1627832,1626178,1629056,1627775,201586,1627747,201163,201599,202066,203925
388,4,1627832,1626178,1627783,1627775,201586,1627747,201163,201599,202066,203925
396,4,1627832,1626178,1627783,1627775,201586,203915,201163,201599,202066,203925
401,4,1627832,1626178,1627783,1627775,201586,203915,1627752,201599,202066,203925
402,4,1627832,1626178,1627783,1628384,201586,203915,1627752,201599,202066,203925
405,4,1627832,200768,1627783,1628384,201586,203915,1627752,201599,202066,203925
418,4,1627832,200768,1627783,1628384,201586,203915,1627752,201599,202066,1627747
419,4,1627832,200768,1627783,1628384,201586,203915,1627752,201599,201163,1627747
426,4,1627832,200768,1627783,1628384,201586,203915,1627752,203925,201163,1627747
462,4,1627832,200768,1627783,1628384,201586,203915,1627752,203925,202066,1627747
