eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203503,1626174,1627748,1628971,202704,1628983,201568,203500,1629652,101108
44,1,203503,1626174,1627748,1628971,202704,1628983,201568,203457,1629652,101108
45,1,203503,1629635,1627748,1628971,202704,1628983,201568,203457,1629652,101108
52,1,203503,1629635,1627748,1628971,202704,1628983,201568,203457,1629652,203471
53,1,203503,1629635,1627748,1628971,202704,1628983,201568,203457,1628390,203471
58,1,203503,1629635,1627748,1628971,1629648,1628983,201568,203457,1628390,203471
59,1,204038,1629635,1627748,1628971,1629648,1628983,201568,203457,1628390,203471
79,1,204038,1629635,1627748,1628971,1629648,1627846,201568,203457,1628390,203471
80,1,204038,1629635,1627748,1628971,1629648,1627846,1629647,203457,1628390,203471
81,1,204038,1629635,1626174,1628971,1629648,1627846,1629647,203457,1628390,203471
91,1,204038,1629635,1626174,1628971,1629648,1627846,1629647,203500,1628390,203471
92,1,204038,1629635,1626174,1628971,1629648,101108,1629647,203500,1628390,203471
100,1,204038,1629635,1626174,1628971,202704,101108,1629647,203500,1628390,203471
107,2,1626174,202704,1629635,204038,1629663,203500,101108,203471,1627846,1629647
119,2,1626174,202704,1629635,204038,1629663,203457,101108,203471,1627846,1629647
127,2,1626174,202704,1629635,204038,1629663,203457,1628983,203471,1627846,1629647
135,2,1626174,202704,1629635,203503,1629663,203457,1628983,203471,1627846,1629647
145,2,1627748,202704,1629635,203503,1629663,203457,1628983,203471,1627846,1629647
151,2,1627748,202704,1629635,203503,1629663,203457,1628983,203471,1627846,1629652
152,2,1627748,202704,1629635,203503,1629663,201568,1628983,203471,1627846,1629652
153,2,1627748,202704,1629635,203503,1629663,201568,1628983,203471,203500,1629652
154,2,1627748,1628971,1629635,203503,1629663,201568,1628983,203471,203500,1629652
166,2,1627748,1628971,1629635,203503,1629663,201568,1628983,101108,203500,1629652
167,2,1627748,1628971,1629635,203503,204038,201568,1628983,101108,203500,1629652
184,2,1627748,1628971,1629635,203503,204038,201568,1628983,101108,203500,203471
185,2,1627748,1628971,202704,203503,204038,201568,1628983,101108,203500,203471
188,2,1627748,1626174,202704,203503,204038,201568,1628983,101108,203500,203471
200,2,1627748,1626174,202704,203503,204038,201568,1628983,101108,203500,1628390
215,3,203503,1626174,1627748,1628971,202704,1628983,201568,203500,1629652,101108
249,3,203503,1626174,1627748,1628971,202704,1628983,201568,203457,1629652,101108
260,3,203503,1626174,1627748,1628971,1629648,1628983,201568,203457,1629652,101108
261,3,203503,1629635,1627748,1628971,1629648,1628983,201568,203457,1629652,101108
274,3,203503,1629635,1627748,1628971,1629648,1628983,201568,203457,1629652,1628390
276,3,204038,1629635,1627748,1628971,1629648,1628983,201568,203457,1629652,1628390
283,3,204038,1629635,1627748,1628971,1629648,1628983,201568,203457,203471,1628390
284,3,204038,1629635,1627748,1628971,1629648,1628983,1629647,203457,203471,1628390
298,3,204038,1629635,1626174,1628971,1629648,1628983,1629647,203457,203471,1628390
305,3,204038,1629635,1626174,1628971,1629648,203500,1629647,203457,203471,1628390
306,3,204038,1629635,1626174,1628971,1629648,203500,1629647,101108,203471,1628390
317,3,204038,1629635,1626174,1628971,1629648,203500,201568,101108,203471,1628390
321,4,203503,1626174,202704,1629635,204038,203500,101108,203471,1628390,1629647
337,4,203503,1626174,202704,1629635,204038,203500,101108,203471,1629652,1629647
342,4,203503,1626174,202704,1629635,204038,203457,101108,203471,1629652,1629647
351,4,203503,1626174,1628971,1629635,204038,203457,101108,203471,1629652,1629647
359,4,203503,1626174,1628971,1629635,204038,203457,1628390,203471,1629652,1629647
365,4,203503,1626174,1628971,1629635,204038,203457,1628390,203471,1629652,201568
366,4,202704,1626174,1628971,1629635,204038,203457,1628390,203471,1629652,201568
367,4,202704,1626174,1628971,1627748,204038,203457,1628390,203471,1629652,201568
374,4,202704,1626174,1628971,1627748,204038,203457,1628983,203471,1629652,201568
388,4,202704,1626174,1628971,1627748,204038,203457,1628983,101108,1629652,201568
389,4,202704,1626174,1628971,203503,204038,203457,1628983,101108,1629652,201568
394,4,202704,1626174,1628971,203503,204038,203500,1628983,101108,1629652,201568
402,4,202704,1626174,1627748,203503,204038,203500,1628983,101108,1629652,201568
403,4,202704,1626174,1627748,203503,204038,203500,1628983,101108,203471,201568
450,4,202704,1626174,1629635,203503,204038,203500,1628983,101108,203471,201568
452,4,202704,1626174,1628971,203503,204038,203500,1628983,101108,203471,201568
