eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203516,203932,202696,203095,1628365,201942,1626168,1627751,1627854,1627749
33,1,203516,203932,202696,203095,1628365,201942,1626168,200752,1627854,1627749
49,1,203516,203932,202696,203095,1628365,201942,1626168,200752,1627854,1628401
50,1,203516,203932,202696,203095,1628365,201942,1626168,200752,201988,1628401
51,1,203082,203932,202696,203095,1628365,201942,1626168,200752,201988,1628401
62,1,203082,203932,202696,201571,1628365,201942,1626168,200752,201988,1628401
63,1,203082,203932,202696,201571,203487,201942,1626168,200752,201988,1628401
67,1,203082,203932,202696,201571,203487,201942,1629234,200752,201988,1628401
76,1,203082,203932,202696,201571,203487,1629022,1629234,200752,201988,1628401
77,1,203082,1628964,202696,201571,203487,1629022,1629234,200752,201988,1628401
78,1,203082,1628964,203516,201571,203487,1629022,1629234,200752,201988,1628401
99,2,203516,203082,201571,203487,1628964,200752,1628401,201988,1629234,1629022
103,2,203516,203082,201571,203487,1628964,1626168,1628401,201988,1629234,1629022
130,2,203516,203082,201571,203487,1628964,1626168,1627749,201988,1629234,1629022
131,2,203516,203082,201571,203487,1628964,1626168,1627749,1627854,1629234,1629022
132,2,203516,203082,201571,203487,202696,1626168,1627749,1627854,1629234,1629022
133,2,203932,203082,201571,203487,202696,1626168,1627749,1627854,1629234,1629022
140,2,203932,203082,201571,203487,202696,1626168,1627749,1627854,200752,1629022
149,2,203932,203082,201571,203487,202696,1626168,1627749,1627854,200752,201942
160,2,203932,203082,201571,1628365,202696,1626168,1627749,1627854,200752,201942
161,2,203932,203082,203095,1628365,202696,1626168,1627749,1627854,200752,201942
167,2,203932,203516,203095,1628365,202696,1626168,1627749,1627854,200752,201942
189,2,203932,203516,203095,1628365,202696,1626168,1627749,1627854,200752,201988
190,2,203932,203516,203095,1628365,202696,1626168,1627749,1628401,200752,201988
191,2,203932,203082,203095,1628365,202696,1626168,1627749,1628401,200752,201988
217,3,203516,203932,202696,203095,1628365,201942,1626168,1627854,1627749,1629234
267,3,203516,203932,202696,203095,1628365,201942,1626168,1627854,1627749,200752
273,3,203516,203932,202696,203095,1628365,201942,1626168,1627854,1628401,200752
274,3,203082,203932,202696,203095,1628365,201942,1626168,1627854,1628401,200752
286,3,203082,203932,202696,203095,1628365,201942,1626168,201988,1628401,200752
296,3,203082,203932,202696,203487,1628365,201942,1626168,201988,1628401,200752
297,3,203082,203932,202696,203487,201571,201942,1626168,201988,1628401,200752
309,3,203082,203932,202696,203487,201571,1629022,1626168,201988,1628401,200752
310,3,203082,203516,202696,203487,201571,1629022,1626168,201988,1628401,200752
311,3,203082,203516,1628964,203487,201571,1629022,1626168,201988,1628401,200752
315,3,203082,203516,1628964,203487,201571,1629022,201158,201988,1628401,200752
335,4,203516,203082,201571,203487,1628964,200752,1628401,201988,1629022,201158
350,4,203516,203082,201571,203487,1628964,200752,1628401,201988,1627749,201158
351,4,203516,203082,201571,203487,1628964,1626168,1628401,201988,1627749,201158
365,4,203516,203082,201571,203487,1628964,1626168,201942,201988,1627749,201158
366,4,203516,203082,201571,203487,1628964,1626168,201942,201988,1627749,1629234
374,4,203516,203082,201571,203487,202696,1626168,201942,201988,1627749,1629234
375,4,203932,203082,201571,203487,202696,1626168,201942,201988,1627749,1629234
384,4,203932,203082,201571,203487,202696,1626168,201942,1627854,1627749,1629234
385,4,203932,203082,201571,203095,202696,1626168,201942,1627854,1627749,1629234
386,4,203932,203082,1628365,203095,202696,1626168,201942,1627854,1627749,1629234
402,4,203932,203082,1628365,203095,202696,1626168,201942,1627854,1627749,200752
403,4,203932,203082,1628365,203095,202696,1626168,201942,1628401,1627749,200752
425,4,203932,203082,1628365,203095,202696,1626168,201942,1628401,1627854,200752
443,4,203932,203082,1628365,203095,202696,201988,201942,1628401,1627854,200752
445,4,203932,203082,1628365,203095,203487,201988,201942,1628401,1627854,200752
446,4,203932,203516,1628365,203095,203487,201988,201942,1628401,1627854,200752
