eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,202711,1626220,203497,1628378,201144,1628384,1627783,201188,1626181,1627832
54,1,202711,1626220,203497,1628378,204060,1628384,1627783,201188,1626181,1627832
55,1,202711,1626144,203497,1628378,204060,1628384,1627783,201188,1626181,1627832
67,1,202711,1626144,202334,1628378,204060,1628384,1627783,201188,1626181,1627832
82,1,202711,1626144,202334,1628378,204060,201586,1627783,201188,1626181,1627832
83,1,202711,1626144,202334,1628378,204060,201586,1627783,201188,1626181,1626178
84,1,202711,1626144,202334,1628378,204060,201586,1627783,1629056,1626181,1626178
85,1,1626220,1626144,202334,1628378,204060,201586,1627783,1629056,1626181,1626178
86,1,1626220,1626144,202334,201145,204060,201586,1627783,1629056,1626181,1626178
104,2,1626220,204060,1626144,202334,201145,1628384,1627832,201586,1626178,1629056
131,2,1626220,1628378,1626144,202334,201145,1628384,1627832,201586,1626178,1629056
132,2,1626220,1628378,202711,202334,201145,1628384,1627832,201586,1626178,1629056
144,2,1626220,1628378,202711,203497,201145,1628384,1627832,201586,1626178,1629056
145,2,201144,1628378,202711,203497,201145,1628384,1627832,201586,1626178,1629056
164,2,201144,1628378,202711,203497,201145,1628384,1627783,201586,1626178,1629056
165,2,201144,1628378,202711,203497,204060,1628384,1627783,201586,1626178,1629056
180,2,201144,1628378,202711,203497,204060,201188,1627783,201586,1626178,1629056
181,2,201144,1628378,202711,203497,204060,201188,1627783,1626181,1626178,1629056
218,2,201144,1628378,202711,203497,204060,201188,1627783,1626181,1626178,1627832
243,3,202711,1626220,203497,1628378,201144,1628384,1627783,201188,1626181,1627832
280,3,202711,1626220,203497,1628378,201144,1626178,1627783,201188,1626181,1627832
287,3,202711,1626220,203497,1628378,201144,1626178,1627783,201586,1626181,1627832
288,3,202711,204060,203497,1628378,201144,1626178,1627783,201586,1626181,1627832
300,3,202711,204060,203497,1628378,201144,1626178,1627783,201586,1629056,1627832
317,3,202711,204060,203497,1628378,1626144,1626178,1627783,201586,1629056,1627832
322,3,201145,204060,203497,1628378,1626144,1626178,1627783,201586,1629056,1627832
338,3,201145,204060,203497,1628378,1626144,1626178,1627783,201586,1629056,1626181
339,3,201145,204060,202334,1628378,1626144,1626178,1627783,201586,1629056,1626181
340,3,201145,204060,202334,1626220,1626144,1626178,1627783,201586,1629056,1626181
350,4,204060,202334,201145,203957,1627777,1628384,1626181,201586,1626178,1629056
385,4,204060,202334,201145,203957,1627777,1628384,1626181,201586,1626178,201188
386,4,204060,202334,201145,203957,1627777,1628384,1626181,201586,1627832,201188
387,4,204060,202334,201145,203957,1627777,1628384,1626181,1627783,1627832,201188
396,4,202711,202334,201145,203957,1627777,1628384,1626181,1627783,1627832,201188
397,4,202711,202334,201145,203497,1627777,1628384,1626181,1627783,1627832,201188
398,4,202711,201144,201145,203497,1627777,1628384,1626181,1627783,1627832,201188
403,4,202711,201144,1628396,203497,1627777,1628384,1626181,1627783,1627832,201188
404,4,1628430,201144,1628396,203497,1627777,1628384,1626181,1627783,1627832,201188
405,4,1628430,201144,1628396,203957,1627777,1628384,1626181,1627783,1627832,201188
406,4,1628430,1626144,1628396,203957,1627777,1628384,1626181,1627783,1627832,201188
420,4,1628430,1626144,1628396,203957,1627777,1628384,1626181,1627783,1627832,1628449
421,4,1628430,1626144,1628396,203957,1627777,1628384,1626181,201586,1627832,1628449
429,4,1628430,1626144,1628396,203957,1627777,1629056,1626181,201586,1627832,1628449
430,4,1628430,1626144,1628396,203957,1627777,1629056,1626181,201586,1629052,1628449
431,4,1628430,1626144,1628396,203957,1627777,1629056,1626259,201586,1629052,1628449
454,4,1628430,1626144,1628396,203957,1627777,1629056,1626259,1629608,1629052,1628449
455,4,1628430,1626144,1628396,203957,1627777,1629044,1626259,1629608,1629052,1628449
