eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1628369,202330,1628464,203935,202689,203933,1627734,1626167,203506,1628988
46,1,1628369,202330,1628464,203935,202689,203933,1627734,1626167,203200,1628988
47,1,1629641,202330,1628464,203935,202689,203933,1627734,1626167,203200,1628988
48,1,1629641,202330,1628464,1628400,202689,203933,1627734,1626167,203200,1628988
64,1,1629641,202330,1628464,1628400,202689,203933,1628410,1626167,203200,1628988
65,1,1629641,202330,1628464,1628400,202954,203933,1628410,1626167,203200,1628988
79,1,1629641,202330,1628464,1628400,202954,204456,1628410,1626167,203200,1628988
80,1,1629641,202330,1628464,1628400,202954,204456,1628410,1626167,203200,203960
92,1,1629641,202330,1628464,1628400,202954,204456,1628410,1627734,203200,203960
93,1,1629641,202330,202683,1628400,202954,204456,1628410,1627734,203200,203960
94,1,1628369,202330,202683,1628400,202954,204456,1628410,1627734,203200,203960
103,1,1628369,203935,202683,1628400,202954,204456,1628410,1627734,203200,203960
107,2,1628369,203935,1628400,202954,202683,1627734,203200,1628410,204456,203960
130,2,1628369,203935,1628400,202954,202683,1627734,203200,1628410,204456,203933
135,2,1628369,203935,1628400,202954,202683,1627734,203200,1628988,204456,203933
141,2,1628369,203935,1628400,202954,202683,1627734,203506,1628988,204456,203933
142,2,1628369,203935,1628400,202954,202683,1627734,203506,1628988,1626167,203933
158,2,1628369,203935,1628400,202689,202683,1627734,203506,1628988,1626167,203933
166,2,1628369,203935,1628400,202689,202330,1627734,203506,1628988,1626167,203933
167,2,1628369,1628464,1628400,202689,202330,1627734,203506,1628988,1626167,203933
183,2,203935,1628464,1628400,202689,202330,1627734,203506,1628988,1626167,203933
184,2,203935,1628464,1629684,202689,202330,1627734,203506,1628988,1626167,203933
201,2,203935,1628464,1629684,202689,202330,203200,203506,1628988,1626167,203933
202,2,203935,1628464,1628369,202689,202330,203200,203506,1628988,1626167,203933
211,2,203935,1628464,1628369,202689,202330,203200,203506,1628988,203960,203933
218,3,1628369,202330,1628464,203935,202689,203933,1627734,1626167,203506,1628988
251,3,1629641,202330,1628464,203935,202689,203933,1627734,1626167,203506,1628988
262,3,1629641,202330,1628464,203935,202689,203933,1627734,1626167,203200,1628988
265,3,1629641,202330,1628464,203935,202689,1628410,1627734,1626167,203200,1628988
270,3,1629641,202330,1628464,202954,202689,1628410,1627734,1626167,203200,1628988
281,3,1629641,202330,1628464,202954,202689,1628410,203960,1626167,203200,1628988
282,3,1629641,202330,1628464,202954,1628369,1628410,203960,1626167,203200,1628988
285,3,1629641,202330,1628464,202954,1628369,1628410,203960,1626167,203200,204456
305,3,1629641,202330,1628464,202954,1628369,1628410,203960,1627734,203200,204456
306,3,1629641,202683,1628464,202954,1628369,1628410,203960,1627734,203200,204456
307,3,1629641,202683,203935,202954,1628369,1628410,203960,1627734,203200,204456
308,3,1628400,202683,203935,202954,1628369,1628410,203960,1627734,203200,204456
321,3,1628400,1628464,203935,202954,1628369,1628410,203960,1627734,203200,204456
327,4,1628369,203935,1628400,202954,202683,1627734,203200,1628410,204456,203960
348,4,1628369,203935,1628400,202954,202683,1627734,203200,1628410,204456,203933
358,4,202330,203935,1628400,202954,202683,1627734,203200,1628410,204456,203933
359,4,202330,203935,1628400,202954,202683,1627734,203506,1628410,204456,203933
367,4,202330,203935,1628400,202954,202683,1627734,203506,1628988,204456,203933
368,4,202330,203935,1628400,202954,202683,1627734,203506,1628988,1626167,203933
369,4,202330,202689,1628400,202954,202683,1627734,203506,1628988,1626167,203933
388,4,202330,202689,1628400,1628369,202683,1627734,203506,1628988,1626167,203933
389,4,202330,202689,1628400,1628369,1628464,1627734,203506,1628988,1626167,203933
390,4,202330,202689,203935,1628369,1628464,1627734,203506,1628988,1626167,203933
433,4,202330,202689,203935,1628369,1628464,1627734,203200,1628988,1626167,203933
439,4,202330,202689,203935,1628369,1628464,1627734,203200,1628988,203506,203933
444,4,202330,202689,203935,1628369,1628464,1627734,1626167,1628988,203506,203933
