eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1629631,203953,1627745,1629629,1629027,1626162,203967,203382,1626164,201937
53,1,1629631,1628981,1627745,1629629,1629027,1626162,203967,203382,1626164,201937
54,1,1629631,1628981,1627745,1629629,1629027,1626162,203967,203382,204020,201937
60,1,1629631,1628981,1627745,1629629,1629027,1626162,203967,1626163,204020,201937
61,1,1627761,1628981,1627745,1629629,1629027,1626162,203967,1626163,204020,201937
67,1,1627761,1628981,203458,1629629,1629027,1626162,203967,1626163,204020,201937
72,1,1627761,1628981,203458,1629629,1629027,1629661,203967,1626163,204020,201937
73,1,1627761,1628981,203458,203459,1629027,1629661,203967,1626163,204020,201937
80,1,1627761,1628981,203458,203459,1629027,1629661,1628969,1626163,204020,201937
83,1,1627761,1628981,203458,203459,1629027,1629661,1628969,1626163,204020,1626164
94,1,1627761,203953,203458,203459,1629027,1629661,1628969,1626163,204020,1626164
101,1,1627761,203953,203458,203459,1627820,1629661,1628969,1626163,204020,1626164
121,1,1627761,203953,203458,1629718,1627820,1629661,1628969,1626163,204020,1626164
129,2,203953,1627761,203458,1627820,1629718,203382,1626164,204020,1626163,1629661
151,2,203953,1627761,203458,1627820,1629718,203382,201937,204020,1626163,1629661
152,2,203953,1627761,203458,1627820,1629718,203382,201937,204020,203967,1629661
153,2,203953,1627761,203458,1627820,1629718,203382,201937,204020,203967,1626162
154,2,203953,1627761,203458,1627820,1629027,203382,201937,204020,203967,1626162
155,2,203953,1627761,1627745,1627820,1629027,203382,201937,204020,203967,1626162
167,2,203953,1627761,1627745,1627820,1629027,1626163,201937,204020,203967,1626162
173,2,1629631,1627761,1627745,1627820,1629027,1626163,201937,204020,203967,1626162
174,2,1629631,1627761,1627745,1629629,1629027,1626163,201937,204020,203967,1626162
175,2,1629631,1628981,1627745,1629629,1629027,1626163,201937,204020,203967,1626162
197,2,1629631,1628981,1627745,1629629,1629027,1626163,201937,1626164,203967,1626162
210,2,1629631,1628981,1627745,203953,1629027,1626163,201937,1626164,203967,1626162
211,2,1629631,1627761,1627745,203953,1629027,1626163,201937,1626164,203967,1626162
226,2,1629631,1627761,203458,203953,1629027,1626163,201937,1626164,203967,1626162
242,2,1629631,1627761,203458,203953,1629027,204020,201937,1626164,203967,1626162
243,2,1629631,1627761,203458,203953,1629027,204020,203382,1626164,203967,1626162
244,2,203459,1627761,203458,203953,1629027,204020,203382,1626164,203967,1626162
252,2,203459,1627761,203458,203953,1629027,204020,1626163,1626164,203967,1626162
263,3,1629631,203953,1627745,1629629,1629027,1626162,203967,203382,1626164,201937
267,3,1629631,203953,203458,1629629,1629027,1626162,203967,203382,1626164,201937
292,3,1629631,203953,203458,1629629,1629027,1626162,203967,1626163,1626164,201937
302,3,1629631,203953,203458,1627761,1629027,1626162,203967,1626163,1626164,201937
333,3,1629631,203953,203458,1627761,1629027,1629661,203967,1626163,1626164,201937
334,3,1629631,1627820,203458,1627761,1629027,1629661,203967,1626163,1626164,201937
335,3,1629631,1627820,203458,1627761,1628981,1629661,203967,1626163,1626164,201937
351,3,1629631,1627820,203458,1627761,1628981,1629661,203967,1626163,1626164,204020
352,3,1629631,1627820,203458,1627761,1628981,1629661,1628969,1626163,1626164,204020
353,3,1629631,1627820,203953,1627761,1628981,1629661,1628969,1626163,1626164,204020
354,3,1629631,1627820,203953,1629027,1628981,1629661,1628969,1626163,1626164,204020
369,3,1629631,1627820,203953,1629027,1628981,1629661,1628969,1626163,1626162,204020
370,3,203459,1627820,203953,1629027,1628981,1629661,1628969,1626163,1626162,204020
383,3,203459,1627820,203458,1629027,1628981,1629661,1628969,1626163,1626162,204020
394,3,203459,1627820,203458,1629027,203953,1629661,1628969,1626163,1626162,204020
406,4,1629631,1627745,1629629,203459,1627820,1626162,204020,1626163,1629661,1628969
426,4,1629631,203458,1629629,203459,1627820,1626162,204020,1626163,1629661,1628969
434,4,1629631,203458,1629629,203459,1629027,1626162,204020,1626163,1629661,1628969
451,4,1629631,203458,1629629,203459,1629027,1626162,201937,1626163,1629661,1628969
456,4,1629631,203458,1629629,203459,1629027,1626162,201937,1626164,1629661,1628969
457,4,1629631,203458,1629629,203459,1629027,1626162,201937,1626164,1629661,203382
458,4,1629631,203458,203953,203459,1629027,1626162,201937,1626164,1629661,203382
459,4,1629631,1628981,203953,203459,1629027,1626162,201937,1626164,1629661,203382
474,4,1629631,1628981,203953,203459,1629027,1626162,201937,1626164,203967,203382
475,4,1629631,1628981,203953,1629629,1629027,1626162,201937,1626164,203967,203382
476,4,1629631,1627745,203953,1629629,1629027,1626162,201937,1626164,203967,203382
494,4,1629631,1627745,203953,203459,1629027,1626162,201937,1626164,203967,203382
506,4,1629631,1627745,1627820,203459,1629027,1626162,201937,1626164,203967,203382
507,4,1629631,1627745,1627820,203459,1629718,1626162,201937,1626164,203967,203382
508,4,1629631,1627745,1627820,1628981,1629718,1626162,201937,1626164,203967,203382
513,4,1629631,1627745,1627820,1628981,1629718,1626162,201937,1629059,203967,203382
514,4,1629631,1627745,1627820,1628981,1629718,1628975,201937,1629059,203967,203382
515,4,1629631,1627745,1627820,1628981,1629718,1628975,1627767,1629059,203967,203382
516,4,1629631,1627745,1627820,1628981,1629718,1628975,1627767,1629059,203967,1629661
517,4,1629631,1627745,1627820,1628981,1629718,1628975,1627767,1629059,1628969,1629661
518,4,1629631,203458,1627820,1628981,1629718,1628975,1627767,1629059,1628969,1629661
