eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203084,202357,1628385,203992,1628368,1628415,203937,202685,1629001,1629630
43,1,203084,202357,1628385,203992,1628368,1628415,203937,202685,1626145,1629630
44,1,203084,202357,1627741,203992,1628368,1628415,203937,202685,1626145,1629630
45,1,203084,202357,1627741,203458,1628368,1628415,203937,202685,1626145,1629630
63,1,203084,202357,1627741,203458,1628368,1628415,1628367,202685,1626145,1629630
64,1,203084,202357,1627741,203458,1628368,1628415,1628367,202685,1626145,203476
72,1,203145,202357,1627741,203458,1628368,1628415,1628367,202685,1626145,203476
88,1,203145,202357,1627741,203458,202709,1628415,1628367,202685,1626145,203476
115,2,203084,1628385,1627741,203145,202709,1629630,1628367,203476,1629723,1629139
146,2,203084,1628385,1627741,203145,202709,1629630,1628367,202685,1629723,1629139
147,2,203084,1628385,1627741,203145,202709,1629630,1628367,202685,1629723,1628415
148,2,203084,1628385,1627741,203145,202709,1629630,1628367,202685,203937,1628415
155,2,203084,1628385,1627741,203145,203992,1629630,1628367,202685,203937,1628415
156,2,203084,203458,1627741,203145,203992,1629630,1628367,202685,203937,1628415
157,2,203084,203458,202357,203145,203992,1629630,1628367,202685,203937,1628415
158,2,1628368,203458,202357,203145,203992,1629630,1628367,202685,203937,1628415
168,2,1628368,203458,202357,203145,203992,1629630,1629001,202685,203937,1628415
175,2,1628368,203458,202357,203145,203992,1626145,1629001,202685,203937,1628415
182,2,1628368,203458,202357,203084,203992,1626145,1629001,202685,203937,1628415
195,2,1628368,203458,202357,203084,203992,1626145,1629001,203476,203937,1628415
196,2,1628368,1628385,202357,203084,203992,1626145,1629001,203476,203937,1628415
215,2,1628368,1628385,202357,203084,203992,1626145,1629630,203476,203937,1628415
216,2,1628368,1628385,1627741,203084,203992,1626145,1629630,203476,203937,1628415
230,2,1628368,1628385,1627741,203084,203992,1628367,1629630,203476,203937,1628415
234,2,1628368,202357,1627741,203084,203992,1628367,1629630,203476,203937,1628415
238,2,1628368,203145,1627741,203084,203992,1628367,1629630,203476,203937,1628415
245,2,1628368,203145,1627741,203084,203458,1628367,1629630,203476,203937,1628415
250,3,203084,202357,1628385,203992,1628368,1628415,203937,202685,1629001,1629630
279,3,203084,202357,1628385,203992,1628368,1628415,203937,202685,1628367,1629630
297,3,203084,202357,203458,203992,1628368,1628415,203937,202685,1628367,1629630
303,3,203084,202357,203458,203992,1628368,1628415,203476,202685,1628367,1629630
307,3,203084,202357,203458,1627741,1628368,1628415,203476,202685,1628367,1629630
308,3,203145,202357,203458,1627741,1628368,1628415,203476,202685,1628367,1629630
319,3,203145,202357,203458,1627741,1628368,1626145,203476,202685,1628367,1629630
326,3,203145,202357,203458,1627741,1628368,1626145,203476,203937,1628367,1629630
327,3,203145,202357,203458,1627741,202709,1626145,203476,203937,1628367,1629630
336,3,203145,203084,203458,1627741,202709,1626145,203476,203937,1628367,1629630
355,4,203084,1628385,1627741,203145,202709,1628415,203937,1629001,1626145,203476
389,4,203084,1628385,1627741,203145,202709,1628415,203937,1629001,1626145,202685
390,4,203084,1628385,1627741,203145,202709,1628415,203937,1629001,1629630,202685
392,4,203084,1628385,1627741,203145,202357,1628415,203937,1629001,1629630,202685
393,4,203084,1628385,203992,203145,202357,1628415,203937,1629001,1629630,202685
394,4,1628368,1628385,203992,203145,202357,1628415,203937,1629001,1629630,202685
420,4,1628368,1628385,203992,203145,202357,1628415,1628367,1629001,1629630,202685
439,4,1628368,1628385,203992,203145,203084,1628415,1628367,1629001,1629630,202685
456,4,1628368,1628385,203458,203145,203084,1628415,1628367,1629001,1629630,202685
459,4,1628368,202357,203458,203145,203084,1628415,1628367,1629001,1629630,202685
460,4,1628368,202357,203458,203992,203084,1628415,1628367,1629001,1629630,202685
461,4,1628368,202357,1627741,203992,203084,1628415,1628367,1629001,1629630,202685
463,4,1628368,202357,1627741,203992,203084,1626145,1628367,1629001,1629630,202685
464,4,1628368,203145,1627741,203992,203084,1626145,1628367,1629001,1629630,202685
468,4,1628368,203145,1627741,203992,203084,1626145,203937,1629001,1629630,202685
469,4,1628368,203145,202709,203992,203084,1626145,203937,1629001,1629630,202685
