eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1627742,1629627,202324,201950,1628366,203952,1629672,1626172,1627814,1629673
44,1,1627742,1629627,202324,201950,1628366,203952,1627733,1626172,1627814,1629673
58,1,1627742,1629627,202324,201950,1628366,203952,1627733,1629346,1627814,1629673
73,1,1627742,200755,202324,201950,1628366,203952,1627733,1629346,1627814,1629673
82,1,1627742,200755,202324,201950,1628366,203952,1627733,1629308,1627814,1629673
83,1,1627742,200755,202324,201950,1628366,1629065,1627733,1629308,1627814,1629673
85,1,1627742,200755,1629740,201950,1628366,1629065,1627733,1629308,1627814,1629673
102,1,1627742,200755,1629740,201950,1628366,1629065,1627733,1629308,1627814,203952
103,1,1627742,200755,1629740,201950,202734,1629065,1627733,1629308,1627814,203952
104,1,1628404,200755,1629740,201950,202734,1629065,1627733,1629308,1627814,203952
126,2,1629627,1628366,200755,1629740,1628404,203952,1629673,1627733,1629308,1629065
150,2,1629627,1628366,200755,1629740,1628404,203952,1629673,1629346,1629308,1629065
151,2,1629627,1628366,200755,1627742,1628404,203952,1629673,1629346,1629308,1629065
156,2,1629627,1628366,200755,1627742,1628404,203952,1629672,1629346,1629308,1629065
177,2,1629627,1628366,200755,1627742,1628404,1627814,1629672,1629346,1629308,1629065
178,2,1629627,1628366,202734,1627742,1628404,1627814,1629672,1629346,1629308,1629065
197,2,1629627,1628366,202734,1627742,1628404,1627814,1629672,1629346,1629308,1629673
198,2,202324,1628366,202734,1627742,1628404,1627814,1629672,1629346,1629308,1629673
199,2,202324,201950,202734,1627742,1628404,1627814,1629672,1629346,1629308,1629673
207,2,202324,201950,202734,1627742,1628404,1627814,1629672,1626172,1629308,1629673
211,2,202324,201950,202734,1627742,1628404,1627814,1629672,1626172,203952,1629673
216,2,202324,201950,202734,1627742,1629627,1627814,1629672,1626172,203952,1629673
232,2,202324,201950,202734,1627742,1629627,1627814,1629672,1626172,203952,1629065
257,3,1627742,1629627,202324,201950,1628366,203952,1629672,1626172,1627814,1629673
279,3,1627742,1629627,202324,201950,1628366,203952,1629672,1626172,1627814,1629065
291,3,1627742,1629627,202324,201950,1628366,203952,1629672,1627733,1627814,1629065
314,3,1627742,1629627,202324,201950,1628366,203952,1629672,1627733,1629308,1629065
315,3,1627742,1629627,202324,201950,1628366,1629673,1629672,1627733,1629308,1629065
316,3,1627742,200755,202324,201950,1628366,1629673,1629672,1627733,1629308,1629065
317,3,1627742,200755,202324,1628404,1628366,1629673,1629672,1627733,1629308,1629065
325,3,1629740,200755,202324,1628404,1628366,1629673,1629672,1627733,1629308,1629065
338,3,1629740,200755,202324,1628404,1628366,1629673,203952,1627733,1629308,1629065
339,3,1629740,200755,1629637,1628404,1628366,1629673,203952,1627733,1629308,1629065
348,3,1629740,200755,1629637,1628404,201950,1629673,203952,1627733,1629308,1629065
362,4,1629627,201950,200755,1629740,1628404,203952,1629673,1627733,1629308,1629065
376,4,1629627,201950,200755,1629740,1628404,203952,1629673,1629346,1629308,1629065
377,4,1629627,201950,200755,1629740,1628404,1627814,1629673,1629346,1629308,1629065
386,4,1629627,201950,200755,1629740,1628404,1627814,1629673,1629672,1629308,1629065
399,4,1629627,201950,200755,1629740,1628404,1627814,1629673,1629672,1629308,203952
400,4,202324,201950,200755,1629740,1628404,1627814,1629673,1629672,1629308,203952
401,4,202324,201950,1627742,1629740,1628404,1627814,1629673,1629672,1629308,203952
418,4,202324,201950,1627742,1629740,1628404,1629065,1629673,1629672,1629308,203952
419,4,202324,201950,1627742,1629740,1628404,1629065,1629673,1629672,1626172,203952
426,4,1629627,201950,1627742,1629740,1628404,1629065,1629673,1629672,1626172,203952
436,4,1629627,201950,1627742,1629740,1628404,1629065,1627814,1629672,1626172,203952
437,4,1629627,201950,1627742,1629740,1628404,1629065,1627814,1629672,1626172,1629308
455,4,1629637,201950,1627742,1629740,1628404,1629065,1627814,1629672,1626172,1629308
