eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,202710,1627884,1628389,1629130,1629134,203952,203110,1627737,1627814,1629065
54,1,202710,1627884,1628389,1629130,1629134,203952,203110,1626172,1627814,1629065
55,1,202710,1627884,1628389,201609,1629134,203952,203110,1626172,1627814,1629065
61,1,202710,1627884,1628389,201609,1629134,203952,203110,1626172,202951,1629065
62,1,202710,1627884,1628389,201609,1629134,203952,203110,1626172,202951,1629673
70,1,202710,1627884,1628389,201609,1629134,203952,1629672,1626172,202951,1629673
71,1,202710,203109,1628389,201609,1629134,203952,1629672,1626172,202951,1629673
82,1,202710,203109,1628389,201609,1629134,1629308,1629672,1626172,202951,1629673
83,1,2738,203109,1628389,201609,1629134,1629308,1629672,1626172,202951,1629673
84,1,2738,203109,1628389,201609,1629130,1629308,1629672,1626172,202951,1629673
91,1,2738,203109,203482,201609,1629130,1629308,1629672,1626172,202951,1629673
109,1,2738,203109,203482,201609,1629130,1629308,1629672,1629346,202951,1629673
110,1,2738,203109,1627884,201609,1629130,1629308,1629672,1629346,202951,1629673
115,2,1629130,201609,203109,2738,203482,202951,1629673,1629672,1629308,1629346
142,2,1629130,201609,203109,2738,203482,1629668,1629673,1629672,1629308,1629346
148,2,1629130,201609,203109,2738,203482,1629668,1629673,1629672,1629308,1626172
156,2,1629130,201609,203109,2738,203482,1629668,1629673,203110,1629308,1626172
162,2,1629130,201609,203109,2738,203482,1629668,1629673,203110,203952,1626172
163,2,1629130,201609,203109,202710,203482,1629668,1629673,203110,203952,1626172
169,2,1629130,201609,203109,202710,203482,1629668,1629065,203110,203952,1626172
180,2,1629130,201609,203109,202710,203482,1629668,1629065,203110,203952,1627737
181,2,1629130,201609,203109,202710,203482,1627814,1629065,203110,203952,1627737
182,2,1629130,1627884,203109,202710,203482,1627814,1629065,203110,203952,1627737
183,2,1629134,1627884,203109,202710,203482,1627814,1629065,203110,203952,1627737
200,2,1629134,1627884,203109,202710,1628389,1627814,1629065,203110,203952,1627737
207,2,1629134,1627884,203109,202710,1628389,1627814,1629673,203110,203952,1627737
215,2,1629134,1627884,1629130,202710,1628389,1627814,1629673,203110,203952,1627737
225,2,1629134,203109,1629130,202710,1628389,1627814,1629673,203110,203952,1627737
247,3,202710,1627884,1628389,1629130,1629134,203952,203110,1627737,1627814,1629065
274,3,202710,1627884,1628389,1629130,1629134,203952,203110,1627737,1627814,1629673
301,3,202710,1627884,1628389,201609,1629134,203952,203110,1627737,1627814,1629673
308,3,202710,1627884,1628389,201609,1629134,203952,203110,1626172,1627814,1629673
309,3,202710,203109,1628389,201609,1629134,203952,203110,1626172,1627814,1629673
314,3,202710,203109,203482,201609,1629134,203952,203110,1626172,1627814,1629673
315,3,202710,203109,203482,201609,2738,203952,203110,1626172,1627814,1629673
327,3,202710,203109,203482,201609,2738,203952,1629672,1626172,1627814,1629673
332,3,202710,203109,203482,201609,2738,203952,1629672,1626172,1629668,1629673
350,4,1629130,201609,203109,2738,203482,1627737,1629673,1629672,1629308,1629668
372,4,1629130,201609,203109,2738,203482,1627737,1627814,1629672,1629308,1629668
373,4,1629130,201609,203109,2738,203482,1627737,1627814,1629672,1629308,202951
380,4,1629130,201609,203109,2738,203482,1626172,1627814,1629672,1629308,202951
388,4,1629130,201609,203109,2738,203482,1626172,1627814,203952,1629308,202951
389,4,1629130,201609,203109,2738,203482,1626172,1627814,203952,1629308,1629673
390,4,1629130,201609,203109,2738,203482,1626172,1627814,203952,203110,1629673
400,4,1629130,201609,203109,202710,203482,1626172,1627814,203952,203110,1629673
410,4,1629130,201609,203109,202710,203482,1627737,1627814,203952,203110,1629673
422,4,1629130,201609,203109,202710,1628389,1627737,1627814,203952,203110,1629673
445,4,1629130,201609,203109,202710,1628389,1627737,1629668,203952,203110,1629673
446,4,1629130,201609,203109,202710,1628389,1627737,1629668,203952,203110,1629308
447,4,1629130,201609,203109,202710,1628389,1627737,1629668,1629346,203110,1629308
448,4,1629130,201609,203109,202710,1628389,1627737,1629668,1629346,1629672,1629308
449,4,1629130,201609,203109,202710,1628389,1629065,1629668,1629346,1629672,1629308
450,4,1629130,201609,203109,1629216,1628389,1629065,1629668,1629346,1629672,1629308
462,4,1629130,1629735,203109,1629216,1628389,1629065,1629668,1629346,1629672,1629308
463,4,1629130,1629735,203109,1629216,1629134,1629065,1629668,1629346,1629672,1629308
