eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
40,1,1628371,203932,202696,203095,1628365,1627742,1629026,1629637,200755,201950
45,1,1628371,203082,202696,203095,1628365,1627742,1629026,1629637,200755,201950
54,1,1628371,203082,202696,203095,1628365,1627742,1628404,1629637,200755,201950
55,1,1628371,203082,202696,203487,1628365,1627742,1628404,1629637,200755,201950
68,1,1628371,203082,202696,203487,1628365,1628366,1628404,1629637,200755,201950
69,1,1628371,203082,1628964,203487,1628365,1628366,1628404,1629637,200755,201950
70,1,1628371,203082,1628964,203487,201571,1628366,1628404,1629637,200755,201950
85,1,203932,203082,1628964,203487,201571,1628366,1628404,1629637,200755,201950
104,2,203932,203082,203487,1628964,201571,1627742,202324,1628404,1628366,1628402
121,2,203932,203082,203487,1628964,201571,201950,202324,1628404,1628366,1628402
142,2,203932,203082,203487,1628964,201571,201950,1629637,1628404,1628366,1628402
143,2,1628371,203082,203487,1628964,201571,201950,1629637,1628404,1628366,1628402
144,2,1628371,203082,203487,203095,201571,201950,1629637,1628404,1628366,1628402
145,2,1628371,203082,1628365,203095,201571,201950,1629637,1628404,1628366,1628402
146,2,1628371,202696,1628365,203095,201571,201950,1629637,1628404,1628366,1628402
159,2,1628371,202696,1628365,203095,201571,1629026,1629637,1628404,1628366,1628402
170,2,1628371,202696,1628365,203095,201571,1629026,1629637,1628404,1628366,200755
187,2,1628371,202696,1628365,203095,203932,1629026,1629637,1628404,1628366,200755
188,2,1628371,202696,1628365,203095,203932,1629026,1629637,201950,1628366,200755
201,2,203082,202696,1628365,203095,203932,1629026,1629637,201950,1628366,200755
203,2,203082,202696,1628365,203095,203932,1629026,1629637,201950,1628404,200755
225,3,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
254,3,1628371,203932,202696,203095,1628365,1627742,1628366,202324,200755,201950
265,3,1628371,203932,202696,203095,1628365,1627742,1628366,1629637,200755,201950
290,3,1628371,203932,202696,203095,1628365,1627742,1628366,1629637,200755,1628404
291,3,1628371,1628964,202696,203095,1628365,1627742,1628366,1629637,200755,1628404
292,3,1628371,1628964,203082,203095,1628365,1627742,1628366,1629637,200755,1628404
295,3,1628371,1628964,203082,201571,1628365,1627742,1628366,1629637,200755,1628404
296,3,1628371,1628964,203082,201571,203487,1627742,1628366,1629637,200755,1628404
312,3,1628371,1628964,203082,201571,203487,201950,1628366,1629637,200755,1628404
319,3,203932,1628964,203082,201571,203487,201950,1628366,1629637,200755,1628404
348,4,203932,203082,203487,1628964,201571,1629026,202324,201950,1628404,1628366
361,4,203932,203082,203487,1628964,201571,1627742,202324,201950,1628404,1628366
371,4,1628371,203082,203487,1628964,201571,1627742,202324,201950,1628404,1628366
381,4,1628371,203082,203487,1628964,201571,1627742,202324,201950,1628404,1629026
382,4,1628371,203082,203487,1628964,201571,1627742,202324,201950,1629637,1629026
383,4,1628371,203082,203487,1628964,201571,1627742,200755,201950,1629637,1629026
384,4,1628371,203082,203487,202696,201571,1627742,200755,201950,1629637,1629026
385,4,1628371,203082,203095,202696,201571,1627742,200755,201950,1629637,1629026
386,4,1628371,1628365,203095,202696,201571,1627742,200755,201950,1629637,1629026
408,4,1628371,1628365,203095,202696,203932,1627742,200755,201950,1629637,1629026
409,4,1628371,1628365,203095,202696,203932,1627742,200755,201950,1629637,1628404
425,4,1628371,1628365,203095,202696,203932,1627742,200755,1628402,1629637,1628404
430,4,1628371,1628365,203095,202696,203932,1629026,200755,1628402,1629637,1628404
