eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203145,2546,202355,203468,203081,1628384,1626178,201586,1627775,200768
49,1,203145,2546,202355,1629014,203081,1628384,1626178,201586,1627775,200768
54,1,203145,2546,202355,1629014,203081,1628384,1626178,201586,1629744,200768
74,1,203145,2546,202355,1629014,203081,1628449,1626178,201586,1629744,200768
75,1,203145,2546,202355,1629014,203081,1628449,1627775,201586,1629744,200768
76,1,203145,2546,202355,1629014,203081,1628449,1627775,201586,1629744,1629052
77,1,203145,2546,202355,1629014,203081,1628449,1627775,1626169,1629744,1629052
78,1,203145,1626209,202355,1629014,203081,1628449,1627775,1626169,1629744,1629052
79,1,1629018,1626209,202355,1629014,203081,1628449,1627775,1626169,1629744,1629052
86,1,1629018,1626209,202355,1629014,203468,1628449,1627775,1626169,1629744,1629052
87,1,1629018,1626209,201229,1629014,203468,1628449,1627775,1626169,1629744,1629052
118,2,203468,1629014,1626209,201229,1629642,1627775,1629744,1628449,1629052,1626169
133,2,203468,1629014,1626209,201229,1629642,1627775,200768,1628449,1629052,1626169
134,2,203468,1629014,1626209,201229,1629642,1629056,200768,1628449,1629052,1626169
146,2,203468,1629014,2546,201229,1629642,1629056,200768,1628449,1629052,1626169
153,2,202355,1629014,2546,201229,1629642,1629056,200768,1628449,1629052,1626169
154,2,202355,1629014,2546,203081,1629642,1629056,200768,1628449,1629052,1626169
164,2,202355,1629014,2546,203081,1629642,1629056,200768,201586,1629052,1626169
165,2,202355,1629014,2546,203081,203145,1629056,200768,201586,1629052,1626169
171,2,202355,1629014,2546,203081,203145,1629056,200768,201586,1629052,1626178
172,2,202355,1629014,2546,203081,203145,1629056,200768,201586,1628384,1626178
189,2,202355,1629014,2546,203081,203145,1627775,200768,201586,1628384,1626178
190,2,202355,203468,2546,203081,203145,1627775,200768,201586,1628384,1626178
240,2,202355,203468,2546,203081,203145,1627775,200768,201586,1628384,1626169
245,3,203145,2546,202355,203468,203081,1628384,1626178,201586,1627775,200768
293,3,203145,2546,202355,1629014,203081,1628384,1626178,201586,1627775,200768
298,3,203145,2546,202355,1629014,203081,1628384,1626178,201586,1629744,200768
305,3,203145,1626209,202355,1629014,203081,1628384,1626178,201586,1629744,200768
311,3,203145,1626209,202355,1629014,203081,1629052,1626178,201586,1629744,200768
312,3,203145,1626209,202355,1629014,203081,1629052,1626169,201586,1629744,200768
327,3,1629018,1626209,202355,1629014,203081,1629052,1626169,201586,1629744,200768
329,3,1629018,1626209,202355,1629014,203081,1629052,1626169,1628449,1629744,200768
338,3,1629018,1626209,202355,1629014,203468,1629052,1626169,1628449,1629744,200768
339,3,1629018,1626209,201229,1629014,203468,1629052,1626169,1628449,1629744,200768
342,3,1629018,2546,201229,1629014,203468,1629052,1626169,1628449,1629744,200768
369,4,2546,203468,1629014,1629018,201229,1627775,1629744,1628449,1629052,1626169
386,4,2546,203468,1629014,1629018,201229,1627775,1629056,1628449,1629052,1626169
387,4,1626209,203468,1629014,1629018,201229,1627775,1629056,1628449,1629052,1626169
388,4,1626209,202355,1629014,1629018,201229,1627775,1629056,1628449,1629052,1626169
389,4,1626209,202355,1629014,1629018,203081,1627775,1629056,1628449,1629052,1626169
405,4,1626209,202355,1629014,1629018,203081,1627775,1629056,1628449,1629052,201586
406,4,1626209,202355,1629014,1629018,203081,1627775,1629056,200768,1629052,201586
412,4,1626209,202355,1629014,1629018,203081,1627775,1628384,200768,1629052,201586
413,4,1626209,202355,1629014,2546,203081,1627775,1628384,200768,1629052,201586
414,4,203468,202355,1629014,2546,203081,1627775,1628384,200768,1629052,201586
449,4,203468,202355,1629014,2546,203081,1627775,1628384,200768,1626178,201586
467,4,203468,1626209,1629014,2546,203081,1627775,1628384,200768,1626178,201586
