eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,202711,1626220,203497,201144,1628378,203090,203944,201959,1629628,203901
49,1,202711,1626220,203497,204060,1628378,203090,203944,201959,1629628,203901
58,1,202711,1626220,203497,204060,1628378,203090,203944,201959,201961,203901
76,1,202711,1626220,203497,204060,1628378,1628995,203944,201959,201961,203901
77,1,202711,1626220,203497,204060,1628378,1628995,203944,1626171,201961,203901
78,1,202711,203903,203497,204060,1628378,1628995,203944,1626171,201961,203901
89,1,202711,203903,203497,204060,1628378,1628995,203944,1626171,201961,1628373
90,1,1627777,203903,203497,204060,1628378,1628995,203944,1626171,201961,1628373
91,1,1627777,203903,1628396,204060,1628378,1628995,203944,1626171,201961,1628373
95,1,1627777,203903,1628396,204060,201144,1628995,203944,1626171,201961,1628373
100,1,1627777,203903,1628396,204060,201144,1628995,203493,1626171,201961,1628373
122,2,201144,204060,203903,1627777,1628396,201961,1628995,1626171,1628373,203493
143,2,201144,204060,203903,1626220,1628396,201961,1628995,1626171,1628373,203493
155,2,201144,204060,203903,1626220,1628396,201961,1628995,1626171,1628373,1629628
156,2,201144,1628378,203903,1626220,1628396,201961,1628995,1626171,1628373,1629628
157,2,201144,1628378,203903,1626220,202711,201961,1628995,1626171,1628373,1629628
158,2,203497,1628378,203903,1626220,202711,201961,1628995,1626171,1628373,1629628
176,2,203497,1628378,203903,1626220,202711,203090,1628995,1626171,1628373,1629628
177,2,203497,1628378,203903,1626220,202711,203090,203944,1626171,1628373,1629628
178,2,203497,1628378,203903,204060,202711,203090,203944,1626171,1628373,1629628
182,2,203497,1628378,201144,204060,202711,203090,203944,1626171,1628373,1629628
197,2,203497,1628378,201144,204060,202711,203090,203944,1626171,203901,1629628
212,3,202711,1626220,203497,201144,1628378,203090,203944,201959,1629628,203901
251,3,202711,1626220,203497,201144,1628378,203090,203944,201959,201961,203901
254,3,202711,1626220,203497,204060,1628378,203090,203944,201959,201961,203901
262,3,202711,1626220,203497,204060,1628378,203090,203944,1626171,201961,203901
285,3,202711,1626220,203497,204060,1628378,1628995,203944,1626171,201961,203901
286,3,202711,203903,203497,204060,1628378,1628995,203944,1626171,201961,203901
300,3,1627777,203903,203497,204060,1628378,1628995,203944,1626171,201961,203901
301,3,1627777,203903,203497,204060,201144,1628995,203944,1626171,201961,203901
305,3,1627777,203903,1628396,204060,201144,1628995,203944,1626171,201961,203901
308,3,1627777,203903,1628396,204060,201144,1628995,203944,1626171,201961,203493
309,3,1627777,203903,1628396,204060,201144,1628995,1628373,1626171,201961,203493
320,4,201144,204060,203903,1627777,1628396,201961,1628995,1626171,1628373,203493
325,4,201144,204060,203903,1627777,1628396,203944,1628995,1626171,1628373,203493
326,4,201144,204060,203903,1627777,1628396,203944,1629628,1626171,1628373,203493
333,4,201144,204060,203903,1626220,1628396,203944,1629628,1626171,1628373,203493
340,4,201144,204060,203903,1626220,203497,203944,1629628,1626171,1628373,203493
346,4,1628378,204060,203903,1626220,203497,203944,1629628,1626171,1628373,203493
351,4,1628378,202711,203903,1626220,203497,203944,1629628,1626171,1628373,203493
361,4,1628378,202711,203903,1626220,203497,203944,1629628,1626171,203901,203493
362,4,1628378,202711,204060,1626220,203497,203944,1629628,1626171,203901,203493
387,4,1628378,202711,204060,1626220,203497,203944,1629628,1628995,203901,203493
388,4,1628378,202711,1626144,1626220,203497,203944,1629628,1628995,203901,203493
391,4,1628378,202711,1626144,1626220,203497,201961,1629628,1628995,203901,203493
412,4,1628378,202711,1626144,1629671,203497,201961,1629628,1628995,203901,203493
413,4,1628378,202711,1626144,1629671,1627777,201961,1629628,1628995,203901,203493
414,4,1628396,202711,1626144,1629671,1627777,201961,1629628,1628995,203901,203493
415,4,1628396,1629714,1626144,1629671,1627777,201961,1629628,1628995,203901,203493
