GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021200385,1610612754,IND,Indiana,202331,Paul George,F,,11:15,3,5,0.6,0,0,0.0,2,3,0.667,1,2,3,1,4,0,2,1,8,13.0
0021200385,1610612754,IND,Indiana,2561,David West,F,,11:57,3,5,0.6,0,0,0.0,1,3,0.333,2,2,4,1,0,0,0,1,7,11.0
0021200385,1610612754,IND,Indiana,201579,Roy Hibbert,C,,7:49,3,4,0.75,0,0,0.0,0,0,0.0,0,1,1,0,0,2,1,0,6,13.0
0021200385,1610612754,IND,Indiana,202362,Lance Stephenson,G,,10:10,4,5,0.8,0,1,0.0,0,0,0.0,0,1,1,3,0,0,0,1,8,11.0
0021200385,1610612754,IND,Indiana,201588,George Hill,G,,7:49,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,1,0,13.0
0021200385,1610612754,IND,Indiana,101123,Gerald Green,,,1:47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.0
0021200385,1610612754,IND,Indiana,201970,Sam Young,,,0:42,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-2.0
0021200385,1610612754,IND,Indiana,101133,Ian Mahinmi,,,4:08,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,4,-2.0
0021200385,1610612754,IND,Indiana,203162,Ben Hansbrough,,,4:08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-2.0
0021200385,1610612739,CLE,Cleveland,202087,Alonzo Gee,F,,11:57,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,2,-11.0
0021200385,1610612739,CLE,Cleveland,202684,Tristan Thompson,F,,7:07,1,3,0.333,0,0,0.0,0,0,0.0,1,3,4,0,0,0,1,1,2,-11.0
0021200385,1610612739,CLE,Cleveland,203092,Tyler Zeller,C,,11:57,2,5,0.4,0,0,0.0,0,0,0.0,0,2,2,0,0,0,2,2,4,-11.0
0021200385,1610612739,CLE,Cleveland,203079,Dion Waiters,G,,5:53,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,1,2,-5.0
0021200385,1610612739,CLE,Cleveland,202681,Kyrie Irving,G,,11:57,4,10,0.4,0,2,0.0,2,2,1.0,0,0,0,2,1,0,2,0,10,-11.0
0021200385,1610612739,CLE,Cleveland,200789,Daniel Gibson,,,6:04,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6.0
0021200385,1610612739,CLE,Cleveland,202396,Samardo Samuels,,,4:50,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2,0.0
