GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021200902,1610612755,PHI,Philadelphia,202323,Evan Turner,F,,7:41,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-10.0
0021200902,1610612755,PHI,Philadelphia,201152,Thaddeus Young,F,,6:08,2,4,0.5,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,4,2.0
0021200902,1610612755,PHI,Philadelphia,201150,Spencer Hawes,C,,2:23,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-5.0
0021200902,1610612755,PHI,Philadelphia,2767,Royal Ivey,G,,1:06,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4.0
0021200902,1610612755,PHI,Philadelphia,201950,Jrue Holiday,G,,6:42,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,1,1,0,0,0.0
0021200902,1610612755,PHI,Philadelphia,202951,Jeremy Pargo,,,4:12,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-1.0
0021200902,1610612755,PHI,Philadelphia,2748,Dorell Wright,,,8:31,3,5,0.6,2,2,1.0,2,2,1.0,0,2,2,1,1,0,1,0,10,4.0
0021200902,1610612755,PHI,Philadelphia,2863,Damien Wilkins,,,5:52,2,3,0.667,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,0,5,-7.0
0021200902,1610612755,PHI,Philadelphia,203102,Arnett Moultrie,,,9:37,2,3,0.667,0,0,0.0,0,0,0.0,3,1,4,0,0,0,0,0,4,0.0
0021200902,1610612755,PHI,Philadelphia,202724,Charles Jenkins,,,7:48,2,2,1.0,0,0,0.0,1,2,0.5,1,0,1,2,1,0,1,0,5,-4.0
0021200902,1610612737,ATL,Atlanta,2052,DeShawn Stevenson,F,,5:06,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4.0
0021200902,1610612737,ATL,Atlanta,201143,Al Horford,C,,11:60,4,4,1.0,0,0,0.0,1,2,0.5,0,2,2,3,1,1,1,0,9,5.0
0021200902,1610612737,ATL,Atlanta,2734,Devin Harris,G,,11:60,2,4,0.5,0,1,0.0,0,1,0.0,1,3,4,2,0,0,0,1,4,5.0
0021200902,1610612737,ATL,Atlanta,201952,Jeff Teague,G,,7:14,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,3,0,0,2,0,2,2.0
0021200902,1610612737,ATL,Atlanta,2594,Kyle Korver,,,6:54,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,1.0
0021200902,1610612737,ATL,Atlanta,201229,Anthony Tolliver,,,11:60,4,5,0.8,3,4,0.75,2,2,1.0,1,2,3,1,0,2,0,1,13,5.0
0021200902,1610612737,ATL,Atlanta,203098,John Jenkins,,,4:46,2,4,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,5,3.0
