EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,1628382,2216,1626161,203992,1628368,2738,203110,2585,201156,1626188
72,1,1628382,2216,1626161,203992,1628368,2738,201580,2585,201156,1626188
73,1,1628382,2216,1626161,203992,1628368,2738,201580,1626172,201156,1626188
74,1,1628382,2216,1627746,203992,1628368,2738,201580,1626172,201156,1626188
96,1,1628382,2216,1627746,203992,1628368,2738,201580,1626172,201956,1626188
97,1,1628382,2216,1627746,203992,1628368,2733,201580,1626172,201956,1626188
98,1,1628382,2216,1627746,201585,1628368,2733,201580,1626172,201956,1626188
99,1,202066,2216,1627746,201585,1628368,2733,201580,1626172,201956,1626188
100,1,202066,1627741,1627746,201585,1628368,2733,201580,1626172,201956,1626188
127,1,202066,1627741,1627746,201585,1628368,2733,201580,1626172,201956,203110
128,1,202066,1627741,1627746,201585,1628412,2733,201580,1626172,201956,203110
144,2,1627746,201585,202066,1627741,1628412,203110,201956,2733,1628395,2561
184,2,1627746,201585,202066,1627741,1628412,203110,201156,2733,1628395,2561
200,2,1627746,201585,202066,1627741,1628412,1626188,201156,2733,1628395,2561
218,2,1627746,201585,202066,1627741,1628412,1626188,201156,2738,1628395,2561
219,2,1626161,201585,202066,1627741,1628412,1626188,201156,2738,1628395,2561
229,2,1626161,201585,202066,1627741,1628412,1626188,201156,2738,203110,2561
238,2,1626161,201585,202066,1627741,1628412,1626188,201156,2738,203110,2585
269,2,1626161,201585,202066,1627741,1628412,1626188,201156,2738,203110,1626172
310,3,1628382,2216,1626161,203992,1628368,2738,203110,2585,201156,1626188
366,3,1628382,2216,1626161,203992,1628368,2738,1626172,2585,201156,1626188
391,3,1628382,2216,1626161,203992,1628368,201580,1626172,2585,201156,1626188
392,3,1628382,2216,1626161,203992,1628368,201580,1626172,2733,201156,1626188
410,3,1628382,2216,1627746,203992,1628368,201580,1626172,2733,201156,1626188
411,3,1627741,2216,1627746,203992,1628368,201580,1626172,2733,201156,1626188
418,3,1627741,2216,1627746,203992,1628368,201580,1626172,2733,201156,203110
428,3,1627741,2216,1627746,203992,201585,201580,1626172,2733,201156,203110
429,3,1627741,1628412,1627746,203992,201585,201580,1626172,2733,201156,203110
460,4,1627746,201585,202066,1627741,1628412,203110,1626188,2733,1628395,2561
496,4,1627746,201585,202066,1627741,1628412,2738,1626188,2733,1628395,2561
521,4,1627746,201585,202066,1627741,1628412,2738,1626188,2733,201156,2561
522,4,1627746,201585,202066,1627741,1628412,2738,1626188,1626172,201156,2561
550,4,1627746,201585,202066,1627741,1628412,2738,1626188,1626172,201156,203110
551,4,1627746,201585,202066,1627741,1626161,2738,1626188,1626172,201156,203110
552,4,1627746,1628368,202066,1627741,1626161,2738,1626188,1626172,201156,203110
562,4,1627746,1628368,203992,1627741,1626161,2738,1626188,1626172,201156,203110
583,4,1627746,1628368,203992,1627741,1626161,2738,1626188,2561,201156,203110
