eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
2,1,203109,2544,201567,2747,202697,203501,204001,202683,201584,101127
39,1,203109,2544,201567,2747,202697,203501,202498,202683,201584,101127
107,1,203109,2544,201567,2747,202697,1628373,202498,202683,201584,101127
108,1,203109,2544,201567,2747,202697,1628373,202498,202683,201584,203926
109,1,2548,2544,201567,2747,202697,1628373,202498,202683,201584,203926
110,1,2548,2544,2594,2747,202697,1628373,202498,202683,201584,203926
111,1,2548,2544,2594,2747,201145,1628373,202498,202683,201584,203926
112,1,2548,2544,2594,101112,201145,1628373,202498,202683,201584,203926
152,2,2747,2548,2594,201145,101112,203501,204001,1628373,203926,203124
222,2,2747,2548,2594,201145,201567,203501,204001,1628373,203926,203124
225,2,2747,2548,2594,2544,201567,203501,204001,1628373,203926,203124
226,2,203109,2548,2594,2544,201567,203501,204001,1628373,203926,203124
229,2,203109,2548,2594,2544,201567,203501,204001,1628373,203926,201584
255,2,203109,202697,2594,2544,201567,203501,204001,1628373,203926,201584
274,2,203109,202697,2747,2544,201567,203501,204001,1628373,203926,201584
299,2,203109,202697,2747,2544,201567,203501,202498,1628373,203926,201584
312,2,203109,201145,2747,2544,201567,203501,204001,1628373,203926,201584
314,2,203109,201145,2747,2544,2548,203501,204001,1628373,203926,201584
332,3,203109,2544,201567,2747,202697,203501,204001,202683,201584,101127
413,3,203109,2544,201567,101112,202697,203501,204001,202683,201584,101127
414,3,203109,201145,201567,101112,202697,203501,204001,202683,201584,101127
415,3,2594,201145,201567,101112,202697,203501,204001,202683,201584,101127
416,3,2594,201145,2548,101112,202697,203501,204001,202683,201584,101127
417,3,2594,201145,2548,101112,1626224,203501,204001,202683,201584,101127
423,3,2594,201145,2548,101112,1626224,203501,204001,202683,203926,101127
496,4,2548,2594,201145,101112,1626224,203501,202498,1628373,203926,203124
506,4,2548,2594,201145,101112,1626224,203501,202498,101127,203926,203124
515,4,2548,2594,201145,101112,1626224,203501,202498,101127,203926,202683
516,4,2548,2594,201145,101112,1626224,203501,202498,101127,204001,202683
517,4,2548,2594,201145,101112,1626224,203501,201584,101127,204001,202683
518,4,2548,2594,201145,101112,2544,203501,201584,101127,204001,202683
530,3,2594,201145,2548,101112,1626224,203501,202498,202683,203926,101127
531,3,2594,201145,2548,101112,1626224,203501,202498,202683,203926,1628373
558,3,2594,201145,2548,101112,1626224,203124,202498,202683,203926,1628373
559,3,2594,201145,2548,101112,1626224,203124,202498,1628422,203926,1628373
561,4,2548,2594,2747,101112,2544,203501,201584,101127,204001,202683
601,4,2548,2594,2747,101112,2544,203501,201584,1628373,204001,202683
634,4,2548,2594,2747,101112,2544,203501,201584,1628373,204001,202498
674,4,2548,2594,2747,201145,2544,203501,201584,1628373,204001,202498
