EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,204060,202324,203497,1628378,201937,1628415,203210,201188,203463,1628424
61,1,204060,203109,203497,1628378,201937,1628415,203210,201188,203463,1628424
67,1,204060,203109,203497,1628378,201937,1628415,203210,201188,203463,1628504
72,1,204060,203109,203497,1628378,201937,1628415,203210,201188,1626185,1628504
86,1,204060,203109,203497,1628378,201937,1628415,1627782,201188,1626185,1628504
87,1,1626220,203109,203497,1628378,201937,1628415,1627782,201188,1626185,1628504
96,1,1626220,203109,203497,1628378,201937,203463,1627782,201188,1626185,1628504
104,1,1626220,203109,203497,1628378,201973,203463,1627782,201188,1626185,1628504
105,1,1626220,203109,202324,1628378,201973,203463,1627782,201188,1626185,1628504
121,1,1626220,203109,202324,1628378,201973,203463,1627782,1627738,1626185,1628504
136,1,1626220,203109,202324,1628378,201973,203463,1627782,1627738,1626185,1628424
137,1,1626220,203109,202324,203526,201973,203463,1627782,1627738,1626185,1628424
149,2,204060,202324,203109,201973,203526,203463,1628424,1626185,1627782,1627738
155,2,204060,202324,203109,201973,203526,203463,1628424,1626185,203210,1627738
167,2,204060,202324,203109,201973,203526,1628415,1628424,1626185,203210,1627738
176,2,204060,202324,1626220,201973,203526,1628415,1628424,1626185,203210,1627738
186,2,204060,202324,1626220,203497,203526,1628415,1628424,1626185,203210,1627738
199,2,204060,202324,1626220,203497,203526,1628415,1628424,1626185,203210,201188
200,2,201937,202324,1626220,203497,203526,1628415,1628424,1626185,203210,201188
201,2,201937,202324,1626220,203497,1628378,1628415,1628424,1626185,203210,201188
212,2,201937,202324,1626220,203497,1628378,1628415,1628424,1628504,203210,201188
213,2,201937,203109,1626220,203497,1628378,1628415,1628424,1628504,203210,201188
224,2,201937,203109,1626220,203497,1628378,1627782,1628424,1628504,203210,201188
242,2,201937,203109,1626220,203497,1628378,1627782,1628424,1626185,203210,201188
243,2,201937,203109,204060,203497,1628378,1627782,1628424,1626185,203210,201188
273,2,201937,203109,204060,203497,1628378,1627782,1628504,1626185,203210,201188
274,2,201937,203109,204060,203497,1628378,203463,1628504,1626185,203210,201188
290,2,201937,203109,204060,203497,1626220,203463,1628504,1626185,203210,201188
299,2,201937,203109,204060,202327,1626220,203463,1628504,1626185,203210,201188
318,3,204060,202324,203497,1628378,201937,1628415,203210,201188,203463,1628424
384,3,204060,202324,203497,1628378,201937,1628415,203210,201188,1628504,1628424
385,3,204060,202324,203497,1628378,201937,1628415,203210,201188,1628504,1626185
386,3,204060,203109,203497,1628378,201937,1628415,203210,201188,1628504,1626185
401,3,204060,203109,203497,1628378,201937,1628415,1627782,201188,1628504,1626185
406,3,1626220,203109,203497,1628378,201937,1628415,1627782,201188,1628504,1626185
420,3,1626220,203109,203497,1628378,201937,1628415,1627782,1627738,1628504,1626185
421,3,1626220,203109,203497,1628378,201973,1628415,1627782,1627738,1628504,1626185
432,3,1626220,203109,203497,1628378,201973,203463,1627782,1627738,1628504,1626185
433,3,1626220,203109,202324,1628378,201973,203463,1627782,1627738,1628504,1626185
442,3,1626220,203109,202324,203526,201973,203463,1627782,1627738,1628504,1626185
472,3,1626220,203109,202324,203497,201973,203463,1627782,1627738,1628504,1626185
483,4,204060,202324,203109,201973,203526,1628415,203463,1628504,1626185,1627738
504,4,204060,202324,203109,1626220,203526,1628415,203463,1628504,1626185,1627738
528,4,204060,203497,203109,1626220,203526,1628415,203463,1628504,1626185,1627738
529,4,204060,203497,203109,1626220,1628378,1628415,203463,1628504,1626185,1627738
542,4,204060,203497,203109,1626220,1628378,1628415,203463,1628504,203210,1627738
543,4,202324,203497,203109,1626220,1628378,1628415,203463,1628504,203210,1627738
544,4,202324,203497,201937,1626220,1628378,1628415,203463,1628504,203210,1627738
551,4,202324,203497,201937,1626220,1628378,1628415,203463,1628504,203210,201188
565,4,202324,203497,201937,203109,1628378,1628415,203463,1628504,203210,201188
580,4,202324,203497,201937,203109,1628378,1628415,1628424,1628504,203210,201188
585,4,202324,203497,201937,203109,1628378,1628415,1628424,1626185,203210,201188
586,4,204060,203497,201937,203109,1628378,1628415,1628424,1626185,203210,201188
607,4,204060,203497,201937,203109,1628378,1628415,1628504,1626185,203210,201188
626,4,204060,203497,201937,203109,1628378,1628415,1628504,1626185,1628397,201188
627,4,204060,203497,201937,203109,1628378,1628415,1628504,1626185,1628397,1627738
628,4,1626220,203497,201937,203109,1628378,1628415,1628504,1626185,1628397,1627738
629,4,1626220,203497,1627777,203109,1628378,1628415,1628504,1626185,1628397,1627738
630,4,1626220,203526,1627777,203109,1628378,1628415,1628504,1626185,1628397,1627738
631,4,1626220,203526,1627777,203109,202327,1628415,1628504,1626185,1628397,1627738
642,4,1626220,203526,1627777,203109,202327,1628415,1628504,1628424,1628397,1627738
643,4,1626220,203526,1627777,203109,202327,1627744,1628504,1628424,1628397,1627738
