EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,1628382,2216,1626161,203992,1628368,203952,201959,1626157,202710,201952
60,1,1628382,2216,1626161,1713,1628368,203952,201959,1626157,202710,201952
76,1,1628382,2216,1626161,1713,1628368,203952,201959,203476,202710,201952
77,1,1628382,2216,201585,1713,1628368,203952,201959,203476,202710,201952
103,1,1628382,2216,201585,1713,1628368,203952,201959,203476,202357,201952
104,1,1628382,2216,201585,1713,1628368,203952,2037,203476,202357,201952
105,1,202066,2216,201585,1713,1628368,203952,2037,203476,202357,201952
113,1,202066,2216,201585,1713,1628368,203952,2037,203476,202357,1626145
114,1,202066,203960,201585,1713,1628368,203952,2037,203476,202357,1626145
152,2,1713,201585,202066,203960,1627741,202710,203476,202357,2037,1626145
164,2,1713,201585,202066,203960,1627741,202710,1626157,202357,2037,1626145
165,2,203992,201585,202066,203960,1627741,202710,1626157,202357,2037,1626145
200,2,203992,201585,202066,1626161,1627741,202710,1626157,202357,2037,1626145
223,2,203992,201585,202066,1626161,1627741,202710,1626157,202357,2037,201952
224,2,203992,201585,202066,1626161,1627741,202710,1626157,203952,2037,201952
225,2,203992,201585,202066,1626161,1627741,201959,1626157,203952,2037,201952
226,2,203992,2216,202066,1626161,1627741,201959,1626157,203952,2037,201952
251,2,203992,2216,202066,1626161,1627741,201959,1626157,203952,202710,201952
252,2,203992,2216,1628368,1626161,1627741,201959,1626157,203952,202710,201952
302,3,1628382,2216,1626161,203992,1628368,203952,201959,1626157,202710,201952
360,3,1628382,2216,1626161,1713,1628368,203952,201959,1626157,202710,201952
365,3,1628382,203960,1626161,1713,1628368,203952,201959,1626157,202710,201952
384,3,1628382,203960,201585,1713,1628368,203952,201959,1626157,202710,201952
395,3,1628382,203960,201585,1713,1628368,203952,201959,1626157,203476,201952
396,3,1628382,203960,201585,1713,1628368,203952,201959,2037,203476,201952
397,3,1628382,203960,201585,1713,203992,203952,201959,2037,203476,201952
398,3,202066,203960,201585,1713,203992,203952,201959,2037,203476,201952
411,3,202066,203960,201585,1713,203992,203952,201959,2037,203476,1626145
412,3,202066,203960,201585,1713,203992,203952,202357,2037,203476,1626145
446,4,203992,201585,202066,203960,1627741,202710,203476,202357,2037,1626145
465,4,1628368,201585,202066,203960,1627741,202710,203476,202357,2037,1626145
483,4,1628368,201585,202066,203960,1627741,202710,1626157,202357,2037,1626145
513,4,1628368,201585,202066,203960,1627741,202710,1626157,202357,2037,201952
514,4,1628368,201585,202066,203960,1627741,202710,1626157,201959,2037,201952
515,4,1628368,201585,202066,2216,1627741,202710,1626157,201959,2037,201952
530,4,1628368,201585,202066,2216,1627741,202710,1626157,201959,203952,201952
531,4,1628368,201585,202066,2216,1628382,202710,1626157,201959,203952,201952
560,4,1628368,201585,1626161,2216,1628382,202710,1626157,201959,203952,201952
562,4,1628368,203992,1626161,2216,1628382,202710,1626157,201959,203952,201952
608,4,1628368,203992,1626161,2216,1627741,202710,1626157,201959,203952,201952
614,4,1628368,203992,1626161,2216,1627741,202710,1626157,2037,203952,201952
616,4,1628368,203992,1626161,2216,1628382,202710,1626157,2037,203952,201952
617,4,1628368,203992,1626161,203960,1628382,202710,1626157,2037,203952,201952
623,4,1628368,203992,1626161,203960,1628382,202710,1626157,201959,203952,201952
624,4,1628368,203992,1626161,203960,1627741,202710,1626157,201959,203952,201952
