eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
2,1,201142,203110,2585,202691,201939,201163,200794,203999,203914,1627750
81,1,201142,203110,2585,202691,201939,201163,200794,203115,203914,1627750
82,1,201142,203110,2585,202691,201939,203486,200794,203115,203914,1627750
83,1,201142,2738,2585,202691,201939,203486,200794,203115,203914,1627750
84,1,201142,2738,201580,202691,201939,203486,200794,203115,203914,1627750
96,1,201142,2738,201580,201156,201939,203486,200794,203115,203914,1627750
113,1,201142,2738,201580,201156,201939,203486,201163,203115,203914,1627750
114,1,201142,2738,201580,201156,201939,203486,201163,203115,203914,1626144
128,1,203110,2738,201580,201156,201939,203486,201163,203115,203914,1626144
146,1,203110,2738,1627775,201156,201939,203486,201163,203115,203914,1626144
147,1,203110,2738,1627775,201156,1626172,203486,201163,203115,203914,1626144
165,2,203110,202691,2738,1627775,2561,203999,203115,1626144,1627736,202702
212,2,1628395,202691,2738,1627775,2561,203999,203115,1626144,1627736,202702
213,2,1628395,202691,2738,1627775,201142,203999,203115,1626144,1627736,202702
225,2,1628395,202691,201956,1627775,201142,203999,203115,1626144,1627736,202702
236,2,1628395,202691,201956,1627775,201142,201163,203115,1626144,1627736,202702
237,2,1628395,201939,201956,1627775,201142,201163,203115,1626144,1627736,202702
246,2,1626172,201939,201956,1627775,201142,201163,203115,1626144,1627736,202702
277,2,1626172,201939,201956,1627775,201142,201163,203115,1626144,203914,202702
278,2,1626172,201939,201956,202691,201142,201163,203115,1626144,203914,202702
289,2,1626172,201939,201956,202691,201142,201163,203115,1627750,203914,202702
290,2,1626172,201939,201956,202691,201142,201163,200794,1627750,203914,202702
291,2,1626172,201939,201956,202691,201142,201163,200794,1627750,203914,203999
292,2,1626172,201939,203110,202691,201142,201163,200794,1627750,203914,203999
338,3,201142,203110,2585,202691,201939,201163,200794,203999,203914,1627750
380,3,201142,203110,2585,202691,201939,201163,1626144,203999,203914,1627750
381,3,201142,203110,2585,202691,201939,201163,1626144,203999,203486,1627750
382,3,201142,203110,2585,202691,201939,201163,1626144,202702,203486,1627750
383,3,201142,203110,2585,202691,201939,203115,1626144,202702,203486,1627750
384,3,201142,203110,2585,202691,201939,203115,1626144,202702,203486,1627736
436,3,201142,203110,201580,202691,201939,203115,1626144,202702,203486,1627736
437,3,2738,203110,201580,202691,201939,203115,1626144,202702,203486,1627736
442,3,2738,203110,201580,201156,201939,203115,1626144,202702,203486,1627736
457,3,2738,203110,201580,201156,201939,203115,1626144,1626168,203486,1627736
483,3,2738,201142,201580,201156,201939,203115,1626144,1626168,203486,1627736
485,3,2738,201142,201580,201156,201939,203115,1626144,1626168,201589,1627736
503,3,2738,201142,1626172,201156,201939,203115,1626144,1626168,201589,1627736
510,3,2738,201142,1626172,201156,1627775,203115,1626144,1626168,201589,1627736
518,4,201142,202691,2738,1627775,2561,203115,1626144,1627736,1626168,201589
550,4,201956,202691,2738,1627775,2561,203115,1626144,1627736,1626168,201589
552,4,201956,202691,2738,201156,2561,203115,1626144,1627736,1626168,201589
585,4,201956,202691,2738,201156,1626172,203115,1626144,1627736,1626168,201589
586,4,201956,1627775,2738,201156,1626172,203115,1626144,1627736,1626168,201589
598,4,201956,1627775,2738,201156,1626172,203115,1626144,1627750,1626168,201589
599,4,201956,1627775,1628395,201156,1626172,203115,1626144,1627750,1626168,201589
609,4,201956,1627775,1628395,201156,1626172,203115,1626144,1627750,1626168,2210
632,4,201956,1627775,1628395,201156,1626172,203115,1626144,1627736,1626168,2210
