EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,201563,202498,202683,203501,101127,203496,203967,203954,200755,1627732
48,1,201563,202498,203124,203501,101127,203496,203967,203954,200755,1627732
71,1,201563,202498,203124,203501,101127,203496,203967,204456,200755,1627732
72,1,201563,202498,203124,203501,101127,203496,203967,204456,101161,1627732
73,1,201563,1626144,203124,203501,101127,203496,203967,204456,101161,1627732
74,1,201563,1626144,203124,203501,201584,203496,203967,204456,101161,1627732
98,1,201563,1626144,203124,1628373,201584,203496,203967,204456,101161,1627732
109,1,201563,1626144,203124,1628373,201584,1626147,203967,204456,101161,1627732
114,1,201563,1626144,203124,1628373,201584,1626147,202344,204456,101161,1627732
140,1,201563,1626144,203124,1628373,201584,1626147,202344,204456,203954,1627732
141,1,201563,1626144,203124,1628373,201584,1626147,202344,204456,203954,200755
142,1,201563,1626144,202683,1628373,201584,1626147,202344,204456,203954,200755
171,2,202683,203501,1626144,201584,1628439,203496,203954,200755,204456,202344
190,2,202683,203501,1626144,201584,1628439,203496,203954,200755,204456,203967
208,2,202683,203501,1626144,201584,1628439,203496,101161,200755,204456,203967
230,2,202683,203501,1626144,201584,1628439,203496,101161,1627732,204456,203967
231,2,202683,203501,201563,201584,1628439,203496,101161,1627732,204456,203967
232,2,202683,203501,201563,201584,1628373,203496,101161,1627732,204456,203967
238,2,202683,203501,201563,201584,1628373,203496,101161,1627732,1626147,203967
272,2,202683,203501,201563,201584,1628373,203496,203954,1627732,204456,203967
277,2,202683,203501,201563,201584,1628373,200755,203954,1627732,204456,203967
298,2,202683,203501,201563,201584,1628373,200755,101161,1627732,204456,203967
315,2,202683,203501,201563,201584,1628373,200755,101161,1627732,204456,202344
330,2,202683,203501,201563,201584,1628373,200755,101161,1627732,203496,202344
332,2,202683,203501,201563,201584,1628373,200755,203954,1627732,203496,202344
334,2,202683,203501,201563,201584,203124,200755,203954,1627732,203496,202344
347,3,201563,202498,202683,203501,101127,203496,203967,203954,200755,1627732
385,3,201563,202498,202683,203501,101127,203496,203967,203954,101161,1627732
386,3,201563,202498,202683,203501,101127,203496,203967,204456,101161,1627732
418,3,201563,202498,202683,201584,101127,203496,203967,204456,101161,1627732
428,3,201563,202498,202683,201584,1626144,203496,203967,204456,101161,1627732
442,3,201563,202498,202683,201584,1626144,203496,203967,204456,200755,1627732
443,3,201563,202498,202683,201584,1626144,203496,203967,204456,200755,203954
444,3,201563,203501,202683,201584,1626144,203496,203967,204456,200755,203954
448,3,201563,203501,202683,201584,1626144,203496,202344,204456,200755,203954
465,3,201563,203501,202683,201584,1626144,1627789,202344,204456,200755,203954
466,3,201563,203501,203124,201584,1626144,1627789,202344,204456,200755,203954
483,3,202683,203501,203124,201584,1626144,1627789,202344,204456,200755,203954
510,4,201563,203501,203124,1626144,201584,203954,200755,204456,202344,1627789
528,4,201563,203501,203124,1626144,201584,203954,203496,204456,202344,1627789
535,4,201563,203501,203124,202683,201584,203954,203496,204456,202344,1627789
536,4,201563,1628373,203124,202683,201584,203954,203496,204456,202344,1627789
537,4,201563,1628373,101127,202683,201584,203954,203496,204456,202344,1627789
550,4,201563,1628373,101127,202683,201584,203954,203496,204456,202344,1627732
551,4,201563,1628373,101127,202683,201584,101161,203496,204456,202344,1627732
561,4,201563,1628373,101127,202683,201584,101161,203496,204456,203967,1627732
589,4,201563,1628373,101127,202683,203501,101161,203496,204456,203967,1627732
595,4,201563,1628373,1626144,202683,203501,101161,203496,204456,203967,1627732
604,4,201563,1628373,1626144,1628436,203501,101161,203496,204456,203967,1627732
605,4,201563,1628373,203504,1628436,203501,101161,203496,204456,203967,1627732
614,4,201563,1628422,203504,1628436,203501,101161,203496,204456,203967,1627732
627,4,1628439,1628422,203504,1628436,203501,101161,203496,204456,203967,1627732
629,4,1628439,1628422,203504,1628436,203501,101161,203496,204456,1627789,1627732
630,4,1628439,1628422,203504,1628436,203501,101161,203496,204456,1627789,202344
633,4,1628439,1628422,203504,1628436,1628373,101161,203496,204456,1627789,202344
