EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,203084,1628467,1717,202083,1627812,200752,200746,2200,1627854,1627749
46,1,203084,1628467,1626257,202083,1627812,200752,200746,2200,1627854,1627749
63,1,203084,1628467,1626257,202083,1627812,200752,200746,2200,1627854,1938
64,1,203084,1628467,1626257,202083,1627812,200752,200746,2200,201988,1938
65,1,203084,1628467,1626257,202083,1627812,200752,200746,202722,201988,1938
66,1,203084,1628467,1626257,2734,1627812,200752,200746,202722,201988,1938
85,1,203084,1628467,1626257,2734,1627812,200752,203464,202722,201988,1938
86,1,203084,1628467,1626257,2734,1627812,203530,203464,202722,201988,1938
95,1,203084,1628467,1626257,2734,1717,203530,203464,202722,201988,1938
96,1,203084,203939,1626257,2734,1717,203530,203464,202722,201988,1938
97,1,203084,203939,200826,2734,1717,203530,203464,202722,201988,1938
109,1,202083,203939,200826,2734,1717,203530,203464,202722,201988,1938
133,2,1717,202083,203939,200826,1628499,1938,201988,202722,203464,203530
148,2,1717,202083,203939,200826,2734,1938,201988,202722,203464,203530
151,2,1717,202083,203939,200826,2734,1938,1627854,202722,203464,203530
152,2,1717,202083,203939,200826,2734,1627749,1627854,202722,203464,203530
160,2,1717,202083,203939,200826,2734,201988,1627854,202722,203464,203530
170,2,1717,202083,203939,200826,2734,201988,1627854,200752,203464,203530
171,2,1717,202083,203939,200826,2734,201988,1627854,200752,203464,200746
172,2,1717,1627812,203939,200826,2734,201988,1627854,200752,203464,200746
185,2,1628467,1627812,203939,200826,2734,201988,1627854,200752,203464,200746
195,2,1628467,1627812,203939,200826,2734,1627749,1627854,200752,203464,200746
197,2,1628467,1627812,203084,200826,2734,1627749,1627854,200752,203464,200746
198,2,1628467,1627812,203084,200826,202083,1627749,1627854,200752,203464,200746
214,2,1628467,1627812,203084,200826,202083,1627749,1627854,200752,1938,200746
218,2,1628467,1627812,203084,2734,202083,1627749,1627854,200752,1938,200746
230,2,1628467,1627812,203084,2734,202083,1626199,1627854,200752,1938,200746
249,2,1628467,1627812,203084,2734,202083,1626199,1627854,200752,1938,202722
250,2,1628467,1627812,203084,2734,202083,1626199,1627854,2200,1938,202722
262,2,1628467,1627812,203084,200826,202083,1626199,1627854,2200,1938,202722
276,2,1628467,1627812,203084,200826,202083,1626199,1627854,203464,1938,202722
277,2,1628467,1627812,203084,200826,202083,1626199,1627854,203464,1938,1628401
292,3,203084,1628467,1717,202083,1627812,200752,200746,2200,1627854,1627749
312,3,203084,1628467,1717,202083,1627812,203464,200746,2200,1627854,1627749
318,3,203084,1628467,1717,202083,1627812,1626199,200746,2200,1627854,1627749
340,3,203084,1628467,1717,202083,1627812,1626199,200746,2200,202722,1627749
341,3,203084,1628467,1717,202083,1627812,1626199,200746,200752,202722,1627749
342,3,203084,1628467,1717,202083,1627812,1938,200746,200752,202722,1627749
343,3,203084,1628467,203939,202083,1627812,1938,200746,200752,202722,1627749
360,3,203084,1628467,203939,202083,1627812,1938,200746,200752,202722,201988
361,3,203084,1628467,203939,202083,1627812,1938,203530,200752,202722,201988
384,3,203084,1628467,203939,202083,200826,1938,203530,200752,202722,201988
385,3,203084,1628467,203939,2734,200826,1938,203530,200752,202722,201988
391,3,203084,1717,203939,2734,200826,1938,203530,200752,202722,201988
414,3,203084,1717,203939,2734,200826,1938,200746,200752,202722,201988
429,4,1717,1627812,2734,203939,200826,200752,200746,1938,201988,202722
440,4,1717,1627812,2734,203939,200826,200752,200746,1627854,201988,202722
453,4,1717,1627812,202083,203939,200826,200752,200746,1627854,201988,202722
466,4,1628467,1627812,202083,203939,200826,200752,200746,1627854,201988,202722
469,4,1628467,1627812,202083,203939,200826,200752,200746,1627854,1627749,202722
470,4,1628467,1627812,202083,203939,200826,203530,200746,1627854,1627749,202722
471,4,1628467,1627812,202083,203939,200826,203530,200746,1627854,1627749,203464
472,4,1628467,1627812,202083,203084,200826,203530,200746,1627854,1627749,203464
504,4,1628467,1627812,202083,203084,200826,202722,200746,1627854,1627749,203464
505,4,1628467,1627812,202083,203084,200826,202722,200746,1627854,1627749,1938
526,4,1628467,1627812,202083,203084,200826,202722,200746,1627854,1627749,201988
558,4,1628467,1627812,202083,203084,200826,202722,200746,1627854,201988,1938
559,4,1628467,1717,202083,203084,200826,202722,200746,1627854,201988,1938
566,4,1628467,1717,202083,203084,200826,202722,200746,1627749,201988,1938
567,4,1628467,1717,202083,203084,200826,203464,200746,1627749,201988,1938
568,4,1627812,1717,202083,203084,200826,203464,200746,1627749,201988,1938
573,4,1627812,1717,202083,203084,200826,203464,200746,1627854,201988,1938
574,4,1627812,1717,202083,203084,200826,202722,200746,1627854,201988,1938
575,4,1627812,1717,202083,203084,203939,202722,200746,1627854,201988,1938
576,4,1627812,1628467,202083,203084,203939,202722,200746,1627854,201988,1938
