eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
2,1,204060,202324,203497,1628378,201937,1626169,202699,203083,202340,204038
64,1,204060,201973,203497,1628378,201937,1626169,202699,203083,202340,204038
80,1,204060,201973,203497,1628378,201937,202397,202699,203083,202340,204038
81,1,204060,201973,203497,1628378,201937,202397,202699,203083,202340,1628379
82,1,204060,201973,203497,1628378,202692,202397,202699,203083,202340,1628379
105,1,2207,201973,203497,1628378,202692,202397,202699,203083,202340,1628379
106,1,2207,202324,203497,1628378,202692,202397,202699,203083,202340,1628379
107,1,2207,202324,1626220,1628378,202692,202397,202699,203083,202340,1628379
121,1,2207,202324,1626220,203526,202692,202397,202699,203083,202340,1628379
141,1,2207,202324,1626220,203526,202692,202397,202699,1626246,202340,1628379
142,1,2207,202324,1626220,203526,202692,202397,202699,1626246,1626169,1628379
148,2,202324,202692,2207,1626220,203526,1626169,202397,1628379,1626246,201229
187,2,202324,203497,2207,1626220,203526,1626169,202397,1628379,1626246,201229
188,2,201937,203497,2207,1626220,203526,1626169,202397,1628379,1626246,201229
189,2,201937,203497,2207,1626220,1628378,1626169,202397,1628379,1626246,201229
203,2,201937,203497,2207,204060,1628378,1626169,202397,1628379,1626246,201229
212,2,201937,203497,2207,204060,1628378,1626169,202397,202340,1626246,201229
213,2,201937,203497,201973,204060,1628378,1626169,202397,202340,1626246,201229
224,2,201937,203497,201973,204060,1628378,1626169,204038,202340,1626246,201229
225,2,201937,203497,201973,204060,1628378,1626169,204038,202340,1626246,202699
244,2,201937,203497,201973,204060,1628378,1626169,204038,202340,203083,202699
258,2,201937,203497,201973,204060,1628378,1628379,204038,202340,203083,202699
268,2,201937,203497,2207,204060,1628378,1628379,204038,202340,203083,202699
286,2,201937,203497,2207,204060,1628378,1628379,204038,202340,1626246,202699
305,3,204060,202324,203497,1628378,201937,1626169,202699,203083,202340,204038
345,3,204060,201973,203497,1628378,201937,1626169,202699,203083,202340,204038
393,3,204060,201973,203497,1628378,201937,202397,202699,203083,202340,204038
394,3,204060,201973,203497,1628378,201937,202397,202699,203083,202340,1628379
395,3,202692,201973,203497,1628378,201937,202397,202699,203083,202340,1628379
396,3,202692,201973,202324,1628378,201937,202397,202699,203083,202340,1628379
410,3,202692,201973,202324,1628378,203526,202397,202699,203083,202340,1628379
421,3,202692,201973,202324,1628378,203526,202397,202699,1626246,202340,1628379
422,3,202692,201973,202324,1628378,203526,202397,202699,1626246,1626169,1628379
423,3,202692,1626220,202324,1628378,203526,202397,202699,1626246,1626169,1628379
424,3,202692,1626220,202324,2207,203526,202397,202699,1626246,1626169,1628379
451,4,202324,202692,2207,1626220,203526,1626169,202397,1628379,1626246,201229
484,4,202324,202692,2207,1626220,203526,1626169,202397,1628379,203083,201229
485,4,202324,201937,2207,1626220,203526,1626169,202397,1628379,203083,201229
486,4,202324,201937,2207,1626220,1628378,1626169,202397,1628379,203083,201229
502,4,203497,201937,2207,1626220,1628378,1626169,202397,1628379,203083,201229
510,4,203497,201937,201973,1626220,1628378,1626169,202397,1628379,203083,201229
523,4,203497,201937,201973,1626220,1628378,1626169,202397,202340,203083,201229
524,4,203497,201937,201973,204060,1628378,1626169,202397,202340,203083,201229
525,4,202324,201937,201973,204060,1628378,1626169,202397,202340,203083,201229
551,4,203497,201937,201973,204060,1628378,1626169,202397,202340,203083,202699
555,4,203497,1626220,201973,204060,1628378,1626169,202397,202340,203083,202699
577,4,203497,1626220,201937,204060,1628378,1626169,202397,202340,203083,202699
578,4,203497,2207,201937,204060,1628378,1626169,202397,202340,203083,202699
612,4,203497,2207,201937,204060,1628378,1626169,202397,202340,203083,201229
613,4,203497,202324,201937,204060,1628378,1626169,202397,202340,203083,201229
628,4,203497,2207,201937,204060,1628378,1628379,202397,202340,203083,201229
629,4,203497,2207,201937,204060,1628378,1628379,202699,202340,203083,201229
630,4,203497,1626220,201937,204060,1628378,1628379,202699,202340,203083,201229
643,5,204060,203497,1628378,201937,2207,1626169,202699,203083,202340,202397
662,5,204060,203497,1628378,201937,2207,1628379,202699,203083,202340,202397
700,5,204060,203497,1628378,201937,2207,1628379,202699,203083,202340,201229
701,5,204060,203497,1628378,201937,2207,1628379,202699,203083,204038,201229
702,5,204060,203497,1628378,201937,1626220,1628379,202699,203083,204038,201229
709,5,204060,203497,1628378,201937,1626220,1626169,202699,203083,204038,201229
710,5,204060,203497,1628378,201937,1626220,1626169,202340,203083,204038,201229
711,5,204060,203497,1628378,201937,1626220,1626169,202340,203083,202397,201229
712,5,204060,203497,1628378,201937,2207,1626169,202340,203083,202397,201229
