EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
2,1,203496,203967,101161,200755,1627732,1627756,1628374,201577,203200,1627739
55,1,203496,204456,101161,200755,1627732,1627756,1628374,201577,203200,1627739
56,1,203496,204456,201573,200755,1627732,1627756,1628374,201577,203200,1627739
57,1,203496,204456,201573,1626158,1627732,1627756,1628374,201577,203200,1627739
82,1,203496,204456,201573,1626158,1627732,1627756,1628021,201577,203200,1627739
83,1,203496,204456,201573,1626158,1627732,202703,1628021,201577,203200,1627739
170,1,203496,204456,201573,1626158,200755,202703,1628021,201577,203200,1627739
171,1,203967,204456,201573,1626158,200755,202703,1628021,201577,203200,1627739
109,1,203967,204456,201573,1626158,200755,202703,1628021,1626171,203200,1627739
194,1,203967,204456,201573,101161,200755,202703,1628021,1626171,203200,1627739
116,1,203967,204456,1627789,101161,200755,202703,1628021,1626171,203200,1627739
132,1,203967,204456,1627789,101161,200755,202703,1628021,1626171,203200,1626170
155,2,203967,101161,204456,1627789,NA,1628021,202703,1626171,1626170,1627835
189,2,203967,1626158,204456,1627789,NA,1628021,202703,1626171,1626170,1627835
213,2,203496,1626158,204456,1627789,NA,1628021,202703,1626171,1626170,1627835
240,2,203496,1626158,204456,1627789,NA,1628021,202703,1626171,1627756,1627835
241,2,203496,1626158,204456,1627789,NA,1628021,202703,1626171,1627756,1628374
242,2,203496,1626158,204456,1627789,NA,1628021,1627739,1626171,1627756,1628374
243,2,203496,1626158,204456,201573,NA,1628021,1627739,1626171,1627756,1628374
254,2,203496,1626158,204456,201573,NA,203200,1627739,1626171,1627756,1628374
271,2,203496,1626158,204456,201573,NA,203200,1627739,201577,1627756,1628374
272,2,203496,1626158,200755,201573,NA,203200,1627739,201577,1627756,1628374
290,2,203496,101161,200755,201573,NA,203200,1627739,201577,1627756,1628374
333,2,203496,101161,200755,201573,NA,203200,1627739,201577,1627835,1628374
345,3,203496,203967,200755,1627732,1626158,1627756,1628374,201577,203200,1627739
391,3,203496,203967,204456,1627732,1626158,1627756,1628374,201577,203200,1627739
392,3,203496,201573,204456,1627732,1626158,1627756,1628374,201577,203200,1627739
405,3,203496,201573,204456,1627732,1626158,1627756,202703,201577,203200,1627739
406,3,203496,201573,204456,1627732,1626158,1628021,202703,201577,203200,1627739
418,3,203496,201573,204456,1627732,203967,1628021,202703,201577,203200,1627739
427,3,203496,201573,204456,1627732,203967,1628021,202703,1626171,203200,1627739
428,3,1627789,201573,204456,1627732,203967,1628021,202703,1626171,203200,1627739
454,3,1627789,200755,204456,1627732,203967,1628021,202703,1626171,203200,1627739
461,3,1627789,200755,204456,1626158,203967,1628021,202703,1626171,203200,1627739
469,3,1627789,200755,204456,1626158,203967,1628021,202703,1626171,203200,1626170
502,4,203496,200755,204456,1626158,1627789,1628021,202703,1626171,1626170,1627835
508,4,203496,200755,204456,1626158,1627789,1627756,202703,1626171,1626170,1627835
541,4,203496,1627732,204456,1626158,1627789,1628021,202703,1626171,1626170,1627835
542,4,203496,1627732,204456,203967,1627789,1628021,202703,1626171,1626170,1627835
543,4,201573,1627732,204456,203967,1627789,1628021,202703,1626171,1626170,1627835
563,4,201573,1627732,204456,203967,1627789,1628021,202703,1626171,1627739,1627835
564,4,201573,1627732,204456,203967,1627789,1628021,202703,1626171,1627739,203200
565,4,201573,1627732,204456,203967,1627789,1628021,1628374,1626171,1627739,203200
590,4,201573,1627732,204456,203967,200755,1628021,1628374,1626171,1627739,203200
608,4,201573,1627732,204456,203967,200755,1628021,202703,1626171,1627739,203200
630,4,201573,1627732,204456,203967,200755,1628021,202703,1628374,1627739,203200
636,4,203496,1627732,204456,203967,200755,1628021,202703,1628374,1627739,203200
660,4,203496,1627732,201573,203967,200755,1628021,202703,1628374,1627739,203200
