PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Reggie Bullock,203493,DET,1
Blake Griffin,201933,DET,1
Zaza Pachulia,2585,DET,1
Bruce Brown,1628971,DET,1
Reggie Jackson,202704,DET,1
E'Twaun Moore,202734,NOP,1
Julius Randle,203944,NOP,1
Jahlil Okafor,1626143,NOP,1
Jrue Holiday,201950,NOP,1
Elfrid Payton,203901,NOP,1
Luke Kennard,1628379,DET,2
Langston Galloway,204038,DET,2
Jose Calderon,101181,DET,2
Jon Leuer,202720,DET,2
Stanley Johnson,1626169,DET,2
Julius Randle,203944,NOP,2
Jrue Holiday,201950,NOP,2
Darius Miller,203121,NOP,2
Nikola Mirotic,202703,NOP,2
Tim Frazier,204025,NOP,2
Reggie Bullock,203493,DET,3
Blake Griffin,201933,DET,3
Zaza Pachulia,2585,DET,3
Bruce Brown,1628971,DET,3
Reggie Jackson,202704,DET,3
E'Twaun Moore,202734,NOP,3
Julius Randle,203944,NOP,3
Jahlil Okafor,1626143,NOP,3
Jrue Holiday,201950,NOP,3
Elfrid Payton,203901,NOP,3
Luke Kennard,1628379,DET,4
Langston Galloway,204038,DET,4
Jose Calderon,101181,DET,4
Jon Leuer,202720,DET,4
Stanley Johnson,1626169,DET,4
Julius Randle,203944,NOP,4
Elfrid Payton,203901,NOP,4
Darius Miller,203121,NOP,4
Nikola Mirotic,202703,NOP,4
Frank Jackson,1628402,NOP,4
