PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Taurean Prince,1627752,ATL,1
John Collins,1628381,ATL,1
Dewayne Dedmon,203473,ATL,1
DeAndre' Bembry,1627761,ATL,1
Trae Young,1629027,ATL,1
Chandler Hutchison,1628990,CHI,1
Lauri Markkanen,1628374,CHI,1
Robin Lopez,201577,CHI,1
Zach LaVine,203897,CHI,1
Kris Dunn,1627739,CHI,1
Taurean Prince,1627752,ATL,2
John Collins,1628381,ATL,2
Dewayne Dedmon,203473,ATL,2
DeAndre' Bembry,1627761,ATL,2
Trae Young,1629027,ATL,2
Lauri Markkanen,1628374,CHI,2
Bobby Portis,1626171,CHI,2
Ryan Arcidiacono,1627853,CHI,2
Shaquille Harrison,1627885,CHI,2
Wayne Selden,1627782,CHI,2
Taurean Prince,1627752,ATL,3
John Collins,1628381,ATL,3
Dewayne Dedmon,203473,ATL,3
DeAndre' Bembry,1627761,ATL,3
Trae Young,1629027,ATL,3
Chandler Hutchison,1628990,CHI,3
Lauri Markkanen,1628374,CHI,3
Zach LaVine,203897,CHI,3
Kris Dunn,1627739,CHI,3
Bobby Portis,1626171,CHI,3
Taurean Prince,1627752,ATL,4
John Collins,1628381,ATL,4
Dewayne Dedmon,203473,ATL,4
DeAndre' Bembry,1627761,ATL,4
Trae Young,1629027,ATL,4
Lauri Markkanen,1628374,CHI,4
Bobby Portis,1626171,CHI,4
Ryan Arcidiacono,1627853,CHI,4
Shaquille Harrison,1627885,CHI,4
Wayne Selden,1627782,CHI,4
