PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Rodney Hood,203918,POR,1
Al-Farouq Aminu,202329,POR,1
Jusuf Nurkic,203994,POR,1
CJ McCollum,203468,POR,1
Damian Lillard,203081,POR,1
Kenrich Williams,1629026,NOP,1
Julius Randle,203944,NOP,1
Jahlil Okafor,1626143,NOP,1
Frank Jackson,1628402,NOP,1
Elfrid Payton,203901,NOP,1
Enes Kanter,202683,POR,2
Jake Layman,1627774,POR,2
Seth Curry,203552,POR,2
Zach Collins,1628380,POR,2
Evan Turner,202323,POR,2
Jahlil Okafor,1626143,NOP,2
Elfrid Payton,203901,NOP,2
Cheick Diallo,1627767,NOP,2
Ian Clark,203546,NOP,2
Darius Miller,203121,NOP,2
Rodney Hood,203918,POR,3
Al-Farouq Aminu,202329,POR,3
Jusuf Nurkic,203994,POR,3
CJ McCollum,203468,POR,3
Damian Lillard,203081,POR,3
Kenrich Williams,1629026,NOP,3
Julius Randle,203944,NOP,3
Jahlil Okafor,1626143,NOP,3
Frank Jackson,1628402,NOP,3
Elfrid Payton,203901,NOP,3
CJ McCollum,203468,POR,4
Enes Kanter,202683,POR,4
Jake Layman,1627774,POR,4
Seth Curry,203552,POR,4
Evan Turner,202323,POR,4
Julius Randle,203944,NOP,4
Elfrid Payton,203901,NOP,4
Ian Clark,203546,NOP,4
Darius Miller,203121,NOP,4
Jason Smith,201160,NOP,4
