PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Noah Vonleh,203943,NYK,1
Kevin Knox II,1628995,NYK,1
Luke Kornet,1628436,NYK,1
Tim Hardaway Jr.,203501,NYK,1
Emmanuel Mudiay,1626144,NYK,1
Kevin Durant,201142,GSW,1
Draymond Green,203110,GSW,1
Kevon Looney,1626172,GSW,1
Klay Thompson,202691,GSW,1
Stephen Curry,201939,GSW,1
Kevin Knox II,1628995,NYK,2
Allonzo Trier,1629019,NYK,2
Enes Kanter,202683,NYK,2
Damyean Dotson,1628422,NYK,2
Trey Burke,203504,NYK,2
Draymond Green,203110,GSW,2
Stephen Curry,201939,GSW,2
Andre Iguodala,2738,GSW,2
Jonas Jerebko,201973,GSW,2
Alfonzo McKinnie,1628035,GSW,2
Noah Vonleh,203943,NYK,3
Kevin Knox II,1628995,NYK,3
Luke Kornet,1628436,NYK,3
Tim Hardaway Jr.,203501,NYK,3
Emmanuel Mudiay,1626144,NYK,3
Kevin Durant,201142,GSW,3
Draymond Green,203110,GSW,3
Kevon Looney,1626172,GSW,3
Klay Thompson,202691,GSW,3
Stephen Curry,201939,GSW,3
Allonzo Trier,1629019,NYK,4
Mario Hezonja,1626209,NYK,4
Enes Kanter,202683,NYK,4
Damyean Dotson,1628422,NYK,4
Trey Burke,203504,NYK,4
Draymond Green,203110,GSW,4
Klay Thompson,202691,GSW,4
Stephen Curry,201939,GSW,4
Andre Iguodala,2738,GSW,4
Jonas Jerebko,201973,GSW,4
