PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Aaron Gordon,203932,ORL,1
Jonathan Isaac,1628371,ORL,1
Nikola Vucevic,202696,ORL,1
Jonathon Simmons,203613,ORL,1
D.J. Augustin,201571,ORL,1
Wesley Matthews,202083,DAL,1
Harrison Barnes,203084,DAL,1
DeAndre Jordan,201599,DAL,1
Jalen Brunson,1628973,DAL,1
Luka Doncic,1629029,DAL,1
Aaron Gordon,203932,ORL,2
D.J. Augustin,201571,ORL,2
Wes Iwundu,1628411,ORL,2
Terrence Ross,203082,ORL,2
Khem Birch,203920,ORL,2
Maxi Kleber,1628467,DAL,2
J.J. Barea,200826,DAL,2
Dwight Powell,203939,DAL,2
Devin Harris,2734,DAL,2
Dorian Finney-Smith,1627827,DAL,2
Aaron Gordon,203932,ORL,3
Jonathan Isaac,1628371,ORL,3
Nikola Vucevic,202696,ORL,3
Jonathon Simmons,203613,ORL,3
D.J. Augustin,201571,ORL,3
Wesley Matthews,202083,DAL,3
Harrison Barnes,203084,DAL,3
DeAndre Jordan,201599,DAL,3
Jalen Brunson,1628973,DAL,3
Luka Doncic,1629029,DAL,3
Aaron Gordon,203932,ORL,4
Jerian Grant,1626170,ORL,4
Wes Iwundu,1628411,ORL,4
Terrence Ross,203082,ORL,4
Khem Birch,203920,ORL,4
Maxi Kleber,1628467,DAL,4
J.J. Barea,200826,DAL,4
Dwight Powell,203939,DAL,4
Devin Harris,2734,DAL,4
Dorian Finney-Smith,1627827,DAL,4
