PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Darius Miller,203121,NOP,1
Anthony Davis,203076,NOP,1
Julius Randle,203944,NOP,1
Jrue Holiday,201950,NOP,1
Tim Frazier,204025,NOP,1
Harrison Barnes,203084,DAL,1
Maxi Kleber,1628467,DAL,1
DeAndre Jordan,201599,DAL,1
Wesley Matthews,202083,DAL,1
Luka Doncic,1629029,DAL,1
Julius Randle,203944,NOP,2
Jrue Holiday,201950,NOP,2
E'Twaun Moore,202734,NOP,2
Solomon Hill,203524,NOP,2
Jahlil Okafor,1626143,NOP,2
J.J. Barea,200826,DAL,2
Dwight Powell,203939,DAL,2
Devin Harris,2734,DAL,2
Dorian Finney-Smith,1627827,DAL,2
Dirk Nowitzki,1717,DAL,2
Darius Miller,203121,NOP,3
Anthony Davis,203076,NOP,3
Julius Randle,203944,NOP,3
Jrue Holiday,201950,NOP,3
Tim Frazier,204025,NOP,3
Harrison Barnes,203084,DAL,3
Maxi Kleber,1628467,DAL,3
DeAndre Jordan,201599,DAL,3
Wesley Matthews,202083,DAL,3
Luka Doncic,1629029,DAL,3
Julius Randle,203944,NOP,4
Jrue Holiday,201950,NOP,4
Frank Jackson,1628402,NOP,4
Solomon Hill,203524,NOP,4
Jahlil Okafor,1626143,NOP,4
J.J. Barea,200826,DAL,4
Dwight Powell,203939,DAL,4
Devin Harris,2734,DAL,4
Dorian Finney-Smith,1627827,DAL,4
Dirk Nowitzki,1717,DAL,4
