eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,2207,203928,203486,203508,101114,201945,203469,2744,202362,202689
45,1,2207,203928,203486,203508,101114,203077,203469,2744,202362,202689
62,1,2207,203928,203486,203508,101114,203077,101107,2744,202362,202689
70,1,2207,203928,203486,101187,101114,203077,101107,2744,202362,202689
81,1,2207,203928,203486,101187,101114,203077,101107,202687,202362,202689
82,1,2207,203928,203486,101187,101114,203077,101107,202687,202362,203148
83,1,202711,203928,203486,101187,101114,203077,101107,202687,202362,203148
107,1,202711,203928,202366,101187,101114,203077,101107,202687,202362,203148
108,1,202711,203561,202366,101187,101114,203077,101107,202687,202362,203148
109,1,202711,203561,202366,101187,101127,203077,101107,202687,202362,203148
121,2,101187,202711,202366,203561,101127,203077,101107,202687,203148,202390
139,2,101187,203486,202366,203561,101127,203077,101107,202687,203148,202390
140,2,101187,203486,2207,203561,101127,203077,101107,202687,203148,202390
149,2,101187,203486,2207,203561,101127,202362,101107,202687,203148,202390
172,2,101187,203486,2207,203561,101127,202362,203469,202687,203148,202390
173,2,101187,203486,2207,203561,101127,202362,203469,202689,203148,202390
174,2,101187,203486,2207,203561,101127,202362,203469,202689,2744,202390
190,2,101187,203486,2207,203928,101127,202362,203469,202689,2744,202390
194,2,101187,203486,2207,203928,101114,202362,203469,202689,2744,202390
195,2,101187,203486,2207,203928,101114,202362,203469,202689,2744,201945
206,2,203508,203486,2207,203928,101114,202362,203469,202689,2744,201945
214,2,203508,203486,2207,202366,101114,202362,203469,202689,2744,201945
215,2,202711,203486,2207,202366,101114,202362,203469,202689,2744,201945
222,3,2207,203928,203486,203508,101114,201945,203469,2744,202362,202689
274,3,2207,203928,203486,203508,101114,201945,101107,2744,202362,202689
275,3,2207,203928,203486,203508,101114,203077,101107,2744,202362,202689
284,3,2207,203928,203486,203508,101114,203077,101107,2744,202390,202689
289,3,2207,203928,203486,203508,101114,203077,101107,202687,202390,202689
300,3,101127,203928,203486,203508,101114,203077,101107,202687,202390,202689
309,3,101127,203561,203486,203508,101114,203077,101107,202687,202390,202689
310,3,101127,203561,203486,101187,101114,203077,101107,202687,202390,202689
324,3,101127,203561,203486,101187,202711,203077,101107,202687,202390,202689
351,4,203486,101187,202711,203561,101127,203077,202687,203148,202390,203798
357,4,203486,101187,202711,2207,101127,203077,202687,203148,202390,203798
369,4,202366,101187,202711,2207,101127,203077,202687,203148,202390,203798
396,4,202366,101187,202711,2207,101127,203077,202687,203148,2457,203798
405,4,203486,101187,202711,2207,101127,203077,202687,203148,2457,203798
406,4,203486,101187,202711,101114,101127,203077,202687,203148,2457,203798
440,4,203486,101187,202711,202721,101127,203077,202687,203148,2457,203798
441,4,203486,203900,202711,202721,101127,203077,202687,203148,2457,203798
442,4,203486,203900,202711,202721,203508,203077,202687,203148,2457,203798
462,4,203561,203900,202711,202721,203508,203077,202687,203148,2457,203798
