eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,202695,1495,2588,201980,2225,203084,203110,101106,202691,201939
9,1,202695,1495,2588,203937,2225,203084,203110,101106,202691,201939
49,1,202695,1495,2588,1938,2225,203084,203110,101106,202691,201939
50,1,202695,1495,2588,1938,2225,203084,2738,101106,202691,201939
63,1,202695,203382,2588,1938,2225,203084,2738,101106,202691,201939
64,1,202695,203382,2588,1938,202709,203084,2738,101106,202691,201939
78,1,203937,203382,2588,1938,202709,203084,2738,101106,202691,201939
79,1,203937,203382,2564,1938,202709,203084,2738,101106,202691,201939
80,1,203937,203382,2564,1938,202709,203105,2738,101106,202691,201939
81,1,203937,203382,2564,1938,202709,203105,2738,203110,202691,201939
82,1,203937,203382,2564,1938,202709,203105,2738,203110,2571,201939
92,1,203937,203382,2564,1938,202709,203105,2738,203110,2571,2733
118,2,2225,203937,1938,203382,2564,203110,2738,203105,2571,2733
140,2,2225,203937,201980,203382,2564,203110,2738,203105,2571,2733
141,2,2225,203937,201980,1495,2564,203110,2738,203105,2571,2733
154,2,2225,203937,201980,1495,2564,203110,2738,203105,202691,2733
158,2,2225,203937,201980,1495,2564,203110,2738,101106,202691,2733
159,2,2225,202695,201980,1495,2564,203110,2738,101106,202691,2733
168,2,2225,202695,201980,1495,2588,203110,2738,101106,202691,2733
169,2,2225,202695,201980,1495,2588,203084,2738,101106,202691,2733
184,2,202709,202695,201980,1495,2588,203084,2738,101106,202691,2733
185,2,202709,202695,201980,1495,2588,203084,2738,101106,202691,201939
196,2,202709,202695,201980,1495,2588,203084,201575,101106,202691,201939
223,2,202709,202695,201980,1495,2588,203084,203110,101106,202691,201939
224,2,202709,202695,2225,1495,2588,203084,203110,101106,202691,201939
225,2,1938,202695,2225,1495,2588,203084,203110,101106,202691,201939
230,2,1938,202695,2225,1495,2564,203084,203110,101106,202691,201939
238,2,1938,202695,2225,1495,2564,203084,203110,203105,202691,201939
239,2,1938,202695,2225,1495,2564,203084,2738,203105,202691,201939
247,3,202695,1495,2588,201980,2225,203084,203110,101106,202691,201939
283,3,1938,1495,2588,201980,2225,203084,203110,101106,202691,201939
284,3,1938,1495,2564,201980,2225,203084,203110,101106,202691,201939
299,3,1938,1495,2564,201980,202709,203084,203110,101106,202691,201939
300,3,1938,1495,2564,201980,202709,2738,203110,101106,202691,201939
319,3,1938,203382,2564,201980,202709,2738,203110,101106,202691,201939
320,3,1938,203382,2564,202695,202709,2738,203110,101106,202691,201939
321,3,1938,203382,2564,202695,202709,2738,203105,101106,202691,201939
322,3,1938,203382,2564,202695,202709,2738,203105,203084,202691,201939
339,3,1938,203382,2564,202695,202709,2738,203105,203084,202691,2571
355,4,202695,1938,203382,202709,2564,203084,2738,2571,2733,201578
362,4,202695,1938,1495,202709,2564,203084,2738,2571,2733,201578
378,4,2588,1938,1495,202709,2564,203084,2738,2571,2733,201578
379,4,2588,2225,1495,202709,2564,203084,2738,2571,2733,201578
380,4,2588,2225,1495,202709,201980,203084,2738,2571,2733,201578
390,4,2588,2225,1495,202709,201980,203084,202691,2571,2733,201578
391,4,2588,2225,1495,202709,201980,203084,202691,203110,2733,201578
392,4,2588,2225,1495,202709,201980,203084,202691,203110,201939,201578
407,4,2588,2225,1495,202695,201980,203084,202691,203110,201939,201578
418,4,1938,2225,1495,202695,201980,203084,202691,203110,201939,201578
434,4,1938,2225,1495,202695,2564,203084,202691,203110,201939,201578
476,4,1938,2225,1495,203937,2564,203084,202691,203110,201939,201578
477,4,1938,2225,201965,203937,2564,203084,202691,203110,201939,201578
478,4,1938,201948,201965,203937,2564,203084,202691,203110,201939,201578
479,4,202709,201948,201965,203937,2564,203084,202691,203110,201939,201578
480,4,202709,201948,201965,203937,203382,203084,202691,203110,201939,201578
