eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,202347,201967,201600,201569,201936,2210,1717,203108,101145,200765
45,1,202347,201967,201600,201569,201936,2210,202329,203108,101145,200765
46,1,202347,201967,201600,201569,202708,2210,202329,203108,101145,200765
53,1,202347,202337,201600,201569,202708,2210,202329,203108,101145,200765
60,1,202347,202337,201600,201569,202708,2210,202329,2405,101145,200765
61,1,202347,202337,201582,201569,202708,2210,202329,2405,101145,200765
83,1,202347,202337,201582,201569,202708,200826,202329,2405,101145,200765
84,1,202347,202337,201582,201569,202708,200826,202329,2405,2734,200765
85,1,202347,202337,201582,201569,202708,200826,202329,2405,2734,1717
96,1,201967,202337,201582,201569,202708,200826,202329,2405,2734,1717
101,1,201967,202337,201582,202690,202708,200826,202329,2405,2734,1717
109,2,201967,202708,202337,201582,202690,1717,202329,2405,200826,2734
114,2,201967,202708,202337,201582,202690,1717,202329,203108,200826,2734
135,2,201967,202708,202337,201582,201936,1717,202329,2405,200826,2734
146,2,201967,202708,202347,201582,201936,1717,202329,2405,200826,2734
158,2,201967,202708,202347,201582,201936,200765,202329,2405,200826,2734
159,2,201967,202708,202347,201582,201936,200765,202329,2405,101145,2734
160,2,201967,202708,202347,201582,201936,200765,202329,2405,101145,2210
165,2,201967,202708,202347,201582,201936,200765,101111,2405,101145,2210
183,2,201569,202708,202347,201582,201936,200765,101111,2405,101145,2210
189,2,201569,202708,202347,201600,201936,200765,101111,2405,101145,2210
210,2,201569,202708,202347,201600,201936,200765,101111,2405,101145,2734
211,2,201569,202708,202347,201600,201936,200765,101111,1717,101145,2734
212,2,201569,202708,202347,201600,201936,200765,203108,1717,101145,2734
213,2,201569,202708,201967,201600,201936,200765,203108,1717,101145,2734
227,2,201569,202708,201967,201600,202347,200765,203108,1717,101145,2734
228,2,201569,202708,201967,201600,202347,200765,2405,1717,101145,2734
231,2,201569,202708,201967,201582,202347,200765,2405,1717,101145,2734
240,3,202347,201967,201600,201569,201936,2210,1717,203108,101145,200765
287,3,202708,201967,201600,201569,201936,2210,1717,203108,101145,200765
295,3,202708,201967,201600,201569,201936,2210,2405,203108,101145,200765
296,3,202708,201967,201600,201569,201936,2210,2405,202329,101145,200765
297,3,202708,201967,201582,201569,201936,2210,2405,202329,101145,200765
316,3,202708,201967,201582,201569,201936,2210,2405,202329,101145,2734
317,3,202708,201967,201582,201569,202337,2210,2405,202329,101145,2734
335,3,202708,201967,201582,201569,202337,2210,2405,202329,200826,2734
336,3,202708,201967,201582,201569,202337,1717,2405,202329,200826,2734
337,3,202708,202347,201582,201569,202337,1717,2405,202329,200826,2734
363,4,202347,201936,202708,202337,201582,1717,202329,2405,200826,2734
371,4,202347,201936,202708,202337,201582,1717,202329,203108,200826,2734
372,4,202347,201936,202708,201600,201582,1717,202329,203108,200826,2734
392,4,201569,201936,202708,201600,201582,1717,202329,203108,200826,2734
401,4,201569,201936,202708,201600,201582,2405,202329,203108,200826,2734
402,4,201569,201936,202708,201600,201582,2405,202329,2210,200826,2734
418,4,201569,201936,202708,201600,201967,2405,202329,2210,200826,2734
427,4,201569,201936,202708,201600,201967,2405,202329,2210,101145,2734
428,4,201569,201936,202708,201600,201967,2405,202329,2210,101145,200765
438,4,201569,201936,202708,201600,201967,1717,202329,2210,101145,200765
439,4,201569,201936,202708,201600,201967,1717,203108,2210,101145,200765
476,4,201569,201936,202708,201582,201967,1717,203108,2210,101145,200765
