eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,1718,2403,101162,203078,202322,201960,200794,201143,2594,201952
46,1,1718,2403,101162,203078,202322,201960,200794,203544,2594,201952
52,1,1718,2403,101162,203078,202322,201960,200794,203544,200757,201952
58,1,1718,2743,101162,203078,202322,201960,200794,203544,200757,201952
59,1,2446,2743,101162,203078,202322,201960,200794,203544,200757,201952
73,1,2446,2743,101162,203078,202322,201960,203118,203544,200757,201952
74,1,2446,2743,101162,203078,202322,201960,203118,203544,200757,203471
94,1,2446,2743,202338,203078,202322,201960,203118,203544,200757,203471
95,1,2446,2743,202338,203078,202322,201143,203118,203544,200757,203471
96,1,2446,2743,202338,203078,202322,201143,203118,2594,200757,203471
97,1,2446,2743,202338,203490,202322,201143,203118,2594,200757,203471
101,1,2446,2743,202338,203490,1889,201143,203118,2594,200757,203471
126,2,2446,2743,202338,203490,1889,201143,2594,200757,203118,203471
147,2,2446,2743,202338,203490,1889,201143,2594,203145,203118,203471
161,2,2446,202322,202338,203490,1889,201143,2594,203145,203118,203471
162,2,2446,202322,202338,203078,1889,201143,2594,203145,203118,203471
163,2,2446,202322,202338,203078,2403,201143,2594,203145,203118,203471
177,2,2446,202322,202338,203078,2403,201952,2594,203145,203118,203471
178,2,2446,202322,202338,203078,2403,201952,200794,203145,203118,203471
179,2,2446,202322,202338,203078,2403,201952,200794,203145,201960,203471
180,2,2446,202322,202338,203078,2403,201952,200794,203145,201960,203544
194,2,1718,202322,202338,203078,2403,201952,200794,203145,201960,203544
221,2,1718,202322,202338,203078,2403,201952,200794,2594,201960,203544
222,2,1718,202322,202338,203078,2403,201952,200794,2594,201960,201143
250,2,1718,202322,202338,203078,2403,201952,203544,2594,201960,201143
266,2,202066,202322,202338,203078,2403,201952,203544,2594,201960,201143
274,3,1718,2403,101162,203078,202322,201960,200794,201143,2594,201952
331,3,1718,2403,101162,203078,202322,201960,200794,203544,2594,201952
336,3,1718,2403,101162,203078,202322,201960,200794,203544,200757,201952
342,3,1718,2743,101162,203078,202322,201960,200794,203544,200757,201952
343,3,1718,2743,101162,2446,202322,201960,200794,203544,200757,201952
352,3,1718,2743,101162,2446,202322,201960,200794,203544,200757,203471
366,3,202338,2743,101162,2446,202322,201960,200794,203544,200757,203471
367,3,202338,2743,101110,2446,202322,201960,200794,203544,200757,203471
386,3,202338,2743,101110,2446,202322,201143,200794,203544,200757,203471
387,3,202338,2743,101110,2446,202322,201143,2594,203544,200757,203471
400,4,203078,202322,2446,202338,101110,201143,2594,203544,200757,203471
425,4,203078,202322,2446,202338,101110,201143,2594,201952,200757,203471
426,4,203078,202322,2446,202338,101110,201143,2594,201952,200757,203118
430,4,203078,202322,2446,2403,101110,201143,2594,201952,200757,203118
435,4,203078,1889,2446,2403,101110,201143,2594,201952,200757,203118
445,4,203078,1889,2446,2403,1718,201143,2594,201952,200757,203118
455,4,203078,202322,2446,2403,1718,201143,2594,201952,200757,203118
464,4,203078,202322,101110,2403,1718,201143,2594,201952,200757,203118
465,4,203078,202322,101110,2403,1718,203544,2594,201952,200757,203118
466,4,203078,202322,101110,2403,1718,203544,201960,201952,200757,203118
476,4,203078,202322,101110,2403,1718,203544,203145,201952,200757,203118
479,4,203078,202322,101110,202338,1718,203544,203145,201952,200757,203118
480,4,203078,202322,101110,202338,2400,203544,203145,201952,200757,203118
483,4,203078,202066,101110,202338,2400,203544,203145,201952,200757,203118
484,4,203078,202066,101110,202338,2400,203544,203145,203471,200757,203118
487,4,203490,202066,101110,202338,2400,203544,203145,203471,200757,203118
488,4,203490,202066,101110,202338,2400,202714,203145,203471,200757,203118
489,4,203490,202066,101110,202338,2400,202714,203145,203471,203488,203118
