eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,203521,201567,2760,1890,202681,201142,201586,203500,203460,201566
46,1,203521,201567,2760,1890,202681,203087,201586,203500,203460,201566
50,1,203079,201567,2760,1890,202681,203087,201586,203500,203460,201566
57,1,203079,201567,2760,1890,202681,203087,201586,203500,202704,201566
60,1,203079,201567,202684,1890,202681,203087,201586,203500,202704,201566
70,1,203079,201567,202684,1890,202681,203087,201586,2570,202704,201566
71,1,203079,201567,202684,1890,202681,203087,2555,2570,202704,201566
72,1,203079,201567,202684,2592,202681,203087,2555,2570,202704,201566
87,1,203079,201567,202684,2592,202681,203087,2555,2570,202704,201627
97,1,203079,201567,202684,2592,203521,203087,2555,2570,202704,201627
108,1,203079,2760,202684,2592,203521,203087,2555,2570,202704,201627
109,1,203079,2760,202684,2592,203521,203087,201142,2570,202704,201627
121,2,203521,2760,203079,202684,2592,201142,203087,202704,2570,201627
143,2,203521,2760,203079,202684,1890,201142,203087,202704,2570,201627
156,2,203521,2760,202681,202684,1890,201142,203087,202704,2570,201627
160,2,203521,2760,202681,201567,1890,201142,203087,202704,2570,201627
167,2,203521,2760,202681,201567,1890,201142,203087,202704,2570,201566
184,2,203521,2760,202681,201567,1890,201142,203087,201586,2570,201566
209,2,203521,2760,202681,201567,1890,201142,203087,201586,2555,201566
211,2,203079,2760,202681,201567,1890,201142,203087,201586,2555,201566
212,2,203079,202684,202681,201567,1890,201142,203087,201586,2555,201566
221,2,203079,202684,202681,201567,1890,202704,203087,201586,2555,201566
231,2,203079,202684,202681,201567,1890,202704,201627,201586,2555,201566
256,2,203079,202684,202681,201567,203521,202704,201627,201586,2555,201566
268,2,203079,202684,201985,201567,203521,202704,201627,201586,2555,201566
282,3,203521,201567,2760,1890,202681,201142,201586,203500,203460,201566
329,3,203521,201567,2760,1890,202681,201627,201586,203500,203460,201566
334,3,203521,201567,2760,2592,202681,201627,201586,203500,203460,201566
340,3,203521,201567,202684,2592,202681,201627,201586,203500,203460,201566
341,3,203079,201567,202684,2592,202681,201627,201586,203500,203460,201566
372,3,203079,201567,202684,2592,202681,201627,201586,2570,203460,201566
373,3,203079,201567,202684,2592,202681,201627,201586,2570,202704,201566
381,3,203079,201567,202684,2592,202681,201627,2555,2570,202704,201566
393,3,203079,201567,202684,2592,202681,201627,2555,2570,202704,201142
423,4,203521,2760,203079,202684,2592,201142,202704,2570,2555,201627
430,4,203521,2760,203079,202684,202681,201142,202704,2570,2555,201627
438,4,203521,2760,203079,202684,202681,203087,202704,2570,2555,201627
451,4,203521,2760,203079,202684,202681,203087,202704,2570,2555,201566
452,4,203521,2760,203079,202684,202681,203087,202704,2570,201586,201566
472,4,203521,2760,203925,202684,202681,203087,202704,2570,201586,201566
477,4,203521,2760,203925,202684,202681,203087,202704,2570,201142,201566
478,4,203521,2760,203925,202684,202681,2555,202704,2570,201142,201566
481,4,203521,2760,203925,202684,202681,2555,202704,203500,201142,201566
482,4,203521,2760,203925,201567,202681,2555,202704,203500,201142,201566
500,4,203521,2760,203925,201567,202681,2555,201627,203500,201142,201566
513,4,203521,202684,203925,201567,202681,2555,201627,203500,201142,201566
544,4,203521,202684,203925,201567,202681,202704,201627,203500,201142,201566
550,4,203521,202684,203925,201567,202681,202704,201627,203460,201142,201566
