eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,201960,200794,201143,2594,201952,202699,203473,202696,203506,203901
60,1,201960,200794,203544,2594,201952,202699,203473,202696,203506,203901
61,1,201960,200794,203544,203145,201952,202699,203473,202696,203506,203901
65,1,201960,200794,203544,203145,201952,202699,2584,202696,203506,203901
66,1,201960,200794,203544,203145,203471,202699,2584,202696,203506,203901
99,1,201960,201143,203544,203145,203471,202699,2584,202696,203506,203901
100,1,2594,201143,203544,203145,203471,202699,2584,202696,203506,203901
101,1,2594,201143,203544,203145,203471,202699,2584,202696,203506,2557
117,2,201143,2594,203544,203471,200757,2584,2557,203932,101112,203094
145,2,201143,2594,1882,203471,200757,2584,2557,203932,101112,203094
146,2,201143,2594,1882,201952,200757,2584,2557,203932,101112,203094
157,2,201143,2594,1882,201952,203471,2584,2557,203932,101112,203094
173,2,201143,201960,1882,201952,203471,2584,2557,203932,101112,203094
177,2,200794,201960,1882,201952,203471,2584,2557,203932,101112,203094
184,2,200794,201960,1882,201952,203471,202699,2557,203932,101112,203094
185,2,200794,201960,1882,201952,203471,202699,203901,203932,101112,203094
186,2,200794,201960,1882,201952,203471,202699,203901,203506,101112,203094
187,2,200794,201960,1882,201952,203471,202699,203901,203506,203473,203094
188,2,200794,201960,1882,201952,203471,202699,203901,203506,203473,202696
204,2,200794,201960,1882,201952,2594,202699,203901,203506,203473,202696
220,2,200794,201960,201143,201952,2594,202699,203901,203506,203473,202696
237,2,200794,201960,201143,201952,2594,202699,2557,203506,203473,202696
254,2,200794,201960,201143,201952,2594,202699,2584,203506,203473,202696
259,2,200794,201960,203544,201952,2594,202699,2584,203506,203473,202696
260,2,200794,201960,203544,201952,2594,202699,2584,203506,2557,202696
267,3,201960,200794,201143,2594,201952,202699,203473,202696,203506,203901
325,3,201960,200794,203544,2594,201952,202699,203473,202696,203506,203901
326,3,201960,200794,203544,203145,201952,202699,203473,202696,203506,203901
327,3,201960,200794,203544,203145,201952,202699,2584,202696,203506,203901
343,3,201960,200794,203544,203145,203471,202699,2584,202696,203506,203901
348,3,201960,200794,203544,203145,203471,202699,2584,203473,203506,203901
359,3,201960,201143,203544,203145,203471,202699,2584,203473,203506,203901
360,3,2594,201143,203544,203145,203471,202699,2584,203473,203506,203901
371,3,2594,201143,203544,203145,203471,203932,2584,203473,203506,203901
383,4,201143,2594,203544,203145,203471,202696,203506,2557,203932,203094
390,4,201143,2594,203544,200757,203471,202696,203506,2557,203932,203094
405,4,201143,2594,200794,200757,203471,202696,203506,2557,203932,203094
409,4,201143,2594,200794,200757,203471,202696,203901,2557,203932,203094
411,4,201143,2594,200794,200757,203471,202696,203901,2557,2584,203094
418,4,201143,2594,200794,200757,201952,202696,203901,2557,2584,203094
425,4,201143,2594,200794,201960,201952,202696,203901,2557,2584,203094
436,4,201143,2594,200794,201960,201952,202696,203901,202699,2584,203094
437,4,201143,2594,200794,201960,201952,202696,203901,202699,203506,203094
438,4,203544,2594,200794,201960,201952,202696,203901,202699,203506,203094
465,4,203544,203471,200794,201960,201952,202696,203901,202699,203506,203094
482,4,203544,2594,200794,201960,201952,202696,203901,202699,203506,203473
495,4,203544,2594,200794,1882,201952,202696,203901,202699,203506,203473
496,4,203544,2594,203145,1882,201952,202696,203901,202699,203506,203473
497,4,203544,203488,203145,1882,201952,202696,203901,202699,203506,203473
498,4,203544,203488,203145,1882,203471,202696,203901,202699,203506,203473
