GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0021401043,0,12,0,1,6:11 PM,12:00,,,,,
0021401043,1,10,0,1,6:11 PM,12:00,Jump Ball Bass vs. Drummond: Tip to Caldwell-Pope,,,,
0021401043,2,1,5,1,6:11 PM,11:48,,,Caldwell-Pope 3' Layup (2 PTS) (Jackson 1 AST),2 - 0,-2
0021401043,3,2,1,1,6:12 PM,11:29,MISS Bass 12' Jump Shot,,,,
0021401043,4,4,0,1,6:12 PM,11:28,,,Drummond REBOUND (Off:0 Def:1),,
0021401043,5,1,78,1,6:12 PM,11:11,,,Jackson 9' Floating Jump Shot (2 PTS) (Drummond 1 AST),4 - 0,-4
0021401043,6,1,1,1,6:12 PM,10:51,Bass 18' Jump Shot (2 PTS) (Bradley 1 AST),,,4 - 2,-2
0021401043,7,5,1,1,6:13 PM,10:25,Zeller STEAL (1 STL),,Butler Bad Pass Turnover (P1.T1),,
0021401043,8,1,1,1,6:13 PM,10:15,Bass 14' Jump Shot (4 PTS) (Bradley 2 AST),,,4 - 4,TIE
0021401043,9,1,58,1,6:13 PM,9:57,,,Drummond 8' Turnaround Hook Shot (2 PTS),6 - 4,-2
0021401043,10,1,42,1,6:13 PM,9:41,Zeller 1' Driving Layup (2 PTS) (Turner 1 AST),,,6 - 6,TIE
0021401043,11,1,1,1,6:14 PM,9:24,,,Butler 20' Jump Shot (2 PTS),8 - 6,-2
0021401043,12,1,7,1,6:14 PM,9:07,Bass  Dunk (6 PTS) (Crowder 1 AST),,,8 - 8,TIE
0021401043,13,2,58,1,6:14 PM,8:44,,,MISS Drummond 13' Turnaround Hook Shot,,
0021401043,14,4,0,1,6:14 PM,8:43,Crowder REBOUND (Off:0 Def:1),,,,
0021401043,15,2,1,1,6:14 PM,8:35,MISS Bass 14' Jump Shot,,,,
0021401043,16,4,0,1,6:15 PM,8:34,,,Jackson REBOUND (Off:0 Def:1),,
0021401043,17,2,79,1,6:15 PM,8:28,,,MISS Caldwell-Pope 25' 3PT Pullup Jump Shot,,
0021401043,18,4,0,1,6:15 PM,8:27,Bradley REBOUND (Off:0 Def:1),,,,
0021401043,19,6,2,1,6:15 PM,8:12,,,Tolliver S.FOUL (P1.T1),,
0021401043,20,3,11,1,6:15 PM,8:12,Zeller Free Throw 1 of 2 (3 PTS),,,8 - 9,1
0021401043,22,3,12,1,6:15 PM,8:12,Zeller Free Throw 2 of 2 (4 PTS),,,8 - 10,2
0021401043,24,1,1,1,6:16 PM,7:57,,,Caldwell-Pope 19' Jump Shot (4 PTS) (Jackson 2 AST),10 - 10,TIE
0021401043,25,1,47,1,6:16 PM,7:41,Turner 5' Turnaround Jump Shot (2 PTS),,,10 - 12,2
0021401043,26,2,1,1,6:16 PM,7:21,,,MISS Butler 15' Jump Shot,,
0021401043,27,4,0,1,6:16 PM,7:20,,,Drummond REBOUND (Off:1 Def:1),,
0021401043,28,5,4,1,6:16 PM,7:16,,,Caldwell-Pope Traveling Turnover (P1.T2),,
0021401043,29,2,65,1,6:17 PM,7:01,MISS Zeller 8' Jump Hook Shot,,,,
0021401043,30,4,0,1,6:17 PM,7:00,,,Jackson REBOUND (Off:0 Def:2),,
0021401043,31,2,77,1,6:17 PM,6:48,,,MISS Caldwell-Pope 2' Driving Jump Shot,,
0021401043,32,4,0,1,6:17 PM,6:47,Turner REBOUND (Off:0 Def:1),,,,
0021401043,33,6,1,1,6:17 PM,6:44,,,Butler P.FOUL (P1.T2),,
0021401043,34,2,1,1,6:18 PM,6:31,MISS Crowder 25' 3PT Jump Shot,,,,
0021401043,35,4,0,1,6:18 PM,6:30,,,Drummond REBOUND (Off:1 Def:2),,
0021401043,36,1,1,1,6:18 PM,6:24,,,Butler 24' 3PT Jump Shot (5 PTS) (Jackson 3 AST),13 - 12,-1
0021401043,37,6,2,1,6:18 PM,6:24,Crowder S.FOUL (P1.T1),,,,
0021401043,38,3,10,1,6:18 PM,6:24,,,Butler Free Throw 1 of 1 (6 PTS),14 - 12,-2
0021401043,40,1,1,1,6:19 PM,6:15,Bradley 21' Jump Shot (2 PTS) (Zeller 1 AST),,,14 - 14,TIE
0021401043,42,2,1,1,6:19 PM,5:52,,,MISS Tolliver  3PT Jump Shot,,
0021401043,43,4,0,1,6:19 PM,5:51,,,Drummond REBOUND (Off:2 Def:2),,
0021401043,44,1,42,1,6:19 PM,5:46,,,Jackson 1' Driving Layup (4 PTS) (Drummond 2 AST),16 - 14,-2
0021401043,45,1,1,1,6:19 PM,5:36,Zeller 20' Jump Shot (6 PTS) (Turner 2 AST),,,16 - 16,TIE
0021401043,46,2,1,1,6:20 PM,5:28,,,MISS Butler 18' Jump Shot,,
0021401043,47,4,0,1,6:20 PM,5:27,,,Drummond REBOUND (Off:3 Def:2),,
0021401043,48,1,58,1,6:20 PM,5:23,,,Drummond 7' Turnaround Hook Shot (4 PTS),18 - 16,-2
0021401043,49,2,1,1,6:20 PM,5:09,MISS Zeller 17' Jump Shot,,,,
0021401043,50,4,0,1,6:20 PM,5:08,,,Drummond REBOUND (Off:3 Def:3),,
0021401043,51,7,5,1,6:20 PM,5:03,Crowder Violation:Kicked Ball,,,,
0021401043,52,9,1,1,6:20 PM,5:03,CELTICS Timeout: Regular (Full 1 Short 0),,,,
0021401043,54,8,0,1,6:22 PM,5:03,SUB: Olynyk FOR Zeller,,,,
0021401043,55,8,0,1,6:22 PM,5:03,SUB: Datome FOR Crowder,,,,
0021401043,56,2,5,1,6:23 PM,4:57,Bass BLOCK (1 BLK),,MISS Caldwell-Pope 2' Layup,,
0021401043,57,4,0,1,6:23 PM,4:56,Olynyk REBOUND (Off:0 Def:1),,,,
0021401043,58,2,1,1,6:23 PM,4:37,MISS Bradley 20' Jump Shot,,,,
0021401043,59,4,0,1,6:23 PM,4:36,,,Pistons Rebound,,
0021401043,60,6,1,1,6:23 PM,4:27,Olynyk P.FOUL (P1.T2),,,,
0021401043,61,2,1,1,6:24 PM,4:18,,,MISS Jackson 19' Jump Shot,,
0021401043,62,4,0,1,6:24 PM,4:17,Turner REBOUND (Off:0 Def:2),,,,
0021401043,63,6,1,1,6:24 PM,4:11,,,Jackson P.FOUL (P1.T3),,
0021401043,64,8,0,1,6:24 PM,4:11,,,SUB: Meeks FOR Butler,,
0021401043,65,2,1,1,6:24 PM,4:04,MISS Bass 16' Jump Shot,,,,
0021401043,66,4,0,1,6:24 PM,4:03,,,Caldwell-Pope REBOUND (Off:0 Def:1),,
0021401043,67,2,1,1,6:25 PM,3:46,Bass BLOCK (2 BLK),,MISS Drummond 4' Jump Shot,,
0021401043,68,4,0,1,6:25 PM,3:45,Bass REBOUND (Off:0 Def:1),,,,
0021401043,69,5,40,1,6:25 PM,3:36,Bradley Out of Bounds Lost Ball Turnover (P1.T1),,,,
0021401043,70,2,5,1,6:25 PM,3:19,Olynyk BLOCK (1 BLK),,MISS Tolliver 2' Layup,,
0021401043,71,4,0,1,6:25 PM,3:18,,,Pistons Rebound,,
0021401043,72,2,1,1,6:26 PM,3:07,,,MISS Tolliver 11' Jump Shot,,
0021401043,73,4,0,1,6:26 PM,3:06,Turner REBOUND (Off:0 Def:3),,,,
0021401043,75,9,1,1,6:26 PM,2:59,,,Pistons Timeout: Regular (Reg.1 Short 0),,
0021401043,77,2,1,1,6:28 PM,2:51,MISS Turner  3PT Jump Shot,,,,
0021401043,78,4,0,1,6:29 PM,2:49,,,Drummond REBOUND (Off:3 Def:4),,
0021401043,79,5,1,1,6:29 PM,2:43,,,Jackson Bad Pass Turnover (P1.T3),,
0021401043,80,1,1,1,6:29 PM,2:22,Bass  3PT Jump Shot (9 PTS) (Olynyk 1 AST),,,18 - 19,1
0021401043,81,2,80,1,6:30 PM,1:54,,,MISS Drummond 10' Step Back Jump Shot,,
0021401043,82,4,0,1,6:30 PM,1:52,Turner REBOUND (Off:0 Def:4),,,,
0021401043,83,2,5,1,6:30 PM,1:42,MISS Olynyk 2' Layup,,Drummond BLOCK (1 BLK),,
0021401043,84,4,0,1,6:30 PM,1:41,,,Jackson REBOUND (Off:0 Def:3),,
0021401043,85,1,1,1,6:30 PM,1:32,,,Caldwell-Pope 14' Jump Shot (6 PTS),20 - 19,-1
0021401043,86,1,1,1,6:30 PM,1:15,Turner 13' Jump Shot (4 PTS),,,20 - 21,1
0021401043,87,2,5,1,6:30 PM,1:01,,,MISS Caldwell-Pope 2' Layup,,
0021401043,89,4,0,1,6:31 PM,1:00,,,Drummond REBOUND (Off:4 Def:4),,
0021401043,88,1,4,1,6:31 PM,1:00,,,Drummond 1' Tip Shot (6 PTS),22 - 21,-1
0021401043,90,5,1,1,6:31 PM,0:42,Datome Bad Pass Turnover (P1.T2),,Caldwell-Pope STEAL (1 STL),,
0021401043,91,1,7,1,6:31 PM,0:40,,,Caldwell-Pope  Dunk (8 PTS) (Jackson 4 AST),24 - 21,-3
0021401043,92,6,2,1,6:31 PM,0:28,,,Drummond S.FOUL (P1.T4),,
0021401043,93,3,11,1,6:32 PM,0:28,Bradley Free Throw 1 of 2 (3 PTS),,,24 - 22,-2
0021401043,95,8,0,1,6:32 PM,0:28,SUB: Pressey FOR Turner,,,,
0021401043,96,8,0,1,6:32 PM,0:28,SUB: Crowder FOR Datome,,,,
0021401043,97,3,12,1,6:32 PM,0:28,Bradley Free Throw 2 of 2 (4 PTS),,,24 - 23,-1
0021401043,99,1,42,1,6:33 PM,0:07,,,Jackson 1' Driving Layup (6 PTS),26 - 23,-3
0021401043,100,2,1,1,6:33 PM,0:03,MISS Crowder 26' 3PT Jump Shot,,,,
0021401043,101,4,0,1,6:33 PM,0:01,,,Jackson REBOUND (Off:0 Def:4),,
0021401043,102,2,1,1,6:33 PM,0:00,,,MISS Jackson 61' 3PT Jump Shot,,
0021401043,104,4,0,1,6:33 PM,0:00,,,Pistons Rebound,,
0021401043,103,13,0,1,6:33 PM,0:00,,,,26 - 23,-3
0021401043,106,12,0,2,6:35 PM,12:00,,,,26 - 23,-3
0021401043,107,2,1,2,6:36 PM,11:51,MISS Olynyk  3PT Jump Shot,,,,
0021401043,108,4,0,2,6:36 PM,11:49,,,Dinwiddie REBOUND (Off:0 Def:1),,
0021401043,109,2,3,2,6:36 PM,11:40,,,MISS Drummond 6' Hook Shot,,
0021401043,110,4,0,2,6:36 PM,11:39,Crowder REBOUND (Off:0 Def:2),,,,
0021401043,111,2,73,2,6:36 PM,11:27,MISS Crowder 3' Driving Reverse Layup,,Drummond BLOCK (2 BLK),,
0021401043,112,4,0,2,6:36 PM,11:25,,,Dinwiddie REBOUND (Off:0 Def:2),,
0021401043,113,2,1,2,6:36 PM,11:15,,,MISS Prince 21' Jump Shot,,
0021401043,114,4,0,2,6:36 PM,11:14,Crowder REBOUND (Off:0 Def:3),,,,
0021401043,115,2,1,2,6:37 PM,10:56,MISS Olynyk 23' Jump Shot,,,,
0021401043,116,4,0,2,6:37 PM,10:55,Jerebko REBOUND (Off:1 Def:0),,,,
0021401043,117,2,58,2,6:37 PM,10:50,MISS Jerebko 7' Turnaround Hook Shot,,,,
0021401043,118,4,0,2,6:37 PM,10:49,,,Prince REBOUND (Off:0 Def:1),,
0021401043,119,2,1,2,6:37 PM,10:26,,,MISS Dinwiddie 25' 3PT Jump Shot,,
0021401043,120,4,0,2,6:37 PM,10:25,Wallace REBOUND (Off:0 Def:1),,,,
