PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
2062,A.J. Guyton,1610612741,CHI,24.0,6-1,73.0,180,Indiana,USA,2000,2,32,45,244,44,81,-3.9,0.019,0.057,0.217,0.477,0.248
243,Aaron McKie,1610612755,PHI,29.0,6-5,77.0,209,Temple,USA,1994,1,17,48,587,192,179,3.5,0.018,0.112,0.196,0.54,0.22
1425,Aaron Williams,1610612751,NJN,30.0,6-9,81.0,240,Xavier,USA,Undrafted,Undrafted,Undrafted,82,592,339,77,4.7,0.077,0.142,0.177,0.568,0.084
1502,Adonal Foyle,1610612744,GSW,27.0,6-10,82.0,265,Colgate,St. Vincent & Grenadines,1997,1,8,79,379,384,41,-6.8,0.091,0.153,0.143,0.445,0.044
1559,Adrian Griffin,1610612742,DAL,27.0,6-5,77.0,215,Seton Hall,USA,Undrafted,Undrafted,Undrafted,58,415,229,106,6.1,0.051,0.116,0.134,0.545,0.108
1733,Al Harrington,1610612754,IND,22.0,6-9,81.0,250,None,USA,1998,1,25,44,576,276,54,-1.6,0.074,0.134,0.215,0.526,0.073
673,Alan Henderson,1610612737,ATL,29.0,6-9,81.0,240,Indiana,USA,1995,1,16,26,143,97,11,2.8,0.076,0.151,0.167,0.527,0.043
275,Allan Houston,1610612752,NYK,31.0,6-6,78.0,200,Tennessee,USA,1993,1,11,77,1567,252,190,-5.9,0.013,0.076,0.252,0.54,0.123
947,Allen Iverson,1610612755,PHI,27.0,6-0,72.0,165,Georgetown,USA,1996,1,1,60,1883,269,331,5.5,0.017,0.084,0.365,0.489,0.266
297,Alonzo Mourning,1610612748,MIA,32.0,6-10,82.0,261,Georgetown,USA,1992,1,2,75,1178,632,87,2.0,0.08,0.185,0.24,0.558,0.067
2228,Alton Ford,1610612756,PHX,21.0,6-9,81.0,275,Houston,USA,2001,2,50,53,164,107,7,-10.6,0.071,0.168,0.167,0.573,0.027
2264,Alvin Jones,1610612755,PHI,23.0,6-11,83.0,265,Georgia Tech,USA,2001,2,56,23,26,36,3,-4.4,0.112,0.207,0.138,0.451,0.036
1541,Alvin Williams,1610612761,TOR,27.0,6-5,77.0,185,Villanova,USA,1997,2,47,82,971,281,468,-0.5,0.019,0.077,0.181,0.47,0.262
1043,Amal McCaskill,1610612759,SAS,28.0,6-11,83.0,245,Marquette,USA,1996,2,49,27,52,36,4,-18.0,0.099,0.118,0.207,0.43,0.051
1889,Andre Miller,1610612739,CLE,26.0,6-2,74.0,200,Utah,USA,1999,1,8,81,1335,379,882,-1.9,0.037,0.092,0.225,0.538,0.484
1905,Andrei Kirilenko,1610612762,UTA,21.0,6-9,81.0,210,None,Russia,1999,1,24,82,880,402,94,8.1,0.073,0.127,0.188,0.553,0.073
692,Andrew DeClercq,1610612753,ORL,29.0,6-10,82.0,255,Florida,USA,1995,2,34,61,162,163,22,-0.2,0.111,0.146,0.14,0.474,0.055
358,Anfernee Hardaway,1610612756,PHX,30.0,6-7,79.0,215,Memphis,USA,1993,1,3,80,959,350,324,-1.2,0.039,0.104,0.214,0.472,0.211
1738,Ansu Sesay,1610612760,SEA,25.0,6-9,81.0,225,Mississippi,USA,1998,2,30,9,58,20,8,-10.6,0.055,0.104,0.18,0.549,0.091
1712,Antawn Jamison,1610612744,GSW,26.0,6-9,81.0,223,North Carolina,USA,1998,1,4,82,1619,556,161,-6.1,0.063,0.11,0.234,0.516,0.093
1853,Anthony Carter,1610612748,MIA,27.0,6-2,74.0,195,Hawaii,USA,Undrafted,Undrafted,Undrafted,46,198,117,214,-9.2,0.019,0.096,0.156,0.359,0.347
1533,Anthony Johnson,1610612751,NJN,27.0,6-3,75.0,190,College of Charleston,USA,1997,2,39,34,94,29,48,2.9,0.029,0.055,0.153,0.465,0.223
193,Anthony Mason,1610612749,MIL,35.0,6-8,80.0,255,Tennessee State,USA,1988,3,53,82,787,646,346,-0.1,0.043,0.164,0.126,0.544,0.162
324,Anthony Peeler,1610612750,MIN,32.0,6-4,76.0,208,Missouri,USA,1992,1,15,82,737,206,177,0.0,0.018,0.083,0.17,0.519,0.135
952,Antoine Walker,1610612738,BOS,25.0,6-9,81.0,245,Kentucky,USA,1996,1,6,81,1794,714,407,3.1,0.043,0.165,0.275,0.49,0.224
1498,Antonio Daniels,1610612759,SAS,27.0,6-4,76.0,205,Bowling Green,USA,1997,1,4,82,753,176,228,6.4,0.011,0.068,0.162,0.534,0.176
213,Antonio Davis,1610612761,TOR,33.0,6-9,81.0,230,Texas-El Paso,USA,1990,2,45,77,1113,740,155,0.3,0.084,0.167,0.195,0.497,0.087
176,Antonio Harvey,1610612760,SEA,31.0,,, ,Pfeiffer,USA,Undrafted,Undrafted,Undrafted,5,9,9,5,-13.0,0.098,0.074,0.148,0.349,0.143
686,Antonio McDyess,1610612743,DEN,27.0,6-9,81.0,245,Alabama,USA,1995,1,2,10,113,55,18,-14.3,0.084,0.191,0.208,0.631,0.136
2238,Antonis Fotsis,1610612763,MEM,21.0,6-10,82.0,219,None,,2001,2,47,28,108,62,10,-5.7,0.08,0.11,0.184,0.479,0.057
1609,Art Long,1610612760,SEA,29.0,6-9,81.0,253,Cincinnati,USA,Undrafted,Undrafted,Undrafted,63,285,251,41,0.1,0.114,0.154,0.161,0.506,0.063
1506,Austin Croshere,1610612754,IND,27.0,6-10,82.0,242,Providence,USA,1997,1,12,76,516,294,77,1.1,0.058,0.169,0.194,0.518,0.104
