PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
201572,Brook Lopez,1610612751,BKN,27.0,7-0,84.0,275,Stanford,USA,2008,1,10,72,1236,535,50,-3.2,0.102,0.152,0.257,0.558,0.044
203998,Bruno Caboclo,1610612761,TOR,19.0,6-9,81.0,205,None,Brazil,2014,1,20,8,10,2,0,-68.5,0.043,0.048,0.281,0.417,0.0
203955,Bryce Cotton,1610612762,UTA,22.0,6-1,73.0,165,Providence,USA,Undrafted,Undrafted,Undrafted,15,80,18,15,-1.8,0.018,0.097,0.227,0.52,0.169
201228,C.J. Watson,1610612754,IND,31.0,6-2,74.0,175,Tennessee,USA,Undrafted,Undrafted,Undrafted,57,570,163,208,-1.2,0.012,0.1,0.18,0.581,0.229
203912,C.J. Wilcox,1610612746,LAC,24.0,6-5,77.0,195,Washington,USA,2014,1,28,21,41,7,8,-9.0,0.01,0.056,0.21,0.527,0.151
203468,CJ McCollum,1610612757,POR,23.0,6-4,76.0,200,Lehigh,USA,2013,1,10,62,424,91,64,4.7,0.014,0.074,0.198,0.534,0.104
101139,CJ Miles,1610612754,IND,28.0,6-6,78.0,231,None,USA,2005,2,34,70,942,214,75,3.8,0.009,0.101,0.23,0.525,0.069
203946,Cameron Bairstow,1610612741,CHI,24.0,6-9,81.0,250,New Mexico,Australia,2014,2,49,18,10,8,1,-16.3,0.09,0.037,0.126,0.309,0.021
201171,Carl Landry,1610612758,SAC,31.0,6-9,81.0,248,Purdue,USA,2007,2,31,70,503,268,26,-8.8,0.082,0.135,0.18,0.578,0.04
2430,Carlos Boozer,1610612747,LAL,33.0,6-9,81.0,258,Duke,USA,2002,2,34,71,836,482,95,-9.3,0.062,0.223,0.231,0.517,0.101
2546,Carmelo Anthony,1610612752,NYK,31.0,6-8,80.0,240,Syracuse,USA,2003,1,3,40,966,264,122,-4.5,0.052,0.14,0.319,0.531,0.161
2406,Caron Butler,1610612765,DET,35.0,6-7,79.0,228,Connecticut,USA,2002,1,10,78,460,196,79,-0.9,0.012,0.111,0.129,0.544,0.074
201858,Cartier Martin,1610612765,DET,30.0,6-7,79.0,220,Kansas State,USA,Undrafted,Undrafted,Undrafted,23,36,20,11,5.4,0.0,0.104,0.124,0.34,0.085
202718,Chandler Parsons,1610612742,DAL,26.0,6-9,81.0,227,Florida,USA,2011,2,38,66,1037,323,161,4.0,0.029,0.119,0.201,0.567,0.111
101112,Channing Frye,1610612753,ORL,32.0,6-11,83.0,255,Arizona,USA,2005,1,8,75,549,293,94,-6.9,0.014,0.151,0.139,0.546,0.074
101111,Charlie Villanueva,1610612742,DAL,30.0,6-11,83.0,232,Connecticut,USA,2005,1,7,64,403,149,19,-3.7,0.041,0.165,0.252,0.534,0.047
201978,Chase Budinger,1610612750,MIN,27.0,6-7,79.0,209,Arizona,USA,2009,2,44,67,457,198,64,-9.3,0.026,0.131,0.161,0.537,0.082
2365,Chris Andersen,1610612748,MIA,36.0,6-10,82.0,245,Blinn,USA,Undrafted,Undrafted,Undrafted,60,320,299,43,-0.4,0.075,0.201,0.123,0.622,0.063
2547,Chris Bosh,1610612748,MIA,31.0,6-11,83.0,235,Georgia Tech,USA,2003,1,4,44,928,310,95,-4.1,0.032,0.176,0.282,0.548,0.121
203142,Chris Copeland,1610612754,IND,31.0,6-8,80.0,235,Colorado,USA,Undrafted,Undrafted,Undrafted,50,309,111,51,-2.6,0.027,0.106,0.206,0.468,0.102
201604,Chris Douglas-Roberts,1610612746,LAC,28.0,6-7,79.0,210,Memphis,USA,2008,2,40,12,19,12,4,-4.3,0.01,0.138,0.108,0.387,0.058
203187,Chris Johnson,1610612762,UTA,25.0,6-6,78.0,201,Dayton,USA,Undrafted,Undrafted,Undrafted,29,166,55,15,-3.2,0.014,0.086,0.139,0.515,0.046
2549,Chris Kaman,1610612757,POR,33.0,7-0,84.0,265,Central Michigan,USA,2003,1,6,74,638,484,65,-0.7,0.105,0.235,0.222,0.537,0.079
101108,Chris Paul,1610612746,LAC,30.0,6-0,72.0,175,Wake Forest,USA,2005,1,4,82,1564,376,838,12.7,0.019,0.111,0.232,0.596,0.441
101236,Chuck Hayes,1610612761,TOR,32.0,6-6,78.0,240,Kentucky,USA,Undrafted,Undrafted,Undrafted,29,50,51,20,8.8,0.071,0.139,0.104,0.492,0.105
203921,Cleanthony Early,1610612752,NYK,24.0,6-8,80.0,220,Wichita State,USA,2014,2,34,39,210,97,36,-12.3,0.032,0.122,0.19,0.447,0.102
203991,Clint Capela,1610612745,HOU,21.0,6-10,82.0,240,None,Switzerland,2014,1,25,12,32,36,2,5.0,0.099,0.218,0.206,0.409,0.037
203469,Cody Zeller,1610612766,CHA,22.0,7-0,84.0,240,Indiana,USA,2013,1,4,62,472,362,100,1.2,0.064,0.175,0.153,0.53,0.106
202332,Cole Aldrich,1610612752,NYK,26.0,6-11,83.0,250,Kansas,USA,2010,1,11,61,338,338,75,-13.5,0.099,0.249,0.178,0.513,0.143
201147,Corey Brewer,1610612745,HOU,29.0,6-9,81.0,186,Florida,USA,2007,1,7,80,917,297,173,-0.5,0.036,0.101,0.206,0.507,0.131
203928,Cory Jefferson,1610612751,BKN,24.0,6-9,81.0,218,Baylor,USA,2014,2,60,50,183,145,16,8.2,0.087,0.173,0.17,0.48,0.047
202709,Cory Joseph,1610612759,SAS,23.0,6-3,75.0,190,Texas,Canada,2011,1,29,79,535,192,188,6.2,0.032,0.101,0.166,0.564,0.205
201584,Courtney Lee,1610612763,MEM,29.0,6-5,77.0,200,Western Kentucky,USA,2008,1,22,77,777,178,151,2.2,0.009,0.069,0.148,0.555,0.096
201571,D.J. Augustin,1610612760,OKC,27.0,6-0,72.0,183,Texas,USA,2008,1,9,82,777,161,353,-2.3,0.009,0.071,0.194,0.527,0.286
2563,Dahntay Jones,1610612746,LAC,34.0,6-6,78.0,225,Duke,USA,2003,1,20,33,21,11,2,-26.3,0.007,0.081,0.094,0.406,0.027
203081,Damian Lillard,1610612757,POR,24.0,6-3,75.0,195,Weber State,USA,2012,1,6,82,1720,378,507,5.3,0.016,0.107,0.262,0.56,0.285
204014,Damjan Rudez,1610612754,IND,29.0,6-10,82.0,200,None,Croatia,Undrafted,Undrafted,Undrafted,68,323,47,53,0.1,0.007,0.037,0.134,0.591,0.079
201568,Danilo Gallinari,1610612743,DEN,26.0,6-10,82.0,225,None,Italy,2008,1,6,59,734,218,83,1.2,0.02,0.13,0.214,0.563,0.094
101122,Danny Granger,1610612756,PHX,32.0,6-9,81.0,222,New Mexico,USA,2005,1,17,30,188,80,17,-9.5,0.035,0.102,0.156,0.527,0.049
201980,Danny Green,1610612759,SAS,28.0,6-6,78.0,215,North Carolina,USA,2009,2,46,81,946,343,158,9.8,0.025,0.122,0.17,0.596,0.101
201967,Dante Cunningham,1610612740,NOP,28.0,6-8,80.0,230,Villanova,USA,2009,2,33,66,340,256,50,-0.4,0.045,0.113,0.109,0.473,0.045
203957,Dante Exum,1610612762,UTA,19.0,6-6,78.0,190,None,Australia,2014,1,5,82,393,131,198,2.7,0.016,0.057,0.137,0.457,0.169
203121,Darius Miller,1610612740,NOP,25.0,6-8,80.0,225,Kentucky,USA,2012,2,46,5,2,1,2,-13.5,0.0,0.027,0.084,0.143,0.074
202721,Darius Morris,1610612751,BKN,24.0,6-4,76.0,195,Michigan,USA,2011,2,41,38,83,27,48,-10.0,0.021,0.067,0.19,0.377,0.281
201589,Darrell Arthur,1610612743,DEN,27.0,6-9,81.0,235,Kansas,USA,2008,1,27,58,382,171,57,0.4,0.049,0.112,0.199,0.466,0.096
201954,Darren Collison,1610612758,SAC,27.0,6-0,72.0,175,UCLA,USA,2009,1,21,45,725,143,252,0.8,0.013,0.076,0.206,0.575,0.263
101135,David Lee,1610612744,GSW,32.0,6-9,81.0,245,Florida,USA,2005,1,30,49,388,257,85,1.3,0.086,0.19,0.192,0.541,0.142
204065,David Stockton,1610612758,SAC,24.0,5-11,71.0,165,Gonzaga,USA,Undrafted,Undrafted,Undrafted,3,8,2,9,33.8,0.0,0.044,0.15,0.463,0.333
204033,David Wear,1610612758,SAC,24.0,6-10,82.0,230,UCLA,USA,Undrafted,Undrafted,Undrafted,2,0,2,1,-60.0,0.167,0.0,0.087,0.0,0.143
2561,David West,1610612754,IND,34.0,6-9,81.0,250,Xavier,USA,2003,1,18,66,769,449,223,-1.2,0.056,0.171,0.208,0.508,0.199
201599,DeAndre Jordan,1610612746,LAC,26.0,6-11,83.0,265,Texas A&M,USA,2008,2,35,82,946,1226,61,11.7,0.144,0.289,0.134,0.638,0.03
201971,DeJuan Blair,1610612764,WAS,26.0,6-7,79.0,270,Pittsburgh,USA,2009,2,37,29,56,56,3,-14.3,0.092,0.207,0.172,0.469,0.029
201942,DeMar DeRozan,1610612761,TOR,25.0,6-7,79.0,220,USC,USA,2009,1,9,60,1204,277,210,2.7,0.02,0.113,0.282,0.51,0.174
202326,DeMarcus Cousins,1610612758,SAC,24.0,6-11,83.0,270,Kentucky,USA,2010,1,5,59,1421,747,210,1.1,0.096,0.269,0.334,0.545,0.202
201960,DeMarre Carroll,1610612737,ATL,28.0,6-8,80.0,212,Missouri,USA,2009,1,27,70,883,372,118,5.6,0.048,0.125,0.165,0.603,0.083
203471,Dennis Schroder,1610612737,ATL,21.0,6-1,73.0,168,None,Germany,2013,1,17,77,768,164,317,0.2,0.02,0.089,0.267,0.516,0.373
101114,Deron Williams,1610612751,BKN,31.0,6-3,75.0,200,Illinois,USA,2005,1,3,68,884,237,448,0.2,0.014,0.099,0.219,0.504,0.326
202324,Derrick Favors,1610612762,UTA,23.0,6-10,82.0,262,Georgia Tech,USA,2010,1,3,74,1187,607,112,1.5,0.09,0.185,0.237,0.558,0.09
201565,Derrick Rose,1610612741,CHI,26.0,6-3,75.0,190,Memphis,USA,2008,1,1,51,904,161,251,3.7,0.022,0.075,0.305,0.493,0.289
202682,Derrick Williams,1610612758,SAC,24.0,6-8,80.0,240,Arizona,USA,2011,1,2,74,617,202,50,-7.7,0.029,0.103,0.185,0.54,0.057
2734,Devin Harris,1610612742,DAL,32.0,6-3,75.0,192,Wisconsin,USA,2004,1,5,76,665,135,237,3.4,0.007,0.072,0.175,0.559,0.207
203906,Devyn Marble,1610612753,ORL,22.0,6-6,78.0,200,Iowa,USA,2014,2,56,16,37,31,17,-1.1,0.022,0.127,0.122,0.362,0.102
203473,Dewayne Dedmon,1610612753,ORL,25.0,7-0,84.0,245,USC,USA,Undrafted,Undrafted,Undrafted,59,216,295,9,-0.6,0.135,0.208,0.124,0.568,0.016
203079,Dion Waiters,1610612760,OKC,23.0,6-4,76.0,225,Syracuse,USA,2012,1,4,80,940,192,163,1.7,0.017,0.066,0.218,0.46,0.116
1717,Dirk Nowitzki,1610612742,DAL,37.0,7-0,84.0,245,None,Germany,1998,1,9,77,1333,457,143,4.4,0.02,0.183,0.244,0.56,0.101
202388,Donald Sloan,1610612754,IND,27.0,6-3,75.0,205,Texas A&M,USA,Undrafted,Undrafted,Undrafted,53,391,143,190,-4.2,0.01,0.115,0.181,0.503,0.291
202700,Donatas Motiejunas,1610612745,HOU,24.0,7-0,84.0,255,None,Lithuania,2011,1,20,71,855,421,130,2.7,0.066,0.14,0.19,0.553,0.109
2748,Dorell Wright,1610612757,POR,29.0,6-9,81.0,205,None,USA,2004,1,19,48,219,111,41,5.5,0.023,0.157,0.164,0.525,0.102
203926,Doug McDermott,1610612741,CHI,23.0,6-8,80.0,225,Creighton,USA,2014,1,11,36,109,43,6,-15.1,0.019,0.113,0.18,0.48,0.033
203110,Draymond Green,1610612744,GSW,25.0,6-7,79.0,230,Michigan State,USA,2012,2,35,79,921,647,291,15.8,0.046,0.195,0.169,0.54,0.155
2400,Drew Gooden,1610612764,WAS,33.0,6-10,82.0,250,Kansas,USA,2002,1,4,51,277,223,49,0.1,0.085,0.166,0.167,0.469,0.089
204079,Drew Gordon,1610612755,PHI,24.0,6-9,81.0,245,New Mexico,USA,Undrafted,Undrafted,Undrafted,9,17,18,2,-20.8,0.083,0.162,0.155,0.428,0.044
202779,Dwight Buycks,1610612747,LAL,26.0,6-3,75.0,190,Marquette,USA,Undrafted,Undrafted,Undrafted,6,52,12,14,-8.2,0.017,0.083,0.207,0.586,0.206
2730,Dwight Howard,1610612745,HOU,29.0,6-11,83.0,275,None,USA,2004,1,1,41,646,431,50,9.3,0.092,0.259,0.232,0.596,0.072
203939,Dwight Powell,1610612742,DAL,23.0,6-11,83.0,240,Stanford,Canada,2014,2,45,29,90,50,9,1.1,0.071,0.147,0.166,0.552,0.058
2548,Dwyane Wade,1610612748,MIA,33.0,6-4,76.0,220,Marquette,USA,2003,1,5,62,1331,219,299,-2.1,0.032,0.085,0.338,0.534,0.3
202734,E'Twaun Moore,1610612741,CHI,26.0,6-4,76.0,191,Purdue,USA,2011,2,55,56,149,46,33,-1.3,0.024,0.066,0.14,0.504,0.106
2853,Earl Barron,1610612756,PHX,33.0,7-0,84.0,250,Memphis, ,Undrafted,Undrafted,Undrafted,16,32,28,5,-16.9,0.08,0.118,0.151,0.361,0.06
201947,Earl Clark,1610612751,BKN,27.0,6-10,82.0,234,Louisville,USA,2009,1,14,10,27,23,3,-10.9,0.01,0.21,0.174,0.425,0.058
202334,Ed Davis,1610612747,LAL,26.0,6-10,82.0,240,North Carolina,USA,2010,1,13,79,656,600,94,-6.6,0.118,0.208,0.144,0.594,0.082
202327,Ekpe Udoh,1610612746,LAC,28.0,6-10,82.0,245,Baylor,USA,2010,1,6,33,29,26,8,-4.9,0.057,0.14,0.122,0.519,0.107
203901,Elfrid Payton,1610612753,ORL,21.0,6-4,76.0,185,Louisana-Lafayette,USA,2014,1,10,82,731,349,533,-3.4,0.042,0.099,0.179,0.456,0.314
202407,Elijah Millsap,1610612762,UTA,27.0,6-6,78.0,215,None,USA,Undrafted,Undrafted,Undrafted,47,248,150,58,3.9,0.03,0.126,0.164,0.45,0.101
202343,Elliot Williams,1610612755,PHI,26.0,,,,Memphis, ,2010,1,22,13,37,8,12,5.5,0.0,0.065,0.162,0.477,0.15
1882,Elton Brand,1610612737,ATL,36.0,6-9,81.0,254,Duke,USA,1999,1,1,36,96,100,22,1.2,0.057,0.144,0.114,0.457,0.07
202683,Enes Kanter,1610612760,OKC,23.0,6-11,83.0,245, ,Turkey,2011,1,3,75,1163,671,55,-0.7,0.128,0.191,0.238,0.564,0.044
202339,Eric Bledsoe,1610612756,PHX,25.0,6-1,73.0,195,Kentucky,USA,2010,1,18,81,1377,423,493,0.7,0.026,0.121,0.233,0.555,0.273
201569,Eric Gordon,1610612740,NOP,26.0,6-4,76.0,215,Indiana,USA,2008,1,7,61,818,159,229,1.8,0.014,0.065,0.196,0.544,0.177
203961,Eric Moreland,1610612758,SAC,23.0,6-10,82.0,218,Oregon State,USA,Undrafted,Undrafted,Undrafted,3,2,1,0,54.3,0.0,0.5,0.2,1.0,0.0
203475,Erick Green,1610612743,DEN,24.0,6-4,76.0,185,Virginia Tech,USA,2013,2,46,43,146,31,39,-9.3,0.015,0.06,0.181,0.436,0.165
101141,Ersan Ilyasova,1610612749,MIL,28.0,6-10,82.0,235,None,Turkey,2005,2,36,58,669,277,56,1.3,0.062,0.157,0.217,0.554,0.07
203095,Evan Fournier,1610612753,ORL,22.0,6-7,79.0,205,None,France,2012,1,20,58,698,153,120,-4.1,0.018,0.078,0.197,0.546,0.115
202323,Evan Turner,1610612738,BOS,26.0,6-7,79.0,220,Ohio State,USA,2010,1,2,82,779,417,449,-1.8,0.017,0.163,0.193,0.482,0.302
203105,Festus Ezeli,1610612744,GSW,25.0,6-11,83.0,265,Vanderbilt,Nigeria,2012,1,30,46,201,155,9,1.4,0.115,0.165,0.173,0.58,0.028
101128,Francisco Garcia,1610612745,HOU,33.0,6-7,79.0,215,Louisville,Dominican Republic,2005,1,23,14,45,17,15,-1.0,0.014,0.066,0.163,0.347,0.128
203128,Furkan Aldemir,1610612755,PHI,23.0,6-10,82.0,240,None,Turkey,2012,2,53,41,93,176,28,-8.2,0.126,0.189,0.083,0.517,0.079
203539,Gal Mekel,1610612742,DAL,27.0,6-3,75.0,191,Wichita State,Israel,Undrafted,Undrafted,Undrafted,4,6,1,13,2.4,0.0,0.023,0.234,0.15,0.448
202066,Garrett Temple,1610612764,WAS,29.0,6-6,78.0,195,Louisiana State,USA,Undrafted,Undrafted,Undrafted,52,204,90,56,-1.7,0.033,0.085,0.136,0.534,0.119
203914,Gary Harris,1610612743,DEN,20.0,6-4,76.0,210,Michigan State,USA,2014,1,19,55,188,64,29,-10.7,0.026,0.061,0.16,0.395,0.061
202390,Gary Neal,1610612750,MIN,30.0,6-4,76.0,210,Towson,USA,Undrafted,Undrafted,Undrafted,54,543,129,100,-6.0,0.011,0.095,0.231,0.483,0.152
201588,George Hill,1610612754,IND,29.0,6-3,75.0,188,None,USA,2008,1,26,43,692,179,220,6.2,0.02,0.118,0.24,0.579,0.304
101123,Gerald Green,1610612756,PHX,29.0,6-8,80.0,210,None,USA,2005,1,18,74,884,186,91,0.1,0.022,0.104,0.277,0.532,0.11
201945,Gerald Henderson,1610612766,CHA,27.0,6-5,77.0,215,Duke,USA,2009,1,12,80,969,273,206,-0.4,0.015,0.101,0.207,0.514,0.152
2222,Gerald Wallace,1610612738,BOS,32.0,6-7,79.0,220,Alabama,USA,2001,1,25,32,35,57,11,5.4,0.059,0.139,0.088,0.431,0.05
203507,Giannis Antetokounmpo,1610612749,MIL,20.0,6-11,83.0,217,None,Greece,2013,1,15,81,1030,542,207,0.6,0.041,0.177,0.193,0.552,0.133
