PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
243,Aaron McKie,1610612747,LAL,33.0,6-5,77,209,Temple,USA,1994,1,17,14,7,20,11,-10.3,0.026,0.143,0.058,0.272,0.147
101223,Aaron Miles,1610612744,GSW,23.0,6-1,73,190,Kansas,USA,Undrafted,Undrafted,Undrafted,19,16,14,24,-1.2,0.0,0.136,0.11,0.405,0.308
1425,Aaron Williams,1610612740,NOK,34.0,6-9,81,235,Xavier,USA,Undrafted,Undrafted,Undrafted,48,222,181,17,-2.6,0.085,0.16,0.135,0.551,0.036
1502,Adonal Foyle,1610612744,GSW,31.0,6-10,82,270,Colgate,St. Vincent & Grenadines,1997,1,8,77,345,424,33,0.2,0.076,0.148,0.1,0.524,0.028
1559,Adrian Griffin,1610612742,DAL,31.0,6-5,77,230,Seton Hall,USA,Undrafted,Undrafted,Undrafted,52,237,227,89,8.6,0.067,0.133,0.099,0.521,0.107
1733,Al Harrington,1610612737,ATL,26.0,6-9,81,245,None,USA,1998,1,25,76,1411,523,238,-6.5,0.05,0.157,0.257,0.513,0.155
2744,Al Jefferson,1610612738,BOS,21.0,6-10,82,265,None,USA,2004,1,15,59,464,299,30,-4.5,0.099,0.198,0.215,0.53,0.055
101187,Alan Anderson,1610612766,CHA,23.0,6-6,78,220,Michigan State,USA,Undrafted,Undrafted,Undrafted,36,207,70,32,1.2,0.039,0.089,0.178,0.52,0.093
673,Alan Henderson,1610612739,CLE,33.0,6-9,81,240,Indiana,USA,1995,1,16,51,127,137,10,-3.6,0.113,0.148,0.114,0.564,0.032
101165,Alex Acker,1610612765,DET,23.0,6-5,77,185,Pepperdine,USA,2005,2,60,5,9,5,4,-44.5,0.025,0.121,0.215,0.281,0.19
2637,Alex Scales,1610612759,SAS,27.0,6-4,76,195,Oregon,USA,Undrafted,Undrafted,Undrafted,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
947,Allen Iverson,1610612755,PHI,31.0,6-0,72,165,Georgetown,USA,1996,1,1,72,2377,232,532,0.1,0.015,0.062,0.35,0.543,0.331
297,Alonzo Mourning,1610612748,MIA,36.0,6-10,82,261,Georgetown,USA,1992,1,2,65,509,359,11,9.5,0.101,0.17,0.171,0.615,0.014
1541,Alvin Williams,1610612761,TOR,31.0,6-5,77,195,Villanova,USA,1997,2,47,1,1,3,0,-27.7,0.0,0.273,0.174,0.129,0.0
2405,Amar'e Stoudemire,1610612756,PHX,23.0,6-10,82,245,None,USA,2002,1,9,3,26,16,2,-0.9,0.107,0.192,0.274,0.42,0.063
101161,Amir Johnson,1610612765,DET,19.0,6-9,81,210,None,USA,2005,2,56,3,20,4,3,-25.3,0.077,0.024,0.168,0.85,0.125
2760,Anderson Varejao,1610612739,CLE,23.0,6-10,82,240,None,Brazil,2004,2,30,48,219,235,19,6.1,0.101,0.214,0.133,0.541,0.04
101154,Andray Blatche,1610612764,WAS,19.0,6-11,83,235,None,USA,2005,2,49,29,65,38,10,-3.2,0.069,0.151,0.207,0.45,0.103
2857,Andre Barrett,1610612761,TOR,24.0,5-10,70,173,Seton Hall, ,Undrafted,Undrafted,Undrafted,19,87,25,52,-4.2,0.028,0.06,0.185,0.398,0.28
2738,Andre Iguodala,1610612755,PHI,22.0,6-6,78,207,Arizona,USA,2004,1,9,82,1007,481,255,0.5,0.04,0.12,0.145,0.598,0.126
1889,Andre Miller,1610612743,DEN,30.0,6-2,74,205,Utah,USA,1999,1,8,82,1126,351,674,2.5,0.034,0.088,0.202,0.532,0.355
101261,Andre Owens,1610612762,UTA,25.0,6-4,76,200,Houston,USA,Undrafted,Undrafted,Undrafted,23,69,21,8,-7.9,0.048,0.056,0.198,0.421,0.079
1905,Andrei Kirilenko,1610612762,UTA,25.0,6-9,81,225,None,Russia,1999,1,24,69,1054,552,299,1.0,0.066,0.161,0.205,0.556,0.202
2804,Andres Nocioni,1610612741,CHI,26.0,6-7,79,225,None,Argentina,Undrafted,Undrafted,Undrafted,82,1063,500,117,-1.6,0.039,0.186,0.208,0.567,0.091
101106,Andrew Bogut,1610612749,MIL,21.0,7-0,84,245,Utah,Australia,2005,1,1,82,768,573,192,1.9,0.084,0.176,0.157,0.555,0.133
101115,Andrew Bynum,1610612747,LAL,18.0,7-0,84,275,None,USA,2005,1,10,46,74,80,9,-5.1,0.096,0.138,0.146,0.394,0.044
2740,Andris Biedrins,1610612744,GSW,20.0,6-11,83,245,None,Latvia,2004,1,11,68,258,283,24,2.4,0.121,0.166,0.11,0.595,0.038
358,Anfernee Hardaway,1610612752,NYK,34.0,6-7,79,215,Memphis,USA,1993,1,3,4,10,10,8,3.6,0.0,0.152,0.135,0.336,0.174
1712,Antawn Jamison,1610612764,WAS,30.0,6-9,81,235,North Carolina,USA,1998,1,4,82,1684,765,158,3.3,0.05,0.193,0.233,0.518,0.083
1853,Anthony Carter,1610612750,MIN,31.0,6-2,74,195,Hawaii,USA,Undrafted,Undrafted,Undrafted,45,150,62,101,-2.8,0.016,0.091,0.157,0.465,0.277
924,Anthony Goldwire,1610612746,LAC,34.0,6-2,74,182,Houston,USA,1994,2,52,3,2,1,2,-4.7,0.0,0.05,0.17,0.143,0.182
101219,Anthony Grundy,1610612737,ATL,27.0,6-3,75,185,North Carolina State,USA,Undrafted,Undrafted,Undrafted,12,52,17,9,11.7,0.009,0.137,0.209,0.589,0.13
1533,Anthony Johnson,1610612754,IND,31.0,6-3,75,200,College of Charleston,USA,1997,2,39,75,691,168,324,3.1,0.017,0.068,0.181,0.52,0.279
101194,Anthony Roberson,1610612763,MEM,23.0,6-2,74,180,Florida,USA,Undrafted,Undrafted,Undrafted,16,35,6,5,1.4,0.0,0.06,0.189,0.549,0.122
952,Antoine Walker,1610612748,MIA,29.0,6-9,81,245,Kentucky,USA,1996,1,6,82,1000,421,166,2.6,0.049,0.145,0.225,0.524,0.129
101120,Antoine Wright,1610612751,NJN,22.0,6-7,79,210,Texas A&M,USA,2005,1,15,39,70,30,12,-8.8,0.024,0.062,0.142,0.386,0.057
2766,Antonio Burks,1610612763,MEM,26.0,6-0,72,195,Memphis,USA,2004,2,36,57,113,37,76,-3.0,0.008,0.06,0.155,0.367,0.24
1498,Antonio Daniels,1610612764,WAS,31.0,6-4,76,205,Bowling Green,USA,1997,1,4,80,767,172,284,2.7,0.009,0.072,0.153,0.55,0.196
213,Antonio Davis,1610612761,TOR,37.0,6-9,81,245,Texas-El Paso,USA,1990,2,45,44,216,208,21,-10.1,0.099,0.143,0.133,0.479,0.035
686,Antonio McDyess,1610612765,DET,31.0,6-9,81,245,Alabama,USA,1995,1,2,82,638,436,90,4.4,0.091,0.177,0.183,0.52,0.089
101178,Arvydas Macijauskas,1610612740,NOK,26.0,6-4,76,214,None,Lithuania,Undrafted,Undrafted,Undrafted,19,44,10,5,-2.8,0.023,0.06,0.193,0.462,0.071
1506,Austin Croshere,1610612754,IND,31.0,6-10,82,235,Providence,USA,1997,1,12,50,408,265,62,4.1,0.059,0.178,0.151,0.618,0.089
2852,Awvee Storey,1610612764,WAS,29.0,6-6,78,225,Arizona State,USA,Undrafted,Undrafted,Undrafted,25,43,22,4,7.8,0.065,0.135,0.191,0.456,0.059
1884,Baron Davis,1610612744,GSW,27.0,6-3,75,215,California-Los Angeles,USA,1999,1,3,54,967,236,480,0.7,0.022,0.098,0.258,0.489,0.412
