PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
243,Aaron McKie,1610612755,PHI,32.0,6-5,77,209,Temple,USA,1994,1,17,68,152,172,103,0.7,0.017,0.135,0.068,0.51,0.135
1425,Aaron Williams,1610612761,TOR,33.0,6-9,81,235,Xavier,USA,Undrafted,Undrafted,Undrafted,42,73,60,8,-20.0,0.055,0.152,0.128,0.518,0.049
1502,Adonal Foyle,1610612744,GSW,30.0,6-10,82,270,Colgate,St. Vincent & Grenadines,1997,1,8,78,352,429,56,-0.2,0.093,0.152,0.104,0.514,0.048
1559,Adrian Griffin,1610612741,CHI,30.0,6-5,77,230,Seton Hall,USA,Undrafted,Undrafted,Undrafted,69,151,146,53,3.8,0.072,0.138,0.136,0.419,0.134
1733,Al Harrington,1610612737,ATL,25.0,6-9,81,250,None,USA,1998,1,25,66,1158,461,208,-10.2,0.057,0.139,0.236,0.508,0.148
2744,Al Jefferson,1610612738,BOS,20.0,6-10,82,265,None,USA,2004,1,15,71,475,312,24,-1.5,0.12,0.178,0.206,0.554,0.042
673,Alan Henderson,1610612742,DAL,32.0,6-9,81,240,Indiana,USA,1995,1,16,78,273,348,21,-6.1,0.133,0.149,0.111,0.539,0.029
1893,Aleksandar Radojevic,1610612762,UTA,28.0,7-3,87,250,Barton County C.C.,USA,1999,1,12,12,19,28,6,-5.6,0.075,0.171,0.137,0.406,0.07
2682,Alex Garcia,1610612740,NOH,25.0,6-3,75,195,None,USA,Undrafted,Undrafted,Undrafted,8,44,15,18,-14.1,0.048,0.069,0.196,0.409,0.228
275,Allan Houston,1610612752,NYK,34.0,6-6,78,205,Tennessee,USA,1993,1,11,20,237,23,42,1.4,0.008,0.039,0.207,0.529,0.127
947,Allen Iverson,1610612755,PHI,30.0,6-0,72,165,Georgetown,USA,1996,1,1,75,2302,299,596,0.2,0.016,0.079,0.344,0.532,0.361
297,Alonzo Mourning,1610612748,MIA,35.0,6-10,82,261,Georgetown,USA,1992,1,2,37,282,198,18,-3.7,0.082,0.2,0.22,0.515,0.052
2405,Amar'e Stoudemire,1610612756,PHX,22.0,6-10,82,245,None,USA,2002,1,9,80,2080,713,131,10.4,0.079,0.157,0.283,0.617,0.075
2760,Anderson Varejao,1610612739,CLE,22.0,6-10,82,230,None,Brazil,2004,2,30,54,266,257,27,5.5,0.12,0.18,0.14,0.534,0.05
2857,Andre Barrett,1610612753,ORL,23.0,5-10,70,173,Seton Hall, ,Undrafted,Undrafted,Undrafted,38,118,40,69,2.1,0.023,0.06,0.145,0.446,0.227
2765,Andre Emmett,1610612763,MEM,22.0,6-5,77,230,Texas Tech, ,2004,2,35,8,7,2,0,-11.9,0.0,0.074,0.158,0.427,0.0
2738,Andre Iguodala,1610612755,PHI,21.0,6-6,78,207,Arizona,USA,2004,1,9,82,741,464,246,0.0,0.033,0.141,0.127,0.58,0.139
1889,Andre Miller,1610612743,DEN,29.0,6-2,74,200,Utah,USA,1999,1,8,82,1113,338,569,3.4,0.037,0.084,0.194,0.541,0.315
1905,Andrei Kirilenko,1610612762,UTA,24.0,6-9,81,205,None,Russia,1999,1,24,41,640,255,132,3.6,0.074,0.132,0.214,0.599,0.178
2804,Andres Nocioni,1610612741,CHI,25.0,6-7,79,225,None,Argentina,Undrafted,Undrafted,Undrafted,81,677,386,122,-3.8,0.036,0.166,0.194,0.484,0.111
692,Andrew DeClercq,1610612753,ORL,32.0,6-10,82,255,Florida,USA,1995,2,34,8,9,10,0,-9.4,0.121,0.07,0.095,0.436,0.0
2740,Andris Biedrins,1610612744,GSW,19.0,6-11,83,240,None,Latvia,2004,1,11,30,109,118,12,7.2,0.116,0.173,0.122,0.57,0.047
358,Anfernee Hardaway,1610612752,NYK,33.0,6-7,79,215,Memphis,USA,1993,1,3,37,269,89,74,-4.9,0.022,0.086,0.165,0.48,0.141
1738,Ansu Sesay,1610612744,GSW,28.0,6-9,81,225,Mississippi,USA,1998,2,30,16,49,38,12,-7.3,0.123,0.147,0.197,0.466,0.179
1712,Antawn Jamison,1610612764,WAS,29.0,6-9,81,230,North Carolina,USA,1998,1,4,68,1334,519,154,1.8,0.058,0.138,0.234,0.506,0.101
1853,Anthony Carter,1610612750,MIN,30.0,6-2,74,195,Hawaii,USA,Undrafted,Undrafted,Undrafted,66,181,69,161,1.9,0.018,0.079,0.166,0.454,0.355
924,Anthony Goldwire,1610612749,MIL,33.0,6-2,74,182,Houston,USA,1994,2,52,33,172,59,78,-7.3,0.02,0.096,0.143,0.575,0.252
1533,Anthony Johnson,1610612754,IND,30.0,6-3,75,190,College of Charleston,USA,1997,2,39,63,532,179,302,0.8,0.02,0.086,0.164,0.526,0.309
292,Anthony Miller,1610612737,ATL,33.0,6-9,81,255,Michigan State,USA,1994,2,39,2,4,1,1,14.0,0.0,0.111,0.133,0.667,0.25
324,Anthony Peeler,1610612764,WAS,35.0,6-4,76,208,Missouri,USA,1992,1,15,40,153,65,57,-10.5,0.024,0.103,0.153,0.484,0.18
952,Antoine Walker,1610612738,BOS,28.0,6-9,81,245,Kentucky,USA,1996,1,6,77,1473,695,265,-9.4,0.061,0.188,0.268,0.478,0.163
2766,Antonio Burks,1610612763,MEM,25.0,6-0,72,195,Memphis,USA,2004,2,36,24,73,12,28,-6.3,0.005,0.057,0.177,0.534,0.252
1498,Antonio Daniels,1610612760,SEA,30.0,6-4,76,205,Bowling Green,USA,1997,1,4,75,843,169,309,4.7,0.01,0.077,0.185,0.557,0.261
213,Antonio Davis,1610612741,CHI,36.0,6-9,81,245,Texas-El Paso,USA,1990,2,45,72,501,428,80,1.0,0.081,0.148,0.143,0.516,0.071
686,Antonio McDyess,1610612765,DET,30.0,6-9,81,245,Alabama,USA,1995,1,2,77,740,482,71,0.7,0.102,0.181,0.198,0.542,0.073
1506,Austin Croshere,1610612754,IND,30.0,6-10,82,242,Providence,USA,1997,1,12,73,647,375,98,-5.2,0.06,0.162,0.18,0.531,0.099
2852,Awvee Storey,1610612751,NJN,28.0,6-6,78,225,Arizona State,USA,Undrafted,Undrafted,Undrafted,9,8,5,1,-15.3,0.121,0.032,0.175,0.368,0.071
1884,Baron Davis,1610612744,GSW,26.0,6-3,75,223,California-Los Angeles,USA,1999,1,3,46,885,175,362,2.1,0.019,0.09,0.273,0.515,0.391
2732,Ben Gordon,1610612741,CHI,22.0,6-3,75,200,Connecticut,USA,2004,1,3,82,1235,215,164,4.2,0.027,0.074,0.294,0.526,0.165
1052,Ben Handlogten,1610612762,UTA,31.0,6-10,82,240,Western Michigan,USA,Undrafted,Undrafted,Undrafted,21,95,65,13,-8.3,0.091,0.179,0.168,0.525,0.075
1112,Ben Wallace,1610612765,DET,30.0,6-9,81,240,Virginia Union,USA,Undrafted,Undrafted,Undrafted,74,721,902,123,7.1,0.111,0.227,0.15,0.459,0.075
2757,Beno Udrih,1610612759,SAS,22.0,6-3,75,200,None,Slovenia,2004,1,28,80,471,83,150,5.1,0.014,0.058,0.198,0.549,0.233
2774,Bernard Robinson,1610612766,CHA,24.0,6-6,78,210,Michigan,USA,2004,2,45,31,93,48,30,-13.8,0.039,0.102,0.142,0.503,0.169
2873,Billy Thomas,1610612751,NJN,29.0,6-5,77,218,Kansas,USA,Undrafted,Undrafted,Undrafted,25,92,36,17,-1.1,0.021,0.088,0.141,0.47,0.078
448,Bo Outlaw,1610612756,PHX,34.0,6-8,80,220,Houston,USA,Undrafted,Undrafted,Undrafted,39,29,53,13,-9.2,0.07,0.159,0.091,0.382,0.098
682,Bob Sura,1610612745,HOU,32.0,6-5,77,200,Florida State,USA,1995,1,17,61,626,337,317,4.3,0.043,0.137,0.174,0.533,0.266
1517,Bobby Jackson,1610612758,SAC,32.0,6-1,73,185,Minnesota,USA,1997,1,23,25,301,85,59,3.9,0.04,0.108,0.246,0.537,0.195
2250,Bobby Simmons,1610612746,LAC,25.0,6-6,78,228,DePaul,USA,2001,2,41,75,1229,446,205,1.3,0.049,0.116,0.204,0.54,0.126
1719,Bonzi Wells,1610612763,MEM,28.0,6-5,77,210,Ball State,USA,1998,1,11,69,721,229,80,-1.3,0.035,0.131,0.246,0.515,0.106
2564,Boris Diaw,1610612737,ATL,23.0,6-8,80,215,None,France,2003,1,21,66,314,170,149,-6.7,0.044,0.105,0.153,0.479,0.202
2411,Bostjan Nachbar,1610612740,NOH,24.0,6-9,81,221,None,Slovenia,2002,1,15,71,494,182,74,-6.3,0.018,0.126,0.184,0.534,0.102
1802,Brad Miller,1610612758,SAC,29.0,7-0,84,261,Purdue,USA,Undrafted,Undrafted,Undrafted,56,876,521,220,5.1,0.068,0.177,0.173,0.596,0.16
2688,Brandin Knight,1610612745,HOU,23.0,6-0,72,180,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,1,0,0,1,-6.7,0.0,0.0,0.125,0.0,0.333
2599,Brandon Hunter,1610612753,ORL,24.0,6-7,79,266,Ohio,USA,2003,2,56,31,95,69,3,-3.5,0.108,0.183,0.207,0.527,0.023
2217,Brendan Haywood,1610612764,WAS,25.0,7-0,84,266,North Carolina,USA,2001,1,20,68,637,464,57,6.0,0.105,0.135,0.148,0.588,0.047
699,Brent Barry,1610612759,SAS,33.0,6-7,79,210,Oregon State,USA,1995,1,15,81,601,190,178,6.3,0.017,0.095,0.148,0.58,0.168
1510,Brevin Knight,1610612766,CHA,29.0,5-10,70,170,Stanford,USA,1997,1,16,66,666,170,591,-3.3,0.01,0.082,0.18,0.495,0.462
2073,Brian Cardinal,1610612763,MEM,28.0,6-8,80,245,Purdue,USA,2000,2,44,58,522,225,114,4.6,0.048,0.119,0.194,0.51,0.135
2567,Brian Cook,1610612747,LAL,24.0,6-9,81,234,Illinois,USA,2003,1,24,72,458,216,35,3.1,0.057,0.14,0.19,0.522,0.056
258,Brian Grant,1610612747,LAL,33.0,6-9,81,254,Xavier,USA,1994,1,8,69,263,257,34,-4.7,0.088,0.133,0.113,0.539,0.048
2243,Brian Scalabrine,1610612751,NJN,27.0,6-9,81,235,Southern California,USA,2001,2,34,54,339,244,88,1.5,0.072,0.149,0.166,0.468,0.132
1730,Brian Skinner,1610612758,SAC,29.0,6-9,81,265,Baylor,USA,1998,1,22,49,233,280,43,-5.2,0.107,0.191,0.126,0.494,0.067
2639,Britton Johnsen,1610612754,IND,25.0,6-10,82,210,Utah,USA,Undrafted,Undrafted,Undrafted,6,12,10,4,-19.3,0.056,0.075,0.142,0.273,0.087
1477,Bruce Bowen,1610612759,SAS,34.0,6-7,79,200,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,82,675,285,126,8.6,0.02,0.092,0.126,0.521,0.075
1743,Bruno Sundov,1610612752,NYK,25.0,7-2,86,260,None,Croatia,1998,2,35,21,25,13,2,-10.4,0.076,0.103,0.257,0.33,0.063
935,Bryon Russell,1610612743,DEN,34.0,6-7,79,225,Long Beach State,USA,1993,2,45,70,307,172,72,0.8,0.046,0.123,0.137,0.537,0.115
384,Calbert Cheaney,1610612744,GSW,33.0,6-7,79,217,Indiana,USA,1993,1,6,55,250,124,64,-3.5,0.031,0.098,0.147,0.444,0.116
1916,Calvin Booth,1610612749,MIL,29.0,6-11,83,231,Penn State,USA,1999,2,35,51,124,107,8,-5.8,0.063,0.165,0.134,0.508,0.03
2306,Carlos Arroyo,1610612765,DET,25.0,6-2,74,202,Florida International,Puerto Rico,Undrafted,Undrafted,Undrafted,70,461,104,280,-7.0,0.018,0.059,0.187,0.466,0.332
2430,Carlos Boozer,1610612762,UTA,23.0,6-8,80,258,Duke,USA,2002,2,34,51,909,457,144,-2.6,0.087,0.198,0.242,0.56,0.147
2568,Carlos Delfino,1610612765,DET,22.0,6-6,78,230,None,Argentina,2003,1,25,30,116,55,38,-3.2,0.03,0.1,0.158,0.431,0.138
2546,Carmelo Anthony,1610612743,DEN,21.0,6-8,80,220,Syracuse,USA,2003,1,3,75,1558,426,194,3.0,0.057,0.109,0.286,0.526,0.129
2406,Caron Butler,1610612747,LAL,25.0,6-7,79,217,Connecticut,USA,2002,1,10,77,1195,450,146,-4.2,0.053,0.109,0.204,0.528,0.091
