PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
2228,Alton Ford,1610612756,PHX,22.0,6-9,81.0,280,Houston,USA,2001,2,50,11,7,6,1,-9.6,0.0,0.194,0.174,0.339,0.071
1541,Alvin Williams,1610612761,TOR,28.0,6-5,77.0,185,Villanova,USA,1997,2,47,78,1027,245,416,-5.0,0.02,0.077,0.193,0.508,0.266
1043,Amal McCaskill,1610612737,ATL,29.0,6-11,83.0,245,Marquette,USA,1996,2,49,11,11,22,5,-15.8,0.09,0.205,0.127,0.293,0.119
2405,Amar'e Stoudemire,1610612756,PHX,20.0,6-10,82.0,245,None,USA,2002,1,9,82,1106,721,78,0.6,0.096,0.182,0.211,0.53,0.05
1889,Andre Miller,1610612746,LAC,27.0,6-2,74.0,200,Utah,USA,1999,1,8,80,1088,316,537,-4.8,0.029,0.079,0.199,0.495,0.309
1905,Andrei Kirilenko,1610612762,UTA,22.0,6-9,81.0,225,None,Russia,1999,1,24,80,963,420,138,2.1,0.073,0.128,0.189,0.598,0.11
692,Andrew DeClercq,1610612753,ORL,30.0,6-10,82.0,255,Florida,USA,1995,2,34,77,365,339,52,5.1,0.106,0.155,0.135,0.562,0.061
358,Anfernee Hardaway,1610612756,PHX,31.0,6-7,79.0,215,Memphis,USA,1993,1,3,58,615,258,235,1.0,0.038,0.108,0.19,0.499,0.21
1738,Ansu Sesay,1610612760,SEA,26.0,6-9,81.0,225,Mississippi,USA,1998,2,30,45,94,73,23,-9.4,0.07,0.083,0.142,0.404,0.097
1712,Antawn Jamison,1610612744,GSW,27.0,6-9,81.0,223,North Carolina,USA,1998,1,4,82,1822,578,156,-2.1,0.057,0.113,0.241,0.542,0.085
1853,Anthony Carter,1610612748,MIA,28.0,6-2,74.0,195,Hawaii,USA,Undrafted,Undrafted,Undrafted,49,199,83,203,-7.4,0.013,0.081,0.168,0.39,0.366
924,Anthony Goldwire,1610612764,WAS,31.0,6-2,74.0,182,Houston,USA,1994,2,52,15,25,6,4,-25.3,0.0,0.067,0.173,0.445,0.1
1533,Anthony Johnson,1610612751,NJN,28.0,6-3,75.0,190,College of Charleston,USA,1997,2,39,66,270,78,86,0.3,0.016,0.078,0.165,0.512,0.183
193,Anthony Mason,1610612749,MIL,36.0,6-8,80.0,255,Tennessee State,USA,1988,3,53,65,466,416,209,-3.7,0.045,0.162,0.116,0.524,0.15
324,Anthony Peeler,1610612750,MIN,33.0,6-4,76.0,208,Missouri,USA,1992,1,15,82,630,241,244,1.3,0.018,0.086,0.142,0.499,0.158
2541,Antoine Rigaudeau,1610612742,DAL,31.0,6-7,79.0,210,None,USA,Undrafted,Undrafted,Undrafted,11,17,8,6,-33.0,0.04,0.047,0.204,0.243,0.128
952,Antoine Walker,1610612738,BOS,26.0,6-9,81.0,245,Kentucky,USA,1996,1,6,78,1570,563,373,0.7,0.03,0.148,0.275,0.467,0.226
1498,Antonio Daniels,1610612757,POR,28.0,6-4,76.0,205,Bowling Green,USA,1997,1,4,67,251,72,85,-1.1,0.013,0.074,0.13,0.572,0.155
213,Antonio Davis,1610612761,TOR,34.0,6-9,81.0,230,Texas-El Paso,USA,1990,2,45,53,738,437,131,-2.4,0.067,0.166,0.214,0.483,0.115
176,Antonio Harvey,1610612737,ATL,32.0,6-11,83.0,250,Pfeiffer,USA,Undrafted,Undrafted,Undrafted,4,4,6,0,-5.9,0.031,0.143,0.095,0.4,0.0
1609,Art Long,1610612761,TOR,30.0,6-9,81.0,250,Cincinnati,USA,Undrafted,Undrafted,Undrafted,26,60,60,6,-14.4,0.093,0.184,0.194,0.378,0.056
717,Arvydas Sabonis,1610612757,POR,38.0,7-3,87.0,292,None,Lithuania,1986,1,24,78,476,335,142,8.4,0.079,0.217,0.191,0.549,0.185
1506,Austin Croshere,1610612754,IND,28.0,6-10,82.0,242,Providence,USA,1997,1,12,49,252,155,56,1.8,0.061,0.178,0.188,0.53,0.156
422,Avery Johnson,1610612742,DAL,38.0,5-11,71.0,180,Southern,USA,Undrafted,Undrafted,Undrafted,48,156,31,64,-4.5,0.023,0.047,0.205,0.467,0.264
1884,Baron Davis,1610612740,NOH,24.0,6-3,75.0,223,California-Los Angeles,USA,1999,1,3,50,856,186,320,5.1,0.03,0.071,0.24,0.5,0.302
1112,Ben Wallace,1610612765,DET,28.0,6-9,81.0,240,Virginia Union,USA,Undrafted,Undrafted,Undrafted,73,506,1126,120,4.6,0.108,0.304,0.101,0.486,0.069
902,Bimbo Coles,1610612738,BOS,35.0,6-2,74.0,182,Virginia Tech,USA,1990,2,40,35,154,59,72,-7.8,0.015,0.071,0.138,0.413,0.181
448,Bo Outlaw,1610612756,PHX,32.0,6-8,80.0,220,Houston,USA,Undrafted,Undrafted,Undrafted,80,378,368,112,5.9,0.076,0.124,0.101,0.574,0.094
682,Bob Sura,1610612744,GSW,30.0,6-5,77.0,200,Florida State,USA,1995,1,17,55,401,167,177,-0.2,0.051,0.091,0.181,0.51,0.247
1517,Bobby Jackson,1610612758,SAC,30.0,6-1,73.0,185,Minnesota,USA,1997,1,23,59,895,219,182,5.3,0.033,0.089,0.234,0.561,0.187
2250,Bobby Simmons,1610612764,WAS,23.0,6-6,78.0,235,DePaul,USA,2001,2,41,36,120,77,20,-1.7,0.089,0.131,0.16,0.471,0.083
1719,Bonzi Wells,1610612757,POR,26.0,6-5,77.0,210,Ball State,USA,1998,1,11,75,1138,394,246,2.8,0.044,0.128,0.254,0.505,0.181
2411,Bostjan Nachbar,1610612745,HOU,22.0,6-9,81.0,221,None,Slovenia,2002,1,15,14,29,11,3,-8.2,0.038,0.094,0.223,0.41,0.079
1802,Brad Miller,1610612754,IND,27.0,7-0,84.0,261,Purdue,USA,Undrafted,Undrafted,Undrafted,73,955,603,193,6.1,0.085,0.178,0.184,0.579,0.14
2220,Brandon Armstrong,1610612751,NJN,23.0,6-5,77.0,185,Pepperdine,USA,2001,1,23,17,24,4,2,-8.5,0.0,0.06,0.206,0.405,0.061
1585,Brandon Williams,1610612737,ATL,28.0,6-6,78.0,215,Davidson,USA,Undrafted,Undrafted,Undrafted,6,2,2,0,-9.2,0.074,0.0,0.2,0.143,0.0
2217,Brendan Haywood,1610612764,WAS,23.0,7-0,84.0,268,North Carolina,USA,2001,1,20,81,501,404,29,0.6,0.106,0.113,0.125,0.561,0.024
699,Brent Barry,1610612760,SEA,31.0,6-6,78.0,203,Oregon State,USA,1995,1,15,75,774,301,384,0.4,0.02,0.11,0.146,0.597,0.241
1510,Brevin Knight,1610612763,MEM,27.0,5-10,70.0,170,Stanford,USA,1997,1,16,55,216,81,233,-4.5,0.016,0.073,0.161,0.442,0.403
2073,Brian Cardinal,1610612764,WAS,26.0,6-8,80.0,245,Purdue,USA,2000,2,44,5,4,5,1,43.6,0.273,0.111,0.162,0.41,0.1
258,Brian Grant,1610612748,MIA,31.0,6-9,81.0,254,Xavier,USA,1994,1,8,82,846,837,104,-5.8,0.093,0.244,0.158,0.552,0.07
2243,Brian Scalabrine,1610612751,NJN,25.0,6-9,81.0,240,Southern California,USA,2001,2,34,59,180,141,46,-0.3,0.054,0.146,0.14,0.487,0.103
216,Brian Shaw,1610612747,LAL,37.0,6-6,78.0,200,California-Santa Barbara,USA,1988,1,24,72,250,119,103,-4.6,0.021,0.11,0.155,0.467,0.189
1730,Brian Skinner,1610612755,PHI,27.0,6-9,81.0,265,Baylor,USA,1998,1,22,77,461,366,19,-1.0,0.1,0.182,0.147,0.574,0.024
1477,Bruce Bowen,1610612759,SAS,32.0,6-7,79.0,200,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,82,583,239,113,8.2,0.026,0.068,0.107,0.563,0.068
1743,Bruno Sundov,1610612738,BOS,23.0,7-2,86.0,246,None,Croatia,1998,2,35,26,32,28,7,-30.7,0.051,0.157,0.209,0.281,0.097
1724,Bryce Drew,1610612740,NOH,28.0,6-3,75.0,184,Valparaiso,USA,1998,1,16,13,19,13,11,10.0,0.042,0.105,0.161,0.352,0.22
935,Bryon Russell,1610612764,WAS,32.0,6-7,79.0,225,Long Beach State,USA,1993,2,45,70,315,208,72,-3.7,0.031,0.126,0.13,0.468,0.089
384,Calbert Cheaney,1610612762,UTA,31.0,6-7,79.0,217,Indiana,USA,1993,1,6,81,700,284,163,4.9,0.036,0.094,0.157,0.514,0.113
1916,Calvin Booth,1610612760,SEA,27.0,6-11,83.0,231,Penn State,USA,1999,2,35,47,138,109,12,2.5,0.057,0.13,0.132,0.494,0.033
2306,Carlos Arroyo,1610612762,UTA,23.0,6-2,74.0,202,Florida International,Puerto Rico,Undrafted,Undrafted,Undrafted,44,121,26,53,-3.8,0.042,0.054,0.229,0.51,0.319
2430,Carlos Boozer,1610612739,CLE,21.0,6-9,81.0,280,Duke,USA,2002,2,34,81,810,609,106,-11.3,0.095,0.204,0.169,0.577,0.09
2406,Caron Butler,1610612748,MIA,23.0,6-7,79.0,217,Connecticut,USA,2002,1,10,78,1201,397,213,-7.3,0.047,0.098,0.224,0.502,0.14
2418,Casey Jacobsen,1610612756,PHX,22.0,6-6,78.0,215,Stanford,USA,2002,1,22,72,368,83,73,4.9,0.024,0.047,0.162,0.493,0.101
2456,Cezary Trybanski,1610612763,MEM,23.0,7-2,86.0,240,None,Poland,Undrafted,Undrafted,Undrafted,15,14,14,1,-7.5,0.061,0.089,0.156,0.287,0.021
891,Charles Oakley,1610612764,WAS,39.0,6-9,81.0,248,Virginia Union,USA,1985,1,9,42,74,107,40,1.6,0.072,0.151,0.085,0.529,0.127
1520,Charles Smith,1610612757,POR,27.0,6-4,76.0,200,New Mexico,USA,1997,1,26,3,5,0,1,20.0,0.0,0.0,0.194,0.434,0.083
369,Charlie Ward,1610612752,NYK,32.0,6-2,74.0,185,Florida State,USA,1994,1,26,66,472,177,306,2.5,0.017,0.108,0.163,0.54,0.326
1497,Chauncey Billups,1610612765,DET,26.0,6-3,75.0,202,Colorado,USA,1997,1,3,74,1199,273,287,4.2,0.017,0.109,0.237,0.582,0.238
685,Cherokee Parks,1610612746,LAC,30.0,6-11,83.0,240,Duke,USA,1995,1,12,30,188,132,21,-14.5,0.071,0.146,0.139,0.523,0.055
2365,Chris Andersen,1610612743,DEN,24.0,6-10,82.0,220,Blinn,USA,Undrafted,Undrafted,Undrafted,59,305,274,32,-6.7,0.11,0.186,0.191,0.44,0.066
164,Chris Childs,1610612751,NJN,35.0,6-3,75.0,195,Boise State,USA,Undrafted,Undrafted,Undrafted,12,15,5,16,-2.6,0.027,0.022,0.11,0.352,0.242
1544,Chris Crawford,1610612737,ATL,28.0,6-9,81.0,235,Marquette,USA,1997,2,50,5,24,7,1,-1.0,0.1,0.1,0.238,0.726,0.053
201,Chris Dudley,1610612757,POR,38.0,6-11,83.0,260,Yale,USA,1987,4,75,3,0,2,0,-45.9,0.167,0.0,0.043,0.0,0.0
2423,Chris Jefferies,1610612761,TOR,23.0,6-8,80.0,215,Fresno State,USA,2002,1,27,51,197,59,22,-8.8,0.023,0.068,0.171,0.463,0.057
2036,Chris Mihm,1610612739,CLE,23.0,7-0,84.0,265,Texas,USA,2000,1,7,52,308,231,28,-7.6,0.109,0.169,0.202,0.462,0.06
168,Chris Mills,1610612744,GSW,33.0,6-7,79.0,220,Arizona,USA,1993,1,22,21,101,50,22,1.0,0.069,0.12,0.202,0.443,0.138
2442,Chris Owens,1610612763,MEM,24.0,6-7,79.0,245,Texas,USA,2002,2,47,1,4,1,0,50.0,0.333,0.0,0.286,0.667,0.0
185,Chris Webber,1610612758,SAC,30.0,6-10,82.0,245,Michigan,USA,1993,1,1,67,1542,704,364,7.5,0.062,0.191,0.3,0.485,0.238
43,Chris Whitney,1610612753,ORL,31.0,6-0,72.0,175,Clemson,USA,1993,2,47,51,355,67,145,-10.6,0.003,0.066,0.187,0.468,0.245
2404,Chris Wilcox,1610612746,LAC,20.0,6-10,82.0,221,Maryland,USA,2002,1,8,46,171,104,21,3.6,0.07,0.141,0.177,0.528,0.076
363,Christian Laettner,1610612764,WAS,33.0,6-11,83.0,245,Duke,USA,1992,1,3,76,632,502,235,-0.6,0.055,0.181,0.142,0.545,0.175
1088,Chucky Atkins,1610612765,DET,28.0,5-11,71.0,160,South Florida,USA,Undrafted,Undrafted,Undrafted,65,462,96,175,5.0,0.015,0.056,0.187,0.475,0.22
221,Clar. Weatherspoon,1610612752,NYK,32.0,6-7,79.0,270,Southern Mississippi,USA,1992,1,9,79,521,599,68,-1.8,0.105,0.198,0.127,0.522,0.053
361,Clifford Robinson,1610612765,DET,36.0,6-10,82.0,225,Connecticut,USA,1989,2,36,81,992,318,268,3.4,0.03,0.09,0.202,0.477,0.175
1736,Corey Benjamin,1610612737,ATL,25.0,6-6,78.0,200,Oregon State,USA,1998,1,28,9,40,31,10,-4.7,0.059,0.13,0.159,0.4,0.122
1894,Corey Maggette,1610612746,LAC,23.0,6-6,78.0,228,Duke,USA,1999,1,13,64,1073,322,123,-6.6,0.038,0.121,0.24,0.564,0.112
916,Corie Blount,1610612741,CHI,34.0,6-10,82.0,242,Cincinnati,USA,1993,1,25,50,150,205,50,0.9,0.086,0.162,0.102,0.502,0.087
722,Corliss Williamson,1610612765,DET,29.0,6-7,79.0,245,Arkansas,USA,1995,1,13,82,987,358,104,9.0,0.073,0.106,0.245,0.515,0.099
2042,Courtney Alexander,1610612740,NOH,26.0,6-5,77.0,205,Fresno State,USA,2000,1,13,66,523,118,79,-0.8,0.028,0.059,0.209,0.459,0.105
1749,Cuttino Mobley,1610612745,HOU,27.0,6-4,76.0,210,Rhode Island,USA,1998,2,41,73,1280,303,208,2.1,0.024,0.077,0.2,0.537,0.121
2402,Dajuan Wagner,1610612739,CLE,20.0,6-3,75.0,200,Memphis,USA,2002,1,6,47,629,82,130,-9.7,0.014,0.044,0.235,0.466,0.169
905,Dale Davis,1610612757,POR,34.0,6-11,83.0,252,Clemson,USA,1991,1,13,78,579,564,94,2.7,0.11,0.151,0.119,0.566,0.064
2053,Dalibor Bagaric,1610612741,CHI,22.0,7-1,85.0,290,None,Croatia,2000,1,24,10,19,20,4,5.3,0.08,0.178,0.185,0.342,0.103
1800,Damon Jones,1610612758,SAC,26.0,6-3,75.0,185,Houston,USA,Undrafted,Undrafted,Undrafted,49,224,70,80,2.8,0.015,0.077,0.153,0.505,0.166
757,Damon Stoudamire,1610612757,POR,29.0,5-10,70.0,171,Arizona,USA,1995,1,7,59,409,155,204,4.6,0.032,0.092,0.184,0.46,0.246
2245,Damone Brown,1610612761,TOR,24.0,6-8,80.0,202,Syracuse,USA,2001,2,36,5,28,15,3,-2.8,0.027,0.088,0.173,0.363,0.051
2424,Dan Dickau,1610612737,ATL,24.0,6-0,72.0,190,Gonzaga,USA,2002,1,28,50,183,43,85,-13.8,0.017,0.069,0.196,0.504,0.292
2429,Dan Gadzuric,1610612749,MIL,25.0,6-11,83.0,240,California-Los Angeles,Netherlands,2002,2,33,49,169,197,9,-2.3,0.088,0.177,0.117,0.498,0.018
2061,Dan Langhi,1610612756,PHX,25.0,6-11,83.0,220,Vanderbilt,USA,2000,2,31,60,183,87,21,9.8,0.034,0.127,0.186,0.434,0.061
198,Danny Ferry,1610612759,SAS,36.0,6-10,82.0,235,Duke,USA,1989,1,2,65,119,75,21,0.7,0.034,0.092,0.114,0.459,0.055
1504,Danny Fortson,1610612744,GSW,27.0,6-8,80.0,260,Cincinnati,USA,1997,1,10,17,59,73,12,-6.2,0.122,0.192,0.158,0.442,0.087
330,Danny Manning,1610612765,DET,37.0,6-10,82.0,234,Kansas,USA,1988,1,1,13,34,18,7,1.8,0.071,0.138,0.206,0.491,0.152
2032,Darius Miles,1610612739,CLE,21.0,6-9,81.0,210,None,USA,2000,1,3,67,618,363,176,-10.5,0.054,0.122,0.189,0.435,0.148
353,Darrell Armstrong,1610612753,ORL,35.0,6-1,73.0,180,Fayetteville State,USA,Undrafted,Undrafted,Undrafted,82,769,295,323,0.3,0.038,0.09,0.162,0.53,0.219
1032,Darvin Ham,1610612737,ATL,29.0,6-7,79.0,230,Texas Tech,USA,Undrafted,Undrafted,Undrafted,75,180,153,38,-1.7,0.081,0.082,0.123,0.464,0.069
764,David Robinson,1610612759,SAS,37.0,7-1,85.0,250,Navy,USA,1987,1,1,64,546,508,61,10.5,0.107,0.198,0.166,0.531,0.057
133,David Wesley,1610612740,NOH,32.0,6-1,73.0,203,Baylor,USA,Undrafted,Undrafted,Undrafted,73,1217,175,251,2.9,0.014,0.053,0.21,0.533,0.159
2205,DeSagana Diop,1610612739,CLE,21.0,7-0,84.0,300,None,Senegal,2001,1,8,80,119,215,43,-11.1,0.062,0.163,0.101,0.356,0.069
2052,DeShawn Stevenson,1610612762,UTA,22.0,6-5,77.0,210,None,USA,2000,1,23,61,279,85,40,-11.9,0.029,0.086,0.209,0.444,0.099
2352,Dean Oliver,1610612744,GSW,24.0,5-11,71.0,175,Iowa,USA,Undrafted,Undrafted,Undrafted,15,22,16,23,-9.6,0.078,0.079,0.176,0.338,0.418
1507,Derek Anderson,1610612757,POR,28.0,6-5,77.0,195,Kentucky,USA,1997,1,13,76,1057,264,325,4.7,0.022,0.086,0.189,0.556,0.204
965,Derek Fisher,1610612747,LAL,28.0,6-1,73.0,205,Arkansas-Little Rock,USA,1996,1,24,82,863,239,298,4.6,0.014,0.07,0.143,0.52,0.157
934,Derrick Coleman,1610612755,PHI,36.0,6-10,82.0,270,Syracuse,USA,1990,1,1,64,602,450,87,7.0,0.088,0.178,0.172,0.525,0.082
2046,Desmond Mason,1610612749,MIL,25.0,6-5,77.0,222,Oklahoma State,USA,2000,1,17,80,1147,523,163,0.2,0.056,0.138,0.207,0.502,0.099
1904,Devean George,1610612747,LAL,25.0,6-8,80.0,225,Augsburg,USA,1999,1,23,71,492,286,92,2.2,0.055,0.123,0.155,0.485,0.092
2484,Devin Brown,1610612743,DEN,24.0,6-5,77.0,235,Texas-San Antonio,USA,Undrafted,Undrafted,Undrafted,10,30,18,7,-8.6,0.075,0.102,0.208,0.389,0.135
87,Dikembe Mutombo,1610612751,NJN,37.0,7-2,86.0,265,Georgetown,Congo,1991,1,4,24,138,153,19,10.0,0.106,0.184,0.161,0.445,0.055
1901,Dion Glover,1610612737,ATL,24.0,6-5,77.0,228,Georgia Tech,USA,1999,1,20,76,737,282,141,0.1,0.036,0.11,0.198,0.512,0.127
1717,Dirk Nowitzki,1610612742,DAL,25.0,7-0,84.0,245,None,Germany,1998,1,9,80,2011,791,239,12.9,0.026,0.221,0.269,0.581,0.129
690,Don Reid,1610612765,DET,29.0,6-8,80.0,250,Georgetown,USA,1995,2,58,1,1,0,0,-20.8,0.0,0.0,0.174,0.129,0.0
2051,Donnell Harvey,1610612743,DEN,22.0,6-8,80.0,220,Florida,USA,2000,1,22,77,611,409,100,-10.9,0.076,0.187,0.207,0.486,0.125
681,Donny Marshall,1610612751,NJN,30.0,6-7,79.0,230,Connecticut,USA,1995,2,39,3,0,3,0,-53.8,0.0,0.375,0.286,0.0,0.0
923,Donyell Marshall,1610612741,CHI,30.0,6-9,81.0,230,Connecticut,USA,1994,1,4,78,1042,699,137,-5.1,0.097,0.188,0.211,0.513,0.099
57,Doug Christie,1610612758,SAC,33.0,6-6,78.0,205,Pepperdine,USA,1992,1,17,80,748,342,376,9.6,0.023,0.095,0.123,0.59,0.185
2400,Drew Gooden,1610612753,ORL,21.0,6-10,82.0,230,Kansas,USA,2002,1,4,70,875,455,83,-3.9,0.089,0.159,0.241,0.503,0.076
1863,Earl Boykins,1610612744,GSW,27.0,5-5,65.0,133,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,68,600,88,221,2.5,0.026,0.038,0.2,0.543,0.278
2248,Earl Watson,1610612763,MEM,24.0,6-1,73.0,190,California-Los Angeles,USA,2001,2,39,79,433,164,225,-0.7,0.034,0.089,0.169,0.505,0.277
2204,Eddie Griffin,1610612745,HOU,21.0,6-10,82.0,232,Seton Hall,USA,2001,1,7,77,664,461,86,4.2,0.075,0.167,0.193,0.462,0.077
2067,Eddie House,1610612748,MIA,25.0,6-1,73.0,180,Arizona State,USA,2000,2,37,55,411,101,87,-5.9,0.015,0.086,0.223,0.447,0.168
224,Eddie Jones,1610612748,MIA,31.0,6-6,78.0,210,Temple,USA,1994,1,10,47,869,226,173,-3.3,0.019,0.114,0.225,0.551,0.184
1944,Eddie Robinson,1610612741,CHI,27.0,6-9,81.0,210,Central Oklahoma,USA,Undrafted,Undrafted,Undrafted,64,364,200,66,-3.1,0.056,0.089,0.126,0.531,0.075
2201,Eddy Curry,1610612741,CHI,20.0,6-11,83.0,285,None,USA,2001,1,4,81,849,353,37,-4.9,0.077,0.149,0.234,0.607,0.041
2059,Eduardo Najera,1610612742,DAL,26.0,6-8,80.0,235,Oklahoma,Mexico,2000,2,38,48,320,223,47,13.7,0.084,0.115,0.12,0.59,0.06
981,Efthimios Rentzias,1610612755,PHI,27.0,6-11,83.0,250,None,Greece,1996,1,23,35,52,26,7,-5.0,0.061,0.132,0.19,0.413,0.086
922,Elden Campbell,1610612760,SEA,34.0,7-0,84.0,279,Clemson,USA,1990,1,27,56,343,181,51,3.7,0.058,0.155,0.225,0.483,0.111
1882,Elton Brand,1610612746,LAC,24.0,6-8,80.0,265,Duke,USA,1999,1,1,62,1146,703,157,-2.5,0.117,0.166,0.22,0.543,0.119
1023,Emanual Davis,1610612737,ATL,34.0,6-5,77.0,195,Delaware State,USA,Undrafted,Undrafted,Undrafted,24,88,43,36,-8.8,0.016,0.103,0.161,0.45,0.188
15,Eric Piatkowski,1610612746,LAC,32.0,6-6,78.0,215,Nebraska,USA,1994,1,15,62,601,156,70,0.4,0.033,0.081,0.178,0.601,0.087
727,Eric Snow,1610612755,PHI,30.0,6-3,75.0,204,Michigan State,USA,1995,2,43,82,1054,301,544,2.0,0.023,0.08,0.165,0.546,0.278
677,Eric Williams,1610612738,BOS,30.0,6-8,80.0,220,Providence,USA,1995,1,14,82,746,382,140,1.2,0.06,0.104,0.153,0.538,0.103
956,Erick Dampier,1610612744,GSW,27.0,6-11,83.0,265,Mississippi State,USA,1996,1,10,82,673,543,58,-4.0,0.118,0.143,0.157,0.543,0.045
1065,Erick Strickland,1610612754,IND,29.0,6-3,75.0,210,Nebraska,USA,Undrafted,Undrafted,Undrafted,71,458,145,209,1.9,0.018,0.092,0.181,0.547,0.279
911,Ervin Johnson,1610612749,MIL,35.0,6-11,83.0,255,New Orleans,USA,1993,1,23,69,152,294,24,0.4,0.104,0.151,0.075,0.492,0.03
2041,Etan Thomas,1610612764,WAS,25.0,6-10,82.0,260,Syracuse,USA,2000,1,12,38,182,165,3,-1.3,0.13,0.189,0.174,0.55,0.01
1915,Evan Eschmeyer,1610612742,DAL,28.0,6-11,83.0,255,Northwestern,USA,1999,2,34,17,17,29,6,-7.4,0.067,0.129,0.087,0.409,0.074
2436,Flip Murray,1610612760,SEA,23.0,6-4,76.0,190,Shaw,USA,2002,2,41,14,27,4,5,0.6,0.0,0.062,0.295,0.391,0.143
2421,Frank Williams,1610612752,NYK,23.0,6-3,75.0,205,Illinois,USA,2002,1,25,21,28,18,34,-23.8,0.017,0.1,0.144,0.393,0.374
697,Fred Hoiberg,1610612741,CHI,30.0,6-5,77.0,210,Iowa State,USA,1995,2,52,63,144,137,70,0.8,0.014,0.155,0.094,0.486,0.131
2410,Fred Jones,1610612754,IND,24.0,6-2,74.0,218,Oregon,USA,2002,1,14,19,23,9,5,-2.7,0.034,0.038,0.123,0.446,0.078
56,Gary Payton,1610612749,MIL,34.0,6-4,76.0,180,Oregon State,USA,1990,1,2,80,1634,334,663,-0.7,0.024,0.084,0.256,0.504,0.366
718,Gary Trent,1610612750,MIN,28.0,6-8,80.0,250,Ohio,USA,1995,1,11,80,476,291,77,-4.2,0.087,0.145,0.179,0.549,0.105
248,George Lynch,1610612740,NOH,32.0,6-8,80.0,235,North Carolina,USA,1993,1,12,81,363,353,104,4.6,0.091,0.145,0.131,0.464,0.109
2222,Gerald Wallace,1610612758,SAC,20.0,6-7,79.0,215,Alabama,USA,2001,1,25,47,220,128,23,2.5,0.063,0.141,0.195,0.51,0.065
2240,Gilbert Arenas,1610612744,GSW,21.0,6-3,75.0,191,Arizona,USA,2001,2,30,82,1497,386,514,-1.4,0.032,0.095,0.242,0.54,0.294
779,Glen Rice,1610612745,HOU,36.0,6-8,80.0,220,Michigan,USA,1989,1,4,62,556,154,65,-0.6,0.019,0.081,0.162,0.563,0.075
299,Glenn Robinson,1610612737,ATL,30.0,6-7,79.0,230,Purdue,USA,1994,1,1,69,1436,457,205,-4.1,0.035,0.139,0.28,0.519,0.15
1921,Gordan Giricek,1610612753,ORL,26.0,6-6,78.0,216,None,Croatia,1999,2,40,76,935,238,137,-3.9,0.017,0.093,0.208,0.529,0.108
255,Grant Hill,1610612753,ORL,30.0,6-8,80.0,225,Duke,USA,1994,1,3,29,421,206,122,3.3,0.049,0.199,0.241,0.568,0.241
3,Grant Long,1610612738,BOS,37.0,6-9,81.0,240,Eastern Michigan,USA,1988,2,33,41,72,83,25,-4.5,0.05,0.121,0.094,0.449,0.089
1761,Greg Buckner,1610612755,PHI,26.0,6-4,76.0,210,Clemson,USA,1998,2,53,75,450,216,96,4.0,0.048,0.1,0.143,0.519,0.103
