PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
201166,Aaron Brooks,1610612745,HOU,23.0,6-0,72,161,Oregon,USA,2007,1,26,51,264,56,87,-1.3,0.022,0.075,0.216,0.535,0.249
201189,Aaron Gray,1610612741,CHI,23.0,7-0,84,270,Pittsburgh,USA,2007,2,49,61,262,168,41,-0.6,0.112,0.163,0.213,0.529,0.113
1425,Aaron Williams,1610612746,LAC,36.0,6-9,81,235,Xavier,USA,Undrafted,Undrafted,Undrafted,30,68,61,9,-14.0,0.052,0.159,0.115,0.54,0.052
201151,Acie Law,1610612737,ATL,23.0,6-3,75,195,Texas A&M,USA,2007,1,11,56,235,57,113,-7.6,0.014,0.054,0.159,0.455,0.218
1502,Adonal Foyle,1610612753,ORL,33.0,6-10,82,270,Colgate,St. Vincent & Grenadines,1997,1,8,82,156,208,18,-0.5,0.093,0.174,0.12,0.464,0.038
1559,Adrian Griffin,1610612760,SEA,33.0,6-5,77,230,Seton Hall,USA,Undrafted,Undrafted,Undrafted,35,65,59,27,3.2,0.087,0.105,0.141,0.406,0.134
1733,Al Harrington,1610612744,GSW,28.0,6-9,81,250,None,USA,1998,1,25,81,1102,439,132,3.2,0.045,0.156,0.209,0.547,0.089
201143,Al Horford,1610612737,ATL,22.0,6-10,82,245,Florida,Dominican Republic,2007,1,3,81,821,785,124,-2.2,0.102,0.223,0.16,0.539,0.078
2744,Al Jefferson,1610612750,MIN,23.0,6-10,82,265,None,USA,2004,1,15,82,1726,911,117,-9.8,0.105,0.227,0.273,0.535,0.075
201154,Al Thornton,1610612746,LAC,24.0,6-8,80,220,Florida State,USA,2007,1,14,79,1005,358,98,-8.9,0.047,0.125,0.238,0.504,0.084
201169,Alando Tucker,1610612756,PHX,24.0,6-6,78,205,Wisconsin,USA,2007,1,29,6,22,8,0,-10.3,0.083,0.063,0.234,0.446,0.0
200792,Alexander Johnson,1610612748,MIA,25.0,6-9,81,230,Florida State,USA,2006,2,45,43,179,94,13,-13.2,0.064,0.131,0.177,0.554,0.045
947,Allen Iverson,1610612743,DEN,33.0,6-0,72,180,Georgetown,USA,1996,1,1,82,2164,243,586,5.1,0.013,0.054,0.263,0.567,0.271
297,Alonzo Mourning,1610612748,MIA,38.0,6-10,82,261,Georgetown,USA,1992,1,2,25,149,93,7,-3.7,0.09,0.142,0.177,0.58,0.032
2405,Amar'e Stoudemire,1610612756,PHX,25.0,6-10,82,249,None,USA,2002,1,9,79,1989,719,118,8.1,0.076,0.191,0.278,0.656,0.072
101161,Amir Johnson,1610612765,DET,21.0,6-9,81,210,None,USA,2005,2,56,62,221,235,29,12.7,0.119,0.181,0.132,0.584,0.058
2760,Anderson Varejao,1610612739,CLE,25.0,6-10,82,240,None,Brazil,2004,2,30,48,321,399,53,3.3,0.099,0.213,0.133,0.485,0.065
101154,Andray Blatche,1610612764,WAS,21.0,6-11,83,248,None,USA,2005,2,49,82,618,425,92,-6.2,0.1,0.167,0.194,0.512,0.096
2857,Andre Barrett,1610612746,LAC,26.0,5-10,70,173,Seton Hall, ,Undrafted,Undrafted,Undrafted,4,6,1,7,-25.3,0.0,0.042,0.121,0.51,0.583
2810,Andre Brown,1610612763,MEM,27.0,6-9,81,245,DePaul,USA,Undrafted,Undrafted,Undrafted,33,100,92,8,-9.6,0.113,0.196,0.167,0.502,0.045
2738,Andre Iguodala,1610612755,PHI,24.0,6-6,78,207,Arizona,USA,2004,1,9,82,1630,446,391,0.2,0.027,0.119,0.236,0.543,0.207
1889,Andre Miller,1610612755,PHI,32.0,6-2,74,200,Utah,USA,1999,1,8,82,1398,324,565,-1.1,0.032,0.081,0.226,0.537,0.318
101261,Andre Owens,1610612754,IND,27.0,6-4,76,200,Houston,USA,Undrafted,Undrafted,Undrafted,31,123,47,47,-1.2,0.033,0.081,0.159,0.504,0.18
200745,Andrea Bargnani,1610612761,TOR,22.0,7-0,84,250,None,Italy,2006,1,1,78,792,288,89,3.7,0.028,0.136,0.223,0.495,0.073
1905,Andrei Kirilenko,1610612762,UTA,27.0,6-9,81,223,None,Russia,1999,1,24,72,792,339,285,8.9,0.062,0.105,0.159,0.603,0.176
2804,Andres Nocioni,1610612741,CHI,28.0,6-7,79,225,None,Argentina,Undrafted,Undrafted,Undrafted,82,1080,342,95,-2.3,0.023,0.147,0.241,0.549,0.083
101106,Andrew Bogut,1610612749,MIL,23.0,7-0,84,260,Utah,Australia,2005,1,1,78,1119,763,199,-6.1,0.095,0.205,0.204,0.532,0.121
101115,Andrew Bynum,1610612747,LAL,20.0,7-0,84,285,None,USA,2005,1,10,35,460,356,61,11.4,0.108,0.232,0.168,0.659,0.091
2740,Andris Biedrins,1610612744,GSW,22.0,6-11,83,230,None,Latvia,2004,1,11,76,796,744,75,4.8,0.116,0.229,0.143,0.637,0.051
358,Anfernee Hardaway,1610612748,MIA,36.0,6-7,79,215,Memphis,USA,1993,1,3,16,60,35,35,-5.8,0.01,0.1,0.11,0.469,0.173
1712,Antawn Jamison,1610612764,WAS,32.0,6-9,81,235,North Carolina,USA,1998,1,4,79,1689,806,120,2.9,0.07,0.207,0.253,0.525,0.07
1853,Anthony Carter,1610612743,DEN,33.0,6-2,74,195,Hawaii,USA,Undrafted,Undrafted,Undrafted,70,545,200,388,0.5,0.014,0.082,0.137,0.531,0.266
1533,Anthony Johnson,1610612758,SAC,33.0,6-3,75,195,College of Charleston,USA,1997,2,39,69,387,137,262,-3.8,0.015,0.078,0.134,0.517,0.268
1515,Anthony Parker,1610612761,TOR,33.0,6-6,78,215,Bradley,USA,1997,1,21,82,1025,334,183,3.5,0.02,0.112,0.172,0.58,0.107
952,Antoine Walker,1610612750,MIN,31.0,6-9,81,245,Kentucky,USA,1996,1,6,46,368,168,45,-5.2,0.059,0.128,0.22,0.455,0.085
101120,Antoine Wright,1610612742,DAL,24.0,6-7,79,215,Texas A&M,USA,2005,1,15,56,350,147,80,-6.6,0.034,0.089,0.15,0.488,0.113
1498,Antonio Daniels,1610612764,WAS,33.0,6-4,76,205,Bowling Green,USA,1997,1,4,71,597,203,340,0.0,0.011,0.091,0.132,0.549,0.239
686,Antonio McDyess,1610612765,DET,33.0,6-9,81,245,Alabama,USA,1995,1,2,78,683,666,89,7.6,0.093,0.225,0.155,0.511,0.061
201167,Arron Afflalo,1610612765,DET,22.0,6-5,77,215,UCLA,USA,2007,1,27,75,276,137,52,7.1,0.038,0.104,0.144,0.494,0.086
1506,Austin Croshere,1610612744,GSW,33.0,6-10,82,235,Providence,USA,1997,1,12,44,173,104,30,0.4,0.065,0.151,0.157,0.573,0.1
2852,Awvee Storey,1610612749,MIL,31.0,6-6,78,225,Arizona State,USA,Undrafted,Undrafted,Undrafted,26,92,54,16,-9.0,0.108,0.094,0.179,0.452,0.102
1884,Baron Davis,1610612744,GSW,29.0,6-3,75,215,California-Los Angeles,USA,1999,1,3,82,1791,385,623,3.5,0.028,0.09,0.253,0.523,0.291
2732,Ben Gordon,1610612741,CHI,25.0,6-3,75,200,Connecticut,USA,2004,1,3,72,1336,221,213,-5.5,0.016,0.081,0.252,0.558,0.168
1112,Ben Wallace,1610612739,CLE,33.0,6-9,81,240,Virginia Union,USA,Undrafted,Undrafted,Undrafted,72,348,604,105,-3.2,0.101,0.176,0.1,0.408,0.07
2757,Beno Udrih,1610612758,SAC,25.0,6-3,75,205,None,Slovenia,2004,1,28,65,834,217,282,-0.6,0.017,0.09,0.195,0.54,0.222
2873,Billy Thomas,1610612739,CLE,32.0,6-5,77,220,Kansas,USA,Undrafted,Undrafted,Undrafted,11,14,2,0,-10.0,0.0,0.053,0.218,0.391,0.0
201336,Blake Ahearn,1610612748,MIA,24.0,6-2,74,190,Missouri State, ,Undrafted,Undrafted,Undrafted,12,70,19,19,-23.4,0.006,0.097,0.243,0.495,0.288
448,Bo Outlaw,1610612753,ORL,37.0,6-8,80,220,Houston,USA,Undrafted,Undrafted,Undrafted,2,4,0,0,-36.8,0.0,0.0,0.267,0.667,0.0
1517,Bobby Jackson,1610612745,HOU,35.0,6-1,73,185,Minnesota,USA,1997,1,23,72,553,181,139,5.6,0.024,0.108,0.2,0.51,0.17
200784,Bobby Jones,1610612743,DEN,24.0,6-7,79,215,Washington,USA,2006,2,37,47,178,92,28,-6.4,0.056,0.119,0.159,0.548,0.092
2250,Bobby Simmons,1610612749,MIL,28.0,6-6,78,230,DePaul,USA,2001,2,41,70,531,226,80,-7.7,0.043,0.117,0.176,0.504,0.087
1719,Bonzi Wells,1610612740,NOH,31.0,6-5,77,210,Ball State,USA,1998,1,11,73,662,331,97,1.1,0.054,0.163,0.224,0.495,0.11
2564,Boris Diaw,1610612756,PHX,26.0,6-8,80,235,None,France,2003,1,21,82,725,378,317,3.8,0.046,0.114,0.164,0.516,0.196
2411,Bostjan Nachbar,1610612751,NJN,27.0,6-9,81,221,None,Slovenia,2002,1,15,75,738,260,88,-8.4,0.033,0.126,0.209,0.531,0.1
1802,Brad Miller,1610612758,SAC,32.0,7-0,84,261,Purdue,USA,Undrafted,Undrafted,Undrafted,72,964,681,264,1.7,0.072,0.211,0.181,0.558,0.161
201148,Brandan Wright,1610612744,GSW,20.0,6-9,81,205,North Carolina,USA,2007,1,8,38,151,99,9,-2.1,0.092,0.15,0.158,0.583,0.035
101138,Brandon Bass,1610612742,DAL,23.0,6-8,80,240,Louisiana State,USA,2005,2,33,79,654,347,58,-1.0,0.081,0.148,0.193,0.564,0.067
200750,Brandon Roy,1610612757,POR,23.0,6-6,78,229,Washington,USA,2006,1,6,74,1416,348,430,0.8,0.03,0.1,0.247,0.531,0.272
2217,Brendan Haywood,1610612764,WAS,28.0,7-0,84,263,North Carolina,USA,2001,1,20,80,848,576,71,1.9,0.125,0.145,0.171,0.582,0.051
699,Brent Barry,1610612759,SAS,36.0,6-7,79,210,Oregon State,USA,1995,1,15,31,221,55,54,4.2,0.022,0.083,0.15,0.655,0.15
1510,Brevin Knight,1610612746,LAC,32.0,5-10,70,170,Stanford,USA,1997,1,16,74,338,142,328,-10.0,0.009,0.079,0.121,0.453,0.323
2073,Brian Cardinal,1610612763,MEM,31.0,6-8,80,245,Purdue,USA,2000,2,44,37,124,96,22,1.5,0.055,0.157,0.151,0.461,0.074
2567,Brian Cook,1610612753,ORL,27.0,6-9,81,250,Illinois,USA,2003,1,24,51,238,109,27,0.8,0.046,0.132,0.201,0.489,0.073
2243,Brian Scalabrine,1610612738,BOS,30.0,6-9,81,235,Southern California,USA,2001,2,34,48,88,79,40,5.7,0.047,0.106,0.114,0.428,0.119
1730,Brian Skinner,1610612756,PHX,32.0,6-9,81,255,Baylor,USA,1998,1,22,66,219,238,15,-3.0,0.075,0.187,0.135,0.485,0.025
1477,Bruce Bowen,1610612759,SAS,37.0,6-7,79,200,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,81,483,234,91,4.5,0.015,0.086,0.098,0.527,0.055
201228,C.J. Watson,1610612744,GSW,24.0,6-2,74,180,Tennessee,USA,Undrafted,Undrafted,Undrafted,32,118,32,35,-0.1,0.032,0.049,0.148,0.519,0.139
101139,CJ Miles,1610612762,UTA,21.0,6-6,78,220,None,USA,2005,2,34,60,297,78,53,8.7,0.024,0.098,0.176,0.574,0.113
1916,Calvin Booth,1610612755,PHI,32.0,6-11,83,250,Penn State,USA,1999,2,35,31,24,38,8,-0.9,0.028,0.158,0.075,0.382,0.06
201171,Carl Landry,1610612745,HOU,24.0,6-9,81,248,Purdue,USA,2007,2,31,42,342,207,21,5.8,0.134,0.161,0.18,0.641,0.05
2306,Carlos Arroyo,1610612753,ORL,28.0,6-2,74,202,Florida International,Puerto Rico,Undrafted,Undrafted,Undrafted,62,430,113,219,4.5,0.008,0.081,0.169,0.547,0.272
2430,Carlos Boozer,1610612762,UTA,26.0,6-9,81,266,Duke,USA,2002,2,34,81,1708,844,233,7.4,0.079,0.245,0.263,0.581,0.135
2568,Carlos Delfino,1610612761,TOR,25.0,6-6,78,230,None,Argentina,2003,1,25,82,738,359,145,0.3,0.035,0.162,0.184,0.527,0.117
2546,Carmelo Anthony,1610612743,DEN,24.0,6-8,80,230,Syracuse,USA,2003,1,3,77,1978,571,259,2.7,0.063,0.133,0.296,0.568,0.156
2406,Caron Butler,1610612764,WAS,28.0,6-7,79,228,Connecticut,USA,2002,1,10,58,1180,388,284,3.9,0.041,0.138,0.236,0.558,0.21
2418,Casey Jacobsen,1610612763,MEM,27.0,6-6,78,215,Stanford,USA,2002,1,22,53,107,65,20,3.2,0.021,0.098,0.109,0.437,0.052
200759,Cedric Simmons,1610612741,CHI,22.0,6-9,81,235,North Carolina State,USA,2006,1,15,14,8,18,0,-20.2,0.057,0.121,0.119,0.217,0.0
101112,Channing Frye,1610612757,POR,25.0,6-11,83,248,Arizona,USA,2005,1,8,78,530,354,57,1.8,0.083,0.193,0.193,0.529,0.073
2294,Charlie Bell,1610612749,MIL,29.0,6-3,75,200,Michigan State, ,Undrafted,Undrafted,Undrafted,68,514,167,210,-7.2,0.019,0.089,0.164,0.49,0.208
101111,Charlie Villanueva,1610612749,MIL,23.0,6-11,83,232,Connecticut,USA,2005,1,7,76,886,466,78,-9.0,0.077,0.187,0.235,0.502,0.072
1497,Chauncey Billups,1610612765,DET,31.0,6-3,75,202,Colorado,USA,1997,1,3,78,1324,212,529,10.8,0.017,0.073,0.227,0.619,0.341
200798,Cheikh Samb,1610612765,DET,23.0,7-1,85,245,None,USA,2006,2,51,4,7,7,0,8.7,0.13,0.114,0.091,0.717,0.0
2365,Chris Andersen,1610612740,NOH,29.0,6-10,82,228,Blinn,USA,Undrafted,Undrafted,Undrafted,5,6,9,0,4.3,0.053,0.212,0.111,0.342,0.0
2547,Chris Bosh,1610612761,TOR,24.0,6-10,82,230,Georgia Tech,USA,2003,1,4,67,1496,583,171,8.4,0.08,0.177,0.282,0.588,0.123
2768,Chris Duhon,1610612741,CHI,25.0,6-1,73,185,Duke,USA,2004,2,38,66,385,116,263,-1.9,0.012,0.066,0.131,0.508,0.273
2549,Chris Kaman,1610612746,LAC,26.0,7-0,84,265,Central Michigan,USA,2003,1,6,56,878,711,107,-5.0,0.087,0.266,0.217,0.538,0.094
2036,Chris Mihm,1610612747,LAL,28.0,7-0,84,265,Texas,USA,2000,1,7,23,82,77,13,-2.9,0.099,0.158,0.19,0.384,0.071
101108,Chris Paul,1610612740,NOH,23.0,6-0,72,175,Wake Forest,USA,2005,1,4,80,1684,321,925,8.0,0.021,0.092,0.251,0.576,0.5
