PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
201166,Aaron Brooks,1610612741,CHI,31.0,6-0,72,161,Oregon,USA,2007,1,26,69,491,101,180,0.0,0.018,0.068,0.225,0.494,0.265
203932,Aaron Gordon,1610612753,ORL,20.0,6-9,81,220,Arizona,USA,2014,1,4,78,719,507,128,-1.4,0.08,0.189,0.169,0.541,0.103
1626151,Aaron Harrison,1610612766,CHA,21.0,6-6,78,210,Kentucky,USA,Undrafted,Undrafted,Undrafted,21,18,15,2,-3.4,0.045,0.112,0.132,0.371,0.033
203940,Adreian Payne,1610612750,MIN,25.0,6-10,82,237,Michigan State,USA,2014,1,15,52,132,111,29,-12.0,0.044,0.198,0.175,0.422,0.093
201143,Al Horford,1610612737,ATL,30.0,6-10,82,245,Florida,Dominican Republic,2007,1,3,82,1249,596,263,4.2,0.056,0.158,0.202,0.565,0.165
2744,Al Jefferson,1610612766,CHA,31.0,6-10,82,289,None,USA,2004,1,15,47,562,301,70,2.5,0.05,0.216,0.24,0.507,0.114
202329,Al-Farouq Aminu,1610612757,POR,25.0,6-9,81,215,Wake Forest,USA,2010,1,8,82,839,499,138,1.6,0.041,0.168,0.166,0.533,0.087
101187,Alan Anderson,1610612764,WAS,33.0,6-6,78,220,Michigan State,USA,Undrafted,Undrafted,Undrafted,13,65,27,14,8.2,0.005,0.131,0.151,0.495,0.112
1626210,Alan Williams,1610612756,PHX,23.0,6-8,80,260,Cal-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,10,29,38,5,-0.7,0.165,0.348,0.194,0.481,0.096
202692,Alec Burks,1610612762,UTA,24.0,6-6,78,214,Colorado,USA,2011,1,12,31,412,109,63,0.5,0.019,0.121,0.246,0.52,0.14
203458,Alex Len,1610612756,PHX,23.0,7-1,85,260,Maryland,Ukraine,2013,1,5,78,703,594,97,-7.7,0.091,0.223,0.202,0.482,0.087
1627293,Alex Stepheson,1610612763,MEM,28.0,6-10,82,270,USC,USA,Undrafted,Undrafted,Undrafted,8,22,28,2,-2.0,0.176,0.108,0.166,0.341,0.053
201582,Alexis Ajinca,1610612740,NOP,28.0,7-2,86,248,None,France,2008,1,20,59,352,269,31,-2.6,0.085,0.227,0.201,0.514,0.059
203459,Allen Crabbe,1610612757,POR,24.0,6-6,78,210,California,USA,2013,2,31,81,832,216,99,1.0,0.012,0.086,0.159,0.572,0.072
202087,Alonzo Gee,1610612740,NOP,29.0,6-6,78,225,Alabama,USA,Undrafted,Undrafted,Undrafted,73,325,245,72,-4.4,0.035,0.111,0.091,0.572,0.063
2405,Amar'e Stoudemire,1610612748,MIA,33.0,6-10,82,245,None,USA,2002,1,9,52,300,222,27,0.0,0.092,0.206,0.176,0.599,0.054
101161,Amir Johnson,1610612738,BOS,29.0,6-9,81,240,None,USA,2005,2,56,79,577,505,138,4.6,0.092,0.173,0.136,0.602,0.11
2760,Anderson Varejao,1610612744,GSW,33.0,6-11,83,273,None,Brazil,2004,2,30,53,138,141,35,2.8,0.068,0.204,0.143,0.473,0.102
203083,Andre Drummond,1610612765,DET,22.0,6-11,83,279,Connecticut,USA,2012,1,9,81,1314,1198,67,2.4,0.135,0.309,0.239,0.499,0.042
2738,Andre Iguodala,1610612744,GSW,32.0,6-6,78,215,Arizona,USA,2004,1,9,65,457,263,219,13.2,0.031,0.11,0.117,0.565,0.165
1889,Andre Miller,1610612759,SAS,40.0,6-3,75,200,Utah,USA,1999,1,8,39,144,51,87,2.8,0.031,0.087,0.156,0.6,0.276
203460,Andre Roberson,1610612760,OKC,24.0,6-7,79,210,Colorado,USA,2013,1,26,70,337,251,47,9.2,0.053,0.102,0.092,0.566,0.039
200745,Andrea Bargnani,1610612751,BKN,30.0,7-0,84,245,None,Italy,2006,1,1,46,304,97,18,-14.7,0.042,0.117,0.227,0.5,0.051
101106,Andrew Bogut,1610612744,GSW,31.0,7-0,84,260,Utah,Australia,2005,1,1,70,375,492,162,14.1,0.086,0.229,0.115,0.623,0.145
202726,Andrew Goudelock,1610612745,HOU,27.0,6-3,75,200,College of Charleston,USA,2011,2,46,8,22,2,4,8.3,0.021,0.013,0.234,0.506,0.118
203094,Andrew Nicholson,1610612753,ORL,26.0,6-9,81,250,St. Bonaventure,Canada,2012,1,19,56,384,201,25,2.8,0.041,0.191,0.205,0.567,0.05
203952,Andrew Wiggins,1610612750,MIN,21.0,6-8,80,199,Kansas,Canada,2014,1,1,81,1675,291,164,-1.3,0.039,0.066,0.267,0.543,0.098
203461,Anthony Bennett,1610612761,TOR,23.0,6-8,80,245,UNLV,Canada,2013,1,1,19,28,23,0,-19.0,0.059,0.262,0.166,0.446,0.0
1626148,Anthony Brown,1610612747,LAL,23.0,6-7,79,210,Stanford,USA,2015,2,34,29,115,70,19,-2.3,0.014,0.101,0.109,0.427,0.048
203076,Anthony Davis,1610612740,NOP,23.0,6-10,82,253,Kentucky,USA,2012,1,1,61,1481,627,116,-4.1,0.059,0.234,0.29,0.559,0.1
201627,Anthony Morrow,1610612760,OKC,30.0,6-5,77,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,68,380,62,24,5.3,0.011,0.054,0.167,0.543,0.037
201229,Anthony Tolliver,1610612765,DET,31.0,6-8,80,240,Creighton,USA,Undrafted,Undrafted,Undrafted,72,383,229,52,0.0,0.026,0.143,0.122,0.543,0.058
203462,Archie Goodwin,1610612756,PHX,21.0,6-5,77,200,Kentucky,USA,2013,1,29,57,505,142,118,-9.0,0.023,0.104,0.227,0.498,0.174
203382,Aron Baynes,1610612765,DET,29.0,6-10,82,260,Washington State,Australia,Undrafted,Undrafted,Undrafted,81,514,384,51,-3.4,0.106,0.202,0.184,0.563,0.07
201167,Arron Afflalo,1610612752,NYK,30.0,6-5,77,210,UCLA,USA,2007,1,27,71,909,266,144,-3.4,0.01,0.098,0.178,0.531,0.097
203085,Austin Rivers,1610612746,LAC,23.0,6-4,76,200,Duke,USA,2012,1,10,67,593,130,99,-4.0,0.015,0.07,0.188,0.523,0.116
202340,Avery Bradley,1610612738,BOS,25.0,6-2,74,180,Texas,USA,2010,1,19,76,1155,220,158,4.6,0.018,0.065,0.197,0.538,0.095
1626253,Axel Toupane,1610612743,DEN,23.0,6-7,79,210,None,France,Undrafted,Undrafted,Undrafted,21,76,31,15,-2.2,0.028,0.076,0.122,0.49,0.068
203463,Ben McLemore,1610612758,SAC,23.0,6-5,77,195,Kansas,USA,2013,1,7,68,531,148,79,1.2,0.023,0.076,0.172,0.531,0.076
2757,Beno Udrih,1610612763,MEM,33.0,6-3,75,205,None,Slovenia,2004,1,28,44,205,72,116,-1.7,0.012,0.091,0.167,0.496,0.256
202687,Bismack Biyombo,1610612761,TOR,23.0,6-9,81,245,None,Democratic Republic of the Congo,2011,1,7,82,454,655,29,3.1,0.1,0.249,0.114,0.586,0.025
201933,Blake Griffin,1610612746,LAC,27.0,6-10,82,251,Oklahoma,USA,2009,1,1,35,749,294,170,7.3,0.044,0.196,0.289,0.544,0.258
1626246,Boban Marjanovic,1610612759,SAS,27.0,7-3,87,290,None,Serbia,Undrafted,Undrafted,Undrafted,54,297,194,21,4.5,0.154,0.246,0.22,0.662,0.072
1626171,Bobby Portis,1610612741,CHI,21.0,6-11,83,230,Arkansas,USA,2015,1,22,62,436,337,52,-7.6,0.101,0.186,0.203,0.469,0.076
202711,Bojan Bogdanovic,1610612751,BKN,27.0,6-8,80,216,None,Croatia,2011,2,31,79,887,255,99,-9.2,0.017,0.105,0.19,0.55,0.073
2564,Boris Diaw,1610612759,SAS,34.0,6-8,80,250,None,France,2003,1,21,76,485,233,176,10.2,0.045,0.124,0.164,0.582,0.182
203078,Bradley Beal,1610612764,WAS,23.0,6-5,77,207,Florida,USA,2012,1,3,55,958,188,162,-0.2,0.024,0.088,0.245,0.547,0.153
201148,Brandan Wright,1610612763,MEM,28.0,6-10,82,210,North Carolina,USA,2007,1,8,12,83,43,6,-11.1,0.066,0.134,0.152,0.663,0.05
1626183,Branden Dawson,1610612746,LAC,23.0,6-6,78,225,Michigan State,USA,2015,2,56,6,5,4,0,-29.5,0.091,0.063,0.078,0.46,0.0
101138,Brandon Bass,1610612747,LAL,31.0,6-8,80,250,Louisiana State,USA,2005,2,33,66,473,285,74,-0.9,0.074,0.136,0.136,0.619,0.088
201943,Brandon Jennings,1610612753,ORL,26.0,6-1,73,169,None,USA,2009,1,10,48,332,96,170,0.3,0.017,0.092,0.192,0.491,0.298
202688,Brandon Knight,1610612756,PHX,24.0,6-3,75,189,Kentucky,USA,2011,1,8,52,1018,202,263,-5.5,0.018,0.09,0.258,0.522,0.234
201575,Brandon Rush,1610612744,GSW,30.0,6-6,78,220,Kansas,USA,2008,1,13,72,305,181,57,-0.9,0.021,0.14,0.125,0.56,0.072
203148,Brian Roberts,1610612757,POR,30.0,6-1,73,173,University of Dayton,USA,Undrafted,Undrafted,Undrafted,51,205,41,54,-7.0,0.012,0.075,0.188,0.552,0.205
1627362,Briante Weber,1610612748,MIA,23.0,6-2,74,165,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,7,31,25,21,-21.2,0.037,0.115,0.117,0.38,0.175
201572,Brook Lopez,1610612751,BKN,28.0,7-0,84,275,Stanford,USA,2008,1,10,73,1501,573,146,-2.4,0.086,0.153,0.272,0.562,0.106
203998,Bruno Caboclo,1610612761,TOR,20.0,6-9,81,205,None,Brazil,2014,1,20,6,3,2,1,-13.1,0.02,0.021,0.152,0.125,0.033
203955,Bryce Cotton,1610612763,MEM,23.0,6-1,73,165,Providence,USA,Undrafted,Undrafted,Undrafted,8,8,0,3,-30.4,0.0,0.0,0.17,0.4,0.136
1626214,Bryce Dejean-Jones,1610612740,NOP,23.0,6-6,78,203,Iowa State,USA,Undrafted,Undrafted,Undrafted,14,79,48,15,-6.8,0.025,0.157,0.14,0.505,0.076
201228,C.J. Watson,1610612753,ORL,32.0,6-2,74,175,Tennessee,USA,Undrafted,Undrafted,Undrafted,33,142,66,88,-3.5,0.015,0.084,0.117,0.461,0.18
203912,C.J. Wilcox,1610612746,LAC,25.0,6-5,77,195,Washington,USA,2014,1,28,23,70,12,10,6.3,0.006,0.057,0.19,0.491,0.09
203468,CJ McCollum,1610612757,POR,24.0,6-4,76,200,Lehigh,USA,2013,1,10,80,1666,259,341,2.6,0.016,0.075,0.266,0.544,0.211
101139,CJ Miles,1610612754,IND,29.0,6-6,78,231,None,USA,2005,2,34,64,753,175,63,0.2,0.017,0.099,0.221,0.547,0.069
203946,Cameron Bairstow,1610612765,DET,25.0,6-9,81,250,New Mexico,Australia,2014,2,49,18,34,28,6,-2.3,0.034,0.203,0.196,0.391,0.091
1626166,Cameron Payne,1610612760,OKC,21.0,6-3,75,185,Murray State,USA,2015,1,14,57,283,85,108,-1.8,0.012,0.108,0.199,0.49,0.241
201171,Carl Landry,1610612755,PHI,32.0,6-9,81,248,Purdue,USA,2007,2,31,36,351,146,32,-9.3,0.081,0.178,0.236,0.605,0.102
2546,Carmelo Anthony,1610612752,NYK,32.0,6-8,80,240,Syracuse,USA,2003,1,3,72,1573,556,299,-0.9,0.039,0.173,0.291,0.53,0.209
2406,Caron Butler,1610612758,SAC,36.0,6-7,79,228,Connecticut,USA,2002,1,10,17,63,22,10,-13.1,0.025,0.098,0.159,0.49,0.099
202718,Chandler Parsons,1610612742,DAL,27.0,6-10,82,230,Florida,USA,2011,2,38,61,837,285,169,0.3,0.017,0.141,0.204,0.589,0.158
101112,Channing Frye,1610612739,CLE,33.0,6-11,83,255,Arizona,USA,2005,1,8,70,425,234,71,4.8,0.03,0.172,0.153,0.586,0.086
101111,Charlie Villanueva,1610612742,DAL,31.0,6-11,83,232,Connecticut,USA,2005,1,7,62,319,152,24,-8.0,0.032,0.193,0.236,0.473,0.063
201978,Chase Budinger,1610612756,PHX,28.0,6-7,79,209,Arizona,USA,2009,2,44,66,271,150,64,-0.3,0.043,0.115,0.138,0.514,0.098
2365,Chris Andersen,1610612763,MEM,37.0,6-10,82,245,Blinn,USA,Undrafted,Undrafted,Undrafted,27,105,98,12,-10.1,0.088,0.175,0.108,0.598,0.045
2547,Chris Bosh,1610612748,MIA,32.0,6-11,83,235,Georgia Tech,USA,2003,1,4,53,1010,390,128,0.5,0.028,0.188,0.247,0.571,0.129
203142,Chris Copeland,1610612749,MIL,32.0,6-9,81,239,Colorado,USA,Undrafted,Undrafted,Undrafted,24,50,10,11,-25.7,0.006,0.064,0.169,0.462,0.12
203187,Chris Johnson,1610612762,UTA,26.0,6-6,78,206,Dayton,USA,Undrafted,Undrafted,Undrafted,70,205,132,45,2.0,0.032,0.118,0.131,0.482,0.082
2549,Chris Kaman,1610612757,POR,34.0,7-0,84,265,Central Michigan,USA,2003,1,6,16,44,24,11,-14.6,0.067,0.148,0.202,0.496,0.186
1626191,Chris McCullough,1610612751,BKN,21.0,6-11,83,200,Syracuse,USA,2015,1,29,24,112,68,9,-14.7,0.063,0.126,0.158,0.47,0.038
101108,Chris Paul,1610612746,LAC,31.0,6-0,72,175,Wake Forest,USA,2005,1,4,74,1446,310,738,11.0,0.017,0.105,0.265,0.575,0.493
1626174,Christian Wood,1610612755,PHI,20.0,6-11,83,220,UNLV,USA,Undrafted,Undrafted,Undrafted,17,61,38,3,-13.0,0.075,0.155,0.185,0.49,0.035
101236,Chuck Hayes,1610612746,LAC,33.0,6-6,78,240,Kentucky,USA,Undrafted,Undrafted,Undrafted,2,4,8,2,-2.3,0.0,0.25,0.113,0.694,0.133
203921,Cleanthony Early,1610612752,NYK,25.0,6-8,80,210,Wichita State,USA,2014,2,34,17,31,26,6,0.3,0.024,0.124,0.147,0.371,0.058
