PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
201985,AJ Price,1610612764,WAS,26.0,6-2,74,185,Connecticut,USA,2009,2,52,57,441,114,205,-1.9,0.015,0.074,0.177,0.501,0.273
201166,Aaron Brooks,1610612745,HOU,28.0,6-0,72,161,Oregon,USA,2007,1,26,53,376,80,114,-10.0,0.013,0.07,0.178,0.555,0.19
201189,Aaron Gray,1610612761,TOR,28.0,7-0,84,270,Pittsburgh,USA,2007,2,49,42,119,133,33,-8.1,0.094,0.181,0.131,0.544,0.103
1733,Al Harrington,1610612753,ORL,33.0,6-9,81,245,None,USA,1998,1,25,10,51,27,10,-17.1,0.049,0.191,0.242,0.434,0.141
201143,Al Horford,1610612737,ATL,27.0,6-10,82,250,Florida,Dominican Republic,2007,1,3,74,1289,757,240,3.2,0.077,0.206,0.219,0.56,0.149
2744,Al Jefferson,1610612762,UTA,28.0,6-10,82,289,None,USA,2004,1,15,78,1391,720,164,-3.4,0.063,0.237,0.257,0.522,0.119
202329,Al-Farouq Aminu,1610612740,NOH,22.0,6-9,81,215,Wake Forest,USA,2010,1,8,76,555,585,103,-0.6,0.07,0.23,0.143,0.519,0.076
101187,Alan Anderson,1610612761,TOR,30.0,6-6,78,220,Michigan State,USA,Undrafted,Undrafted,Undrafted,65,693,148,103,-2.8,0.023,0.084,0.231,0.509,0.125
202692,Alec Burks,1610612762,UTA,21.0,6-6,78,202,Colorado,USA,2011,1,12,64,451,145,92,4.0,0.033,0.098,0.196,0.507,0.127
203144,Alexey Shved,1610612750,MIN,24.0,6-6,78,182,None,Russia,Undrafted,Undrafted,Undrafted,77,665,175,286,-2.1,0.021,0.075,0.202,0.474,0.248
202087,Alonzo Gee,1610612739,CLE,26.0,6-6,78,219,Alabama,USA,Undrafted,Undrafted,Undrafted,82,842,320,133,-7.0,0.028,0.105,0.166,0.505,0.081
2405,Amar'e Stoudemire,1610612752,NYK,30.0,6-11,83,245,None,USA,2002,1,9,29,413,145,13,2.7,0.092,0.139,0.254,0.637,0.037
101161,Amir Johnson,1610612761,TOR,26.0,6-9,81,210,None,USA,2005,2,56,81,813,611,122,5.4,0.101,0.172,0.158,0.591,0.085
2760,Anderson Varejao,1610612739,CLE,30.0,6-11,83,260,None,Brazil,2004,2,30,25,353,361,84,-4.0,0.141,0.272,0.178,0.529,0.157
101154,Andray Blatche,1610612751,BKN,26.0,6-11,83,260,None,USA,2005,2,49,82,843,417,85,0.3,0.104,0.185,0.258,0.547,0.108
203083,Andre Drummond,1610612765,DET,19.0,6-10,82,270,Connecticut,USA,2012,1,9,60,476,457,30,-2.4,0.133,0.235,0.167,0.578,0.04
2738,Andre Iguodala,1610612743,DEN,29.0,6-6,78,207,Arizona,USA,2004,1,9,80,1038,423,433,6.9,0.03,0.118,0.186,0.52,0.224
1889,Andre Miller,1610612743,DEN,37.0,6-2,74,200,Utah,USA,1999,1,8,82,786,238,484,4.2,0.028,0.08,0.176,0.548,0.326
200745,Andrea Bargnani,1610612761,TOR,27.0,7-0,84,256,None,Italy,2006,1,1,35,443,128,38,-5.9,0.026,0.107,0.23,0.482,0.064
1905,Andrei Kirilenko,1610612750,MIN,32.0,6-9,81,235,None,Russia,1999,1,24,64,791,362,177,-0.5,0.05,0.137,0.17,0.59,0.144
101106,Andrew Bogut,1610612744,GSW,28.0,7-0,84,260,Utah,Australia,2005,1,1,32,186,245,67,2.3,0.089,0.212,0.134,0.463,0.121
202726,Andrew Goudelock,1610612747,LAL,24.0,6-3,75,200,College of Charleston,USA,2011,2,46,1,0,1,0,-83.5,0.111,0.0,0.143,0.0,0.0
203094,Andrew Nicholson,1610612753,ORL,23.0,6-9,81,250,St. Bonaventure,Canada,2012,1,19,75,587,258,44,-6.4,0.056,0.153,0.216,0.557,0.062
