PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
243,Aaron McKie,1610612755,PHI,31.0,6-5,77,209,Temple,USA,1994,1,17,75,689,253,195,-1.3,0.022,0.102,0.159,0.55,0.169
1425,Aaron Williams,1610612751,NJN,32.0,6-9,81,240,Xavier,USA,Undrafted,Undrafted,Undrafted,72,450,294,81,-1.4,0.078,0.151,0.171,0.549,0.109
1502,Adonal Foyle,1610612744,GSW,29.0,6-10,82,265,Colgate,St. Vincent & Grenadines,1997,1,8,44,137,167,17,-6.9,0.094,0.197,0.132,0.471,0.05
1559,Adrian Griffin,1610612745,HOU,29.0,6-5,77,230,Seton Hall,USA,Undrafted,Undrafted,Undrafted,19,11,19,10,-15.5,0.009,0.143,0.087,0.278,0.132
1733,Al Harrington,1610612754,IND,24.0,6-9,81,250,None,USA,1998,1,25,79,1048,508,131,1.5,0.07,0.155,0.225,0.514,0.107
673,Alan Henderson,1610612737,ATL,31.0,6-9,81,240,Indiana,USA,1995,1,16,6,24,21,2,-21.8,0.183,0.141,0.185,0.508,0.056
2682,Alex Garcia,1610612759,SAS,24.0,6-3,75,195,None,USA,Undrafted,Undrafted,Undrafted,2,3,0,0,8.6,0.0,0.0,0.265,0.19,0.0
275,Allan Houston,1610612752,NYK,33.0,6-6,78,200,Tennessee,USA,1993,1,11,50,924,121,99,-0.7,0.012,0.056,0.244,0.539,0.101
947,Allen Iverson,1610612755,PHI,29.0,6-0,72,165,Georgetown,USA,1996,1,1,48,1266,178,324,-2.5,0.017,0.069,0.339,0.478,0.325
297,Alonzo Mourning,1610612751,NJN,34.0,6-10,82,261,Georgetown,USA,1992,1,2,12,96,27,8,-5.5,0.038,0.084,0.201,0.558,0.073
2228,Alton Ford,1610612745,HOU,23.0,6-9,81,280,Houston,USA,2001,2,50,9,15,11,3,3.7,0.073,0.211,0.178,0.55,0.158
1541,Alvin Williams,1610612761,TOR,29.0,6-5,77,185,Villanova,USA,1997,2,47,56,494,150,224,-6.5,0.011,0.078,0.168,0.463,0.237
1043,Amal McCaskill,1610612755,PHI,30.0,6-11,83,235,Marquette,USA,1996,2,49,59,113,133,20,-3.7,0.08,0.135,0.112,0.438,0.055
2405,Amar'e Stoudemire,1610612756,PHX,21.0,6-10,82,245,None,USA,2002,1,9,55,1133,496,78,-2.9,0.079,0.167,0.273,0.536,0.07
1889,Andre Miller,1610612743,DEN,28.0,6-2,74,200,Utah,USA,1999,1,8,82,1214,366,501,3.0,0.045,0.085,0.204,0.541,0.283
1905,Andrei Kirilenko,1610612762,UTA,23.0,6-9,81,225,None,Russia,1999,1,24,78,1284,629,244,1.8,0.083,0.152,0.215,0.559,0.152
692,Andrew DeClercq,1610612753,ORL,31.0,6-10,82,255,Florida,USA,1995,2,34,71,230,317,44,-3.3,0.108,0.158,0.101,0.526,0.054
358,Anfernee Hardaway,1610612752,NYK,32.0,6-7,79,215,Memphis,USA,1993,1,3,76,699,287,176,-2.2,0.033,0.105,0.18,0.472,0.141
1738,Ansu Sesay,1610612760,SEA,27.0,6-9,81,225,Mississippi,USA,1998,2,30,57,200,92,19,-1.6,0.073,0.087,0.168,0.504,0.057
1712,Antawn Jamison,1610612742,DAL,28.0,6-9,81,225,North Carolina,USA,1998,1,4,82,1212,520,70,5.6,0.093,0.121,0.203,0.581,0.047
1853,Anthony Carter,1610612759,SAS,29.0,6-2,74,195,Hawaii,USA,Undrafted,Undrafted,Undrafted,5,22,11,12,0.6,0.022,0.085,0.247,0.297,0.279
