PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
201985,AJ Price,1610612750,MIN,27.0,6-2,74,195,Connecticut,USA,2009,2,52,28,44,10,13,0.9,0.008,0.075,0.213,0.469,0.271
201166,Aaron Brooks,1610612743,DEN,29.0,6-0,72,161,Oregon,USA,2007,1,26,72,645,140,233,-2.6,0.027,0.061,0.201,0.518,0.238
201189,Aaron Gray,1610612758,SAC,29.0,7-0,84,270,Pittsburgh,USA,2007,2,49,37,65,111,22,-11.1,0.113,0.199,0.122,0.466,0.092
203519,Adonis Thomas,1610612755,PHI,21.0,6-7,79,240,Memphis,USA,Undrafted,Undrafted,Undrafted,6,14,3,3,17.2,0.0,0.079,0.176,0.485,0.115
1733,Al Harrington,1610612764,WAS,34.0,6-9,81,245,None,USA,1998,1,25,34,225,80,28,4.7,0.032,0.138,0.225,0.506,0.089
201143,Al Horford,1610612737,ATL,28.0,6-10,82,250,Florida,Dominican Republic,2007,1,3,29,538,244,76,3.1,0.072,0.189,0.244,0.588,0.139
2744,Al Jefferson,1610612766,CHA,29.0,6-10,82,289,None,USA,2004,1,15,73,1594,792,155,0.5,0.063,0.247,0.293,0.532,0.122
202329,Al-Farouq Aminu,1610612740,NOP,23.0,6-9,81,215,Wake Forest,USA,2010,1,8,80,572,496,114,-5.4,0.064,0.188,0.14,0.516,0.083
101187,Alan Anderson,1610612751,BKN,31.0,6-6,78,220,Michigan State,USA,Undrafted,Undrafted,Undrafted,78,564,175,81,-1.2,0.024,0.078,0.156,0.525,0.074
202692,Alec Burks,1610612762,UTA,22.0,6-6,78,211,Colorado,USA,2011,1,12,78,1089,257,212,-6.6,0.027,0.095,0.232,0.547,0.168
203458,Alex Len,1610612756,PHX,21.0,7-1,85,255,Maryland,Ukraine,2013,1,5,42,86,99,4,-8.2,0.106,0.171,0.134,0.469,0.017
203144,Alexey Shved,1610612750,MIN,25.0,6-6,78,187,None,Russia,Undrafted,Undrafted,Undrafted,63,250,81,68,-2.9,0.028,0.09,0.206,0.452,0.162
201582,Alexis Ajinca,1610612740,NOP,26.0,7-2,86,248,None,France,2008,1,20,56,328,277,40,-4.8,0.106,0.201,0.163,0.589,0.067
203459,Allen Crabbe,1610612757,POR,22.0,6-6,78,210,California,USA,2013,2,31,15,33,9,6,-0.5,0.01,0.077,0.154,0.475,0.088
202087,Alonzo Gee,1610612739,CLE,27.0,6-6,78,225,Alabama,USA,Undrafted,Undrafted,Undrafted,65,258,149,47,-9.7,0.033,0.11,0.132,0.491,0.071
2405,Amar'e Stoudemire,1610612752,NYK,31.0,6-11,83,245,None,USA,2002,1,9,65,772,320,34,-6.2,0.08,0.155,0.236,0.596,0.044
101161,Amir Johnson,1610612761,TOR,27.0,6-9,81,210,None,USA,2005,2,56,77,799,505,115,4.3,0.08,0.153,0.162,0.592,0.085
2760,Anderson Varejao,1610612739,CLE,31.0,6-11,83,267,None,Brazil,2004,2,30,65,546,629,140,1.7,0.1,0.253,0.145,0.527,0.122
101154,Andray Blatche,1610612751,BKN,27.0,6-11,83,260,None,USA,2005,2,49,73,821,390,112,0.6,0.079,0.176,0.248,0.532,0.126
203083,Andre Drummond,1610612765,DET,20.0,6-10,82,270,Connecticut,USA,2012,1,9,81,1095,1071,35,-4.2,0.157,0.253,0.166,0.599,0.021
2738,Andre Iguodala,1610612744,GSW,30.0,6-6,78,207,Arizona,USA,2004,1,9,63,588,293,263,13.5,0.027,0.112,0.133,0.57,0.17
1889,Andre Miller,1610612764,WAS,38.0,6-2,74,200,Utah,USA,1999,1,8,58,283,130,197,2.2,0.029,0.1,0.148,0.534,0.307
203460,Andre Roberson,1610612760,OKC,22.0,6-7,79,210,Colorado,USA,2013,1,26,40,75,94,15,3.2,0.096,0.135,0.099,0.518,0.051
200745,Andrea Bargnani,1610612752,NYK,28.0,7-0,84,250,None,Italy,2006,1,1,42,558,222,45,-6.1,0.053,0.137,0.22,0.51,0.063
