PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
243,Aaron McKie,1610612747,LAL,34.0,6-5,77,209,Temple,USA,1994,1,17,10,22,18,13,-6.6,0.008,0.137,0.085,0.647,0.165
1425,Aaron Williams,1610612746,LAC,35.0,6-9,81,235,Xavier,USA,Undrafted,Undrafted,Undrafted,38,76,85,7,-1.4,0.078,0.163,0.1,0.606,0.03
200747,Adam Morrison,1610612766,CHA,22.0,6-8,80,205,Gonzaga,USA,2006,1,3,78,917,230,163,-6.1,0.023,0.081,0.216,0.45,0.121
1502,Adonal Foyle,1610612744,GSW,32.0,6-10,82,270,Colgate,St. Vincent & Grenadines,1997,1,8,48,107,126,19,-3.4,0.104,0.15,0.105,0.557,0.054
1559,Adrian Griffin,1610612741,CHI,32.0,6-5,77,230,Seton Hall,USA,Undrafted,Undrafted,Undrafted,54,137,109,59,6.6,0.075,0.122,0.132,0.499,0.154
1733,Al Harrington,1610612744,GSW,27.0,6-9,81,245,None,USA,1998,1,25,78,1285,496,149,-0.6,0.058,0.138,0.228,0.54,0.097
2744,Al Jefferson,1610612738,BOS,22.0,6-10,82,256,None,USA,2004,1,15,69,1107,756,88,-3.3,0.11,0.239,0.226,0.547,0.071
101187,Alan Anderson,1610612766,CHA,24.0,6-6,78,220,Michigan State,USA,Undrafted,Undrafted,Undrafted,17,98,32,21,-3.9,0.045,0.089,0.194,0.538,0.144
673,Alan Henderson,1610612755,PHI,34.0,6-9,81,240,Indiana,USA,1995,1,16,38,119,107,10,-0.7,0.115,0.152,0.103,0.679,0.036
200792,Alexander Johnson,1610612763,MEM,24.0,6-9,81,240,Florida State,USA,2006,2,45,59,260,181,17,-0.6,0.076,0.193,0.158,0.588,0.033
200810,Allan Ray,1610612738,BOS,23.0,6-2,74,190,Villanova,USA,Undrafted,Undrafted,Undrafted,47,290,69,43,-0.8,0.024,0.083,0.198,0.512,0.105
947,Allen Iverson,1610612743,DEN,32.0,6-0,72,165,Georgetown,USA,1996,1,1,65,1709,193,468,-0.2,0.008,0.061,0.288,0.54,0.302
297,Alonzo Mourning,1610612748,MIA,37.0,6-10,82,261,Georgetown,USA,1992,1,2,77,661,350,18,-1.8,0.089,0.137,0.204,0.59,0.02
1541,Alvin Williams,1610612746,LAC,32.0,6-5,77,195,Villanova,USA,1997,2,47,2,2,1,3,-38.1,0.071,0.0,0.259,0.266,0.429
2405,Amar'e Stoudemire,1610612756,PHX,24.0,6-10,82,245,None,USA,2002,1,9,82,1671,786,84,8.3,0.091,0.204,0.252,0.637,0.049
101161,Amir Johnson,1610612765,DET,20.0,6-9,81,210,None,USA,2005,2,56,8,47,37,3,0.4,0.128,0.155,0.17,0.6,0.039
2760,Anderson Varejao,1610612739,CLE,24.0,6-10,82,240,None,Brazil,2004,2,30,81,547,545,75,6.8,0.097,0.192,0.135,0.527,0.06
101154,Andray Blatche,1610612764,WAS,20.0,6-11,83,248,None,USA,2005,2,49,56,206,191,39,-5.8,0.107,0.174,0.169,0.471,0.094
2857,Andre Barrett,1610612741,CHI,25.0,5-10,70,173,Seton Hall, ,Undrafted,Undrafted,Undrafted,6,8,5,7,-2.9,0.038,0.16,0.169,0.5,0.368
2810,Andre Brown,1610612760,SEA,26.0,6-9,81,245,DePaul,USA,Undrafted,Undrafted,Undrafted,38,93,74,2,-3.6,0.1,0.168,0.171,0.577,0.014
2738,Andre Iguodala,1610612755,PHI,23.0,6-6,78,207,Arizona,USA,2004,1,9,76,1386,434,432,-3.5,0.027,0.124,0.224,0.562,0.242
