player.name,player.id,team.abbreviation,period
Andrei Kirilenko,1905,MIN,1
Kevin Love,201567,MIN,1
Nikola Pekovic,201593,MIN,1
Alexey Shved,203144,MIN,1
Luke Ridnour,2557,MIN,1
Danilo Gallinari,201568,DEN,1
Kenneth Faried,202702,DEN,1
Kosta Koufos,201585,DEN,1
Andre Iguodala,2738,DEN,1
Andre Miller,1889,DEN,1
Alexey Shved,203144,MIN,2
Dante Cunningham,201967,MIN,2
J.J. Barea,200826,MIN,2
Derrick Williams,202682,MIN,2
Greg Stiemsma,201880,MIN,2
Danilo Gallinari,201568,DEN,2
Corey Brewer,201147,DEN,2
Timofey Mozgov,202389,DEN,2
Ty Lawson,201951,DEN,2
Evan Fournier,203095,DEN,2
Andrei Kirilenko,1905,MIN,3
Kevin Love,201567,MIN,3
Nikola Pekovic,201593,MIN,3
Alexey Shved,203144,MIN,3
Luke Ridnour,2557,MIN,3
Danilo Gallinari,201568,DEN,3
Kenneth Faried,202702,DEN,3
Kosta Koufos,201585,DEN,3
Andre Iguodala,2738,DEN,3
Andre Miller,1889,DEN,3
Alexey Shved,203144,MIN,4
Dante Cunningham,201967,MIN,4
J.J. Barea,200826,MIN,4
Derrick Williams,202682,MIN,4
Greg Stiemsma,201880,MIN,4
Andre Iguodala,2738,DEN,4
Corey Brewer,201147,DEN,4
Timofey Mozgov,202389,DEN,4
Ty Lawson,201951,DEN,4
Anthony Randolph,201576,DEN,4
