player.name,player.id,team.abbreviation,period
Glen Davis,201175,ORL,1
Maurice Harkless,203090,ORL,1
Nikola Vucevic,202696,ORL,1
Jameer Nelson,2749,ORL,1
JJ Redick,200755,ORL,1
Carmelo Anthony,2546,NYK,1
James White,200778,NYK,1
Tyson Chandler,2199,NYK,1
Raymond Felton,101109,NYK,1
Iman Shumpert,202697,NYK,1
E'Twaun Moore,202734,ORL,2
DeQuan Jones,203199,ORL,2
Ish Smith,202397,ORL,2
Gustavo Ayon,202970,ORL,2
Hedo Turkoglu,2045,ORL,2
JR Smith,2747,NYK,2
Steve Novak,200779,NYK,2
Amar'e Stoudemire,2405,NYK,2
Chris Copeland,203142,NYK,2
Pablo Prigioni,203143,NYK,2
Maurice Harkless,203090,ORL,3
Nikola Vucevic,202696,ORL,3
Jameer Nelson,2749,ORL,3
JJ Redick,200755,ORL,3
Hedo Turkoglu,2045,ORL,3
Carmelo Anthony,2546,NYK,3
James White,200778,NYK,3
Tyson Chandler,2199,NYK,3
Raymond Felton,101109,NYK,3
Iman Shumpert,202697,NYK,3
E'Twaun Moore,202734,ORL,4
DeQuan Jones,203199,ORL,4
Ish Smith,202397,ORL,4
Gustavo Ayon,202970,ORL,4
Hedo Turkoglu,2045,ORL,4
Carmelo Anthony,2546,NYK,4
JR Smith,2747,NYK,4
Steve Novak,200779,NYK,4
Amar'e Stoudemire,2405,NYK,4
Pablo Prigioni,203143,NYK,4
