player.name,player.id,team.abbreviation,period
Harrison Barnes,203084,GSW,1
David Lee,101135,GSW,1
Festus Ezeli,203105,GSW,1
Klay Thompson,202691,GSW,1
Stephen Curry,201939,GSW,1
Shawn Marion,1890,DAL,1
Elton Brand,1882,DAL,1
Chris Kaman,2549,DAL,1
O.J. Mayo,201564,DAL,1
Darren Collison,201954,DAL,1
Andris Biedrins,2740,GSW,2
Carl Landry,201171,GSW,2
Jarrett Jack,101127,GSW,2
Draymond Green,203110,GSW,2
Charles Jenkins,202724,GSW,2
Bernard James,203108,DAL,2
Troy Murphy,2211,DAL,2
Vince Carter,1713,DAL,2
Rodrigue Beaubois,201958,DAL,2
Dominique Jones,202346,DAL,2
Harrison Barnes,203084,GSW,3
David Lee,101135,GSW,3
Festus Ezeli,203105,GSW,3
Klay Thompson,202691,GSW,3
Stephen Curry,201939,GSW,3
Shawn Marion,1890,DAL,3
Elton Brand,1882,DAL,3
Chris Kaman,2549,DAL,3
O.J. Mayo,201564,DAL,3
Darren Collison,201954,DAL,3
David Lee,101135,GSW,4
Stephen Curry,201939,GSW,4
Carl Landry,201171,GSW,4
Jarrett Jack,101127,GSW,4
Draymond Green,203110,GSW,4
Bernard James,203108,DAL,4
Troy Murphy,2211,DAL,4
Vince Carter,1713,DAL,4
Dominique Jones,202346,DAL,4
Dahntay Jones,2563,DAL,4
Harrison Barnes,203084,GSW,5
David Lee,101135,GSW,5
Festus Ezeli,203105,GSW,5
Klay Thompson,202691,GSW,5
Stephen Curry,201939,GSW,5
Shawn Marion,1890,DAL,5
Chris Kaman,2549,DAL,5
O.J. Mayo,201564,DAL,5
Darren Collison,201954,DAL,5
Vince Carter,1713,DAL,5
