player.name,player.id,team.abbreviation,period
Nicolas Batum,201587,POR,1
LaMarcus Aldridge,200746,POR,1
JJ Hickson,201581,POR,1
Wesley Matthews,202083,POR,1
Damian Lillard,203081,POR,1
LeBron James,2544,MIA,1
Udonis Haslem,2617,MIA,1
Chris Bosh,2547,MIA,1
Dwyane Wade,2548,MIA,1
Mario Chalmers,201596,MIA,1
Nicolas Batum,201587,POR,2
LaMarcus Aldridge,200746,POR,2
Jared Jeffries,2407,POR,2
Ronnie Price,101179,POR,2
Sasha Pavlovic,2562,POR,2
Dwyane Wade,2548,MIA,2
Shane Battier,2203,MIA,2
Chris Andersen,2365,MIA,2
Ray Allen,951,MIA,2
Norris Cole,202708,MIA,2
Nicolas Batum,201587,POR,3
LaMarcus Aldridge,200746,POR,3
JJ Hickson,201581,POR,3
Wesley Matthews,202083,POR,3
Damian Lillard,203081,POR,3
LeBron James,2544,MIA,3
Chris Bosh,2547,MIA,3
Dwyane Wade,2548,MIA,3
Mario Chalmers,201596,MIA,3
Shane Battier,2203,MIA,3
Nicolas Batum,201587,POR,4
Damian Lillard,203081,POR,4
Jared Jeffries,2407,POR,4
Sasha Pavlovic,2562,POR,4
Luke Babbitt,202337,POR,4
Dwyane Wade,2548,MIA,4
Ray Allen,951,MIA,4
Norris Cole,202708,MIA,4
Joel Anthony,201202,MIA,4
Rashard Lewis,1740,MIA,4
