eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,202713,101131,202328,201155,101181,203084,101135,101106,202691,201939
50,1,202713,101131,202328,201155,101181,101127,101135,101106,202691,201939
58,1,202713,101131,201973,201155,101181,101127,101135,101106,202691,201939
59,1,202713,101131,201973,201155,101181,101127,101135,203105,202691,201939
65,1,203114,101131,201973,201155,101181,101127,101135,203105,202691,201939
76,1,203114,101131,201973,201155,101181,101127,203110,203105,202691,201939
77,1,203114,101131,201973,201155,101181,101127,203110,203105,201171,201939
78,1,203114,101131,201973,201155,101181,101127,203110,203105,201171,2210
79,1,203114,101131,201973,201155,101198,101127,203110,203105,201171,2210
94,1,203114,101131,201973,201155,101198,101127,201939,203105,201171,2210
95,1,203114,101131,201973,201155,101198,101127,201939,202691,201171,2210
96,1,203114,101131,101181,201155,101198,101127,201939,202691,201171,2210
104,2,202328,101181,201973,203114,101198,101127,203105,203110,201171,2210
121,2,202328,101181,201973,203114,101198,101127,203105,201939,201171,2210
122,2,202328,101181,201973,203114,101198,101127,203105,201939,201171,202691
133,2,202328,101181,201973,203114,101198,101127,101135,201939,201171,202691
134,2,202328,101181,201973,203114,101198,101127,101135,201939,101106,202691
161,2,202328,101181,201973,202713,101198,101127,101135,201939,101106,202691
162,2,202328,101181,201973,202713,201155,101127,101135,201939,101106,202691
196,2,202328,101181,201973,202713,201155,101127,101135,201939,203105,202691
197,2,202328,101181,201973,101131,201155,101127,101135,201939,203105,202691
198,2,101198,101181,201973,101131,201155,101127,101135,201939,203105,202691
208,2,101198,101181,201973,101131,201155,203145,101135,201939,203105,202691
210,2,101198,101181,201973,101131,201155,203145,101135,203084,203105,202691
214,3,202713,101131,202328,201155,101181,203084,101135,101106,202691,201939
272,3,202713,101131,202328,201155,101181,203084,101135,203105,202691,201939
283,3,202713,101131,202328,201155,101198,203084,101135,203105,202691,201939
291,3,202713,101131,202328,201155,101198,203084,201171,203105,202691,201939
292,3,202713,101131,201973,201155,101198,203084,201171,203105,202691,201939
309,3,202713,101131,201973,201155,101198,203084,201171,203105,101127,201939
312,3,203114,101131,201973,201155,101198,203084,201171,203105,101127,201939
332,3,203114,101131,201973,201155,101198,202691,201171,203105,101127,201939
340,4,202328,201155,201973,203114,101198,202691,201939,101127,203105,201171
356,4,202328,201155,201973,203114,101198,202691,201939,101127,101135,201171
357,4,202328,201155,201973,203114,101198,202691,201939,101127,101135,101106
386,4,202328,202713,201973,203114,101198,202691,201939,101127,101135,101106
387,4,202328,202713,101131,203114,101198,202691,201939,101127,101135,101106
407,4,202328,202713,101131,201155,101198,202691,201939,101127,101135,101106
451,4,202328,202713,101131,201155,101198,202691,201939,101127,101135,203105
452,4,202328,202713,101131,201155,101198,202691,201939,203145,101135,203105
453,4,202328,202713,101131,201155,101198,202691,201939,203145,202952,203105
458,4,202328,202713,101131,201155,101198,202691,203084,203145,202952,203105
473,4,202328,202713,203114,201155,101198,202691,203084,203145,202952,203105
