eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,200758,2546,2199,101109,467,1890,2211,2549,201564,201954
42,1,200758,2546,2199,101109,467,1890,2211,1882,201564,201954
46,1,200758,2546,2199,101109,2747,1890,2211,1882,201564,201954
61,1,200758,2546,2199,101109,2747,1890,2211,1882,201564,202346
62,1,200779,2546,2199,101109,2747,1890,2211,1882,201564,202346
86,1,200779,2546,2199,101109,2747,1713,2211,1882,201564,202346
87,1,200779,2546,739,101109,2747,1713,2211,1882,201564,202346
97,1,200779,2546,739,101109,2747,1713,203109,1882,201564,202346
111,2,2199,467,2747,200779,739,1882,202346,1713,203109,2563
128,2,2199,467,2747,200779,739,1882,202346,1713,2549,2563
133,2,2199,467,2747,200779,739,2211,202346,1713,2549,2563
155,2,2199,467,2747,2546,739,2211,202346,1713,2549,2563
156,2,2199,467,2747,2546,739,2211,201954,1713,2549,2563
169,2,2199,467,2747,2546,739,2211,201954,1890,2549,2563
170,2,2199,467,2747,2546,739,2211,201954,1890,2549,201564
171,2,2199,467,101109,2546,739,2211,201954,1890,2549,201564
202,2,2199,467,101109,2546,739,1713,201954,1890,2549,201564
203,2,2199,467,101109,2546,200758,1713,201954,1890,2549,201564
209,2,2199,467,101109,2546,200758,1713,201954,1890,1882,201564
210,2,2199,2747,101109,2546,200758,1713,201954,1890,1882,201564
230,2,2199,2747,101109,2546,200779,1713,201954,1890,1882,201564
233,2,2199,2747,101109,2546,200779,2563,201954,1890,1882,201564
250,3,200758,2546,2199,101109,467,1890,2549,201564,201954,203109
298,3,2747,2546,2199,101109,467,1890,2549,201564,201954,203109
309,3,2747,2546,2199,101109,467,1890,1882,201564,201954,203109
324,3,2747,2546,739,101109,467,1890,1882,201564,201954,203109
325,3,2747,2546,739,101109,200779,1890,1882,201564,201954,203109
340,3,2747,2546,739,101109,200779,1890,1882,201564,201954,1713
347,3,2747,200758,739,101109,200779,1890,1882,201564,201954,1713
351,3,2747,200758,739,101109,200779,2563,1882,201564,201954,1713
361,4,200758,467,2747,200779,739,1882,202346,1713,203109,2563
378,4,200758,467,2747,200779,739,2549,202346,1713,203109,2563
379,4,200758,467,2747,2546,739,2549,202346,1713,203109,2563
388,4,200758,101109,2747,2546,739,2549,202346,1713,203109,2563
412,4,2199,101109,2747,2546,739,2549,202346,1713,203109,2563
413,4,2199,101109,2747,2546,467,2549,202346,1713,203109,2563
432,4,2199,101109,2747,2546,467,201954,202346,1713,203109,2563
433,4,2199,101109,2747,2546,467,201954,1882,1713,203109,2563
434,4,2199,101109,2747,2546,467,201954,1882,1890,203109,2563
435,4,2199,101109,2747,2546,467,201954,1882,1890,203109,201564
453,4,2199,101109,2747,2546,467,201954,1882,1890,1713,201564
463,4,2199,101109,2747,2546,467,201954,2549,1890,1713,201564
521,4,2199,101109,2747,2546,467,201954,2563,1890,1713,201564
527,4,2199,101109,2747,200779,467,201954,2563,1890,1713,201564
