eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,201563,202693,101162,200769,201609,2546,703,2199,200758,101109
39,1,201563,202693,101162,201162,201609,2546,703,2199,200758,101109
53,1,201563,202693,101162,201162,201609,2546,2747,2199,200758,101109
67,1,200782,202693,101162,201162,201609,2546,2747,2199,200758,101109
75,1,200782,202693,101162,201162,201609,2546,2747,2199,200779,101109
88,1,200782,2449,101162,201162,201609,2546,2747,2199,200779,101109
96,1,200782,2449,101162,201162,201609,739,2747,2199,200779,101109
104,1,200782,2449,101162,201162,201609,739,2747,703,200779,101109
114,1,200782,2449,101162,201162,201609,203142,2747,703,200779,101109
123,1,200782,2449,101162,201162,2742,203142,2747,703,200779,101109
137,2,101162,201162,200782,2449,2742,703,2747,200779,203142,203143
152,2,201563,201162,200782,2449,2742,703,2747,200779,203142,203143
180,2,201563,201162,200782,2449,2742,2546,2747,200779,203142,203143
181,2,201563,200769,200782,2449,2742,2546,2747,200779,203142,203143
192,2,201563,200769,200782,2449,2742,2546,2747,200779,203142,101109
223,2,201563,200769,200782,101162,2742,2546,2747,200779,203142,101109
224,2,201563,200769,200782,101162,2742,2546,2747,200779,2199,101109
225,2,201609,200769,200782,101162,2742,2546,2747,200779,2199,101109
246,2,201609,200769,200782,101162,2742,703,2747,200779,2199,101109
247,2,201609,200769,200782,101162,2742,703,2747,200779,200758,101109
260,3,201563,202693,101162,200769,201609,2546,2199,200758,101109,200779
307,3,201563,202693,101162,200769,201609,2546,2199,2747,101109,200779
321,3,201563,202693,101162,200769,201609,2546,703,2747,101109,200779
328,3,201563,202693,101162,200769,201609,2546,703,2747,101109,200758
339,3,200782,202693,101162,200769,201609,2546,703,2747,101109,200758
350,3,200782,202693,101162,200769,201609,2546,703,2747,203143,200758
366,3,200782,2449,101162,200769,201609,2546,703,2747,203143,200758
397,4,101162,200769,201162,2449,2742,2199,200758,2747,200779,203143
401,4,101162,200769,201162,2449,2742,2199,200758,2747,200779,101109
415,4,101162,200769,201162,2449,2742,2199,2546,2747,200779,101109
468,4,101162,200769,201162,200782,2742,2199,2546,2747,200779,101109
472,4,101162,200769,201162,200782,2742,2199,2546,2747,200758,101109
