PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Dillon Brooks,1628415,MEM,1
Jarell Martin,1626185,MEM,1
Marc Gasol,201188,MEM,1
Wayne Selden,1627782,MEM,1
Andrew Harrison,1626150,MEM,1
Stanley Johnson,1626169,DET,1
Blake Griffin,201933,DET,1
Andre Drummond,203083,DET,1
Reggie Bullock,203493,DET,1
Ish Smith,202397,DET,1
Jarell Martin,1626185,MEM,2
Andrew Harrison,1626150,MEM,2
Ben McLemore,203463,MEM,2
Myke Henry,1627988,MEM,2
Deyonta Davis,1627738,MEM,2
Luke Kennard,1628379,DET,2
Dwight Buycks,202779,DET,2
Langston Galloway,204038,DET,2
Anthony Tolliver,201229,DET,2
Eric Moreland,203961,DET,2
Dillon Brooks,1628415,MEM,3
Jarell Martin,1626185,MEM,3
Marc Gasol,201188,MEM,3
Wayne Selden,1627782,MEM,3
Andrew Harrison,1626150,MEM,3
Stanley Johnson,1626169,DET,3
Andre Drummond,203083,DET,3
Reggie Bullock,203493,DET,3
Ish Smith,202397,DET,3
Anthony Tolliver,201229,DET,3
Dillon Brooks,1628415,MEM,4
Jarell Martin,1626185,MEM,4
Wayne Selden,1627782,MEM,4
Andrew Harrison,1626150,MEM,4
Deyonta Davis,1627738,MEM,4
Andre Drummond,203083,DET,4
Reggie Bullock,203493,DET,4
Luke Kennard,1628379,DET,4
Dwight Buycks,202779,DET,4
Anthony Tolliver,201229,DET,4
