PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Justin Jackson,1628382,SAC,1
Vince Carter,1713,SAC,1
Willie Cauley-Stein,1626161,SAC,1
Bogdan Bogdanovic,203992,SAC,1
De'Aaron Fox,1628368,SAC,1
Josh Jackson,1628367,PHX,1
Dragan Bender,1627733,PHX,1
Marquese Chriss,1627737,PHX,1
Troy Daniels,203584,PHX,1
Tyler Ulis,1627755,PHX,1
Justin Jackson,1628382,SAC,2
Willie Cauley-Stein,1626161,SAC,2
Nigel Hayes,1628502,SAC,2
Buddy Hield,1627741,SAC,2
Frank Mason,1628412,SAC,2
Josh Jackson,1628367,PHX,2
Alex Len,203458,PHX,2
Danuel House Jr.,1627863,PHX,2
Shaquille Harrison,1627885,PHX,2
Alec Peters,1628409,PHX,2
Justin Jackson,1628382,SAC,3
Vince Carter,1713,SAC,3
Willie Cauley-Stein,1626161,SAC,3
Bogdan Bogdanovic,203992,SAC,3
De'Aaron Fox,1628368,SAC,3
Josh Jackson,1628367,PHX,3
Dragan Bender,1627733,PHX,3
Marquese Chriss,1627737,PHX,3
Tyler Ulis,1627755,PHX,3
Danuel House Jr.,1627863,PHX,3
Justin Jackson,1628382,SAC,4
Willie Cauley-Stein,1626161,SAC,4
Nigel Hayes,1628502,SAC,4
Buddy Hield,1627741,SAC,4
Frank Mason,1628412,SAC,4
Alex Len,203458,PHX,4
Danuel House Jr.,1627863,PHX,4
Shaquille Harrison,1627885,PHX,4
Alec Peters,1628409,PHX,4
Davon Reed,1628432,PHX,4
