eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,201563,201567,2545,202325,2742,201956,201171,2223,201936,2757
40,1,201563,201567,2545,202325,2742,201956,202326,2223,201936,2757
41,1,201563,201567,2545,202325,2742,201956,202326,2223,201936,101128
55,1,201563,201567,2545,202325,2742,201590,202326,2223,201936,101128
66,1,201563,201229,2545,202325,2742,201590,202326,2223,201936,101128
73,1,201563,201229,2545,202325,2742,201590,202326,201171,201936,101128
74,1,201563,201229,201593,202325,2742,201590,202326,201171,201936,101128
76,1,201563,201229,201593,202325,200772,201590,202326,201171,201936,101128
86,1,201563,201229,201593,201147,200772,201590,202326,201171,201936,101128
104,1,201563,201229,201593,201147,200772,101129,202326,201171,201936,101128
119,1,201563,201229,201593,201147,2742,101129,202326,201171,201936,101128
136,2,201567,2545,202325,2742,201147,2757,202326,101128,201574,201616
146,2,201567,2545,202325,2742,201147,2757,202326,101128,201956,201616
182,2,201567,2545,202325,2742,201563,2757,202326,101128,201956,201616
183,2,201567,2545,202325,2742,201563,2757,202326,101128,2223,201616
184,2,201567,2545,202325,2742,201563,2757,201574,101128,2223,201616
196,2,201229,2545,202325,2742,201563,2757,201574,101128,2223,201616
211,2,201229,201593,202325,2742,201563,2757,201574,101128,2223,201616
212,2,201229,201593,201147,2742,201563,2757,201574,101128,2223,201616
225,2,201229,201593,201147,2742,201563,2757,201574,201936,2223,201616
243,2,201229,201593,201147,200772,201563,2757,201574,201936,2223,201616
270,2,201229,201593,201147,200772,201563,2757,101128,201936,2223,201616
278,2,201229,201593,201147,200772,201563,2757,101128,101129,2223,201616
282,2,201229,201593,201147,200772,202351,2757,101128,101129,2223,201616
283,2,201567,201593,201147,200772,202351,2757,101128,101129,2223,201616
294,3,201563,201567,2545,202325,2742,201956,201171,2223,201936,2757
347,3,201563,201567,2545,202325,2742,201956,201616,2223,201936,2757
354,3,201563,201229,2545,202325,2742,201956,201616,2223,201936,2757
376,3,201563,201229,2545,201147,2742,201956,201616,2223,201936,2757
382,3,201563,201229,201593,201147,2742,201956,201616,2223,201936,2757
397,3,201563,201229,201593,201147,2742,101128,201616,2223,201936,2757
398,3,201563,201229,201593,201147,2742,101128,201616,101120,201936,2757
399,3,201563,201229,201593,201147,2742,101128,201616,101120,202326,2757
406,3,201563,201229,201593,201147,200772,101128,201616,101120,202326,2757
416,4,202325,2742,201229,201593,201147,2757,202326,101128,201574,101120
423,4,202325,2742,201229,201593,201147,2757,202326,101128,201574,201956
428,4,202325,2742,201229,201593,201147,201936,202326,101128,201574,201956
442,4,202325,2742,201229,201593,201147,201936,2223,101128,201574,201956
443,4,202325,2742,201563,201593,201147,201936,2223,101128,201574,201956
449,4,202325,2742,201563,201593,201147,2757,2223,101128,201574,201956
450,4,201229,2742,201563,201593,201147,2757,2223,101128,201574,201956
458,4,201229,2742,201563,201593,201147,2757,2223,101128,201171,201956
459,4,2545,2742,201563,201593,201147,2757,2223,101128,201171,201956
460,4,2545,2742,201563,201567,201147,2757,2223,101128,201171,201956
476,4,2545,2742,201563,201567,201147,2757,2223,101128,201171,201574
514,4,2545,2742,201563,201567,202325,2757,2223,101128,201171,201574
524,4,2545,2742,201563,201567,202325,2757,2223,101128,201616,201574
535,4,2545,2742,201563,201567,202325,2757,2223,101128,201616,201956
