eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,2045,101138,2730,2202,2749,201949,101161,202334,201942,201573
38,1,2045,101138,2730,2202,2749,201949,2501,202334,201942,201573
46,1,2045,101138,2730,2047,2749,201949,2501,202334,201942,201573
56,1,2045,201583,2730,2047,2749,201949,2501,202334,201942,201573
69,1,2202,201583,2730,2047,2749,201949,2501,202334,201942,201573
73,1,2202,201583,2730,2047,2749,201949,2501,201595,201942,201573
82,1,2202,201583,2730,2047,2749,2571,2501,201595,201942,201573
91,1,2202,201583,2730,2047,2045,2571,2501,201595,201942,201573
114,2,2045,2202,2047,201583,2124,201942,2501,201595,2571,201603
125,2,2045,2202,2749,201583,2124,201942,2501,201595,2571,201603
126,2,2045,2202,2749,201583,2124,201949,2501,201595,2571,201603
153,2,2045,2202,2749,2730,2124,201949,2501,201595,2571,201603
154,2,2045,2202,2749,2730,101138,201949,2501,201595,2571,201603
155,2,2045,2202,2749,2730,101138,201949,101161,201595,2571,201603
156,2,2045,2202,2749,2730,101138,201949,101161,202334,2571,201603
163,2,2047,2202,2749,2730,101138,201949,101161,202334,2571,201603
169,2,2047,2202,2749,2730,101138,201573,101161,202334,2571,201603
170,2,2047,2202,2749,2730,101138,201573,101161,2501,2571,201603
191,2,2047,2202,2749,2730,101138,201573,101161,2501,201942,201603
228,2,2047,2045,2749,2730,101138,201573,101161,2501,201942,201603
244,2,2047,2045,2202,2730,101138,201573,101161,2501,201942,201603
251,2,2047,2045,2202,2730,101138,201573,2571,2501,201942,201603
261,3,2045,101138,2730,2202,2749,201949,101161,202334,201942,201573
266,3,2045,101138,2730,2202,2749,201949,101161,2501,201942,201573
316,3,2047,101138,2730,2202,2749,201949,101161,2501,201942,201573
340,3,2047,2045,2730,2202,2749,201949,101161,2501,201942,201573
341,3,2047,2045,2730,201583,2749,201949,101161,2501,201942,201573
342,3,2047,2045,2730,201583,2749,201603,101161,2501,201942,201573
353,3,2047,2045,2730,201583,2749,201603,101161,2501,201942,2571
354,3,2047,2045,2730,201583,2749,201603,201949,2501,201942,2571
355,3,2047,2045,2730,201583,2202,201603,201949,2501,201942,2571
378,4,2045,2730,2202,2749,201583,201949,201942,201595,2571,201603
381,4,2045,2124,2202,2749,201583,201949,201942,201595,2571,201603
390,4,2045,2124,2202,2749,201583,201949,201942,202334,2571,201603
415,4,2045,2730,2202,2749,201583,201949,201942,202334,2571,201603
416,4,2045,2730,2202,2749,101138,201949,201942,202334,2571,201603
417,4,2045,2730,2202,2749,101138,201949,201942,202334,2571,2501
426,4,2047,2730,2202,2749,101138,201949,201942,202334,2571,2501
427,4,2047,2730,2202,2749,101138,201949,201942,202334,201573,2501
439,4,2047,2730,2202,2045,101138,201949,201942,202334,201573,2501
443,4,2047,2730,2202,2045,101138,201949,201942,202334,201573,101161
453,4,2749,2730,2202,2045,101138,201949,201942,202334,201573,101161
456,4,2749,2730,2202,2045,101138,2571,201942,202334,201573,101161
484,4,2749,2730,2202,2045,101138,201949,201942,202334,201573,2501
491,4,2749,2730,2202,2045,101138,201949,201942,201603,201573,2501
492,4,2749,2730,2202,2045,201583,201949,201942,201603,201573,2501
