eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,101128,201574,202326,200817,2757,1718,201175,406,951,200765
54,1,101128,201574,202326,200817,2757,1718,201175,201623,951,200765
69,1,101128,201574,202326,200817,2757,1718,201175,201623,2605,200765
70,1,101128,201574,202326,200817,2757,1718,202376,201623,2605,200765
77,1,101128,201574,202326,200817,201966,1718,202376,201623,2605,200765
91,1,101128,201171,202326,200817,201966,1718,202376,201623,2605,200765
92,1,101128,201171,202326,2757,201966,1718,202376,201623,2605,200765
95,1,101128,201171,202326,2757,201966,1718,202376,201623,2605,101126
96,1,101128,201171,201574,2757,201966,1718,202376,201623,2605,101126
110,2,201574,2757,201966,201171,201956,201623,2605,202376,101126,101144
127,2,201574,2757,201966,201171,201956,201623,2605,201175,101126,101144
142,2,201574,2757,201966,201171,201956,201623,2605,201175,101126,951
172,2,200817,2757,201966,201171,201956,201623,2605,201175,101126,951
173,2,200817,2757,202326,201171,201956,201623,2605,201175,101126,951
183,2,200817,2757,202326,201171,201956,406,2605,201175,101126,951
204,2,200817,2757,202326,201171,201956,406,1718,201175,101126,951
212,2,200817,2757,202326,201171,201956,201623,1718,201175,101126,951
229,2,200817,2757,202326,201171,201956,201623,1718,201175,200765,951
230,2,200817,2757,202326,201171,101128,201623,1718,201175,200765,951
248,2,200817,2757,201574,201171,101128,201623,1718,201175,200765,951
253,2,200817,2757,201574,201616,101128,201623,1718,201175,200765,951
256,2,200817,2757,201574,201616,201590,201623,1718,201175,200765,951
259,2,200817,2757,201574,201616,201590,201623,1718,201175,200765,101144
269,2,200817,2757,201171,201616,201590,201623,1718,201175,200765,101144
282,2,200817,201966,201171,201616,201590,201623,1718,201175,200765,101144
283,2,200817,201966,201171,201616,201590,201623,1718,951,200765,101144
284,2,200817,201966,201171,201616,201590,101126,1718,951,200765,101144
289,2,200817,201966,201171,201616,201590,101126,1718,2605,200765,101144
295,3,101128,201574,202326,200817,2757,1718,201175,406,951,200765
333,3,101128,201574,202326,200817,2757,1718,201175,201623,951,200765
334,3,101128,2223,202326,200817,2757,1718,201175,201623,951,200765
350,3,101128,2223,202326,200817,2757,1718,202376,201623,951,200765
351,3,201956,2223,202326,200817,2757,1718,202376,201623,951,200765
352,3,201956,2223,201171,200817,2757,1718,202376,201623,951,200765
358,3,201956,2223,201171,200817,201966,1718,202376,201623,951,200765
365,3,201956,2223,201171,200817,201966,101144,202376,201623,951,200765
366,3,201956,2223,201171,200817,201966,101144,202376,201623,2605,200765
387,4,200817,201966,201171,201956,2223,201623,2605,202376,101126,101144
436,4,200817,201966,201616,201956,2223,201623,2605,202376,101126,101144
484,4,200817,201966,201616,201956,2223,202340,2605,202376,101126,101144
